Term,IntClust 1,IntClust 2,IntClust 3,IntClust 4ER+,IntClust 4ER-,IntClust 5,IntClust 6,IntClust 7,IntClust 8,IntClust 9,IntClust 10
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),0.08229073790573412,0.15023651891061046,0.07694067565623872,0.05275600032179993,0.16173091145946122,0.564114053609564,0.24920481209420794,0.46904438923544844,0.25290850565532463,0.059223250328785865,0.029483913882616716
Defective HLCS causes multiple carboxylase deficiency,0.44469703013733364,0.15006040560954031,0.07613178646314754,0.5327367904329846,0.6347712554783963,0.16381137804820764,0.01215564431394172,0.2874862282605489,0.23253386714022262,0.11624748401809568,0.11192121625413805
Regulation of commissural axon pathfinding by SLIT and ROBO,0.44987061477414636,0.15000291764161974,0.24691035642388534,0.8331647269430668,0.28385017966167286,0.310960094771552,0.18114542462189298,0.032486961530277886,0.10033793358983446,0.7532463016448314,0.17748251877469876
Pyrimidine salvage,0.6457745919556948,0.14994209577825987,1.684468138315913,0.4315780896653599,0.3279848807857561,1.0484742440144112,0.05970960935275118,1.0983865213443191,0.6963881380368445,1.2962342165509884,0.6420259193369351
Inwardly rectifying K+ channels,0.19669904372523933,0.1496461982035093,0.2606415890654802,0.9065139083817568,0.5090555451000773,0.17734625700720177,0.48984129853183705,0.38470086501799833,0.5622752596167008,0.2942021555474679,0.41128346137831656
NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,0.6505202178121285,0.14953066483505978,0.05484305297660614,0.35761141226732207,0.7916836235376337,0.43509146086619993,0.03040979464848402,0.41294873129895293,0.5570912948089561,1.7089514842175824,0.4236391103511788
Metabolism of porphyrins,0.22064698122088358,0.14950118642862467,0.19536097501564614,0.09758610801220499,0.07539181237828362,0.07049118989075022,0.07386889898407396,0.14841898116251998,0.2305526489528802,0.076889216658447,0.18042662500086873
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,0.27711603916876953,0.14924907473139135,0.633309428782794,0.3444450183230683,0.27930748808788136,0.2776851367547803,0.035530773951871764,0.29588809694614837,0.14460588907884975,0.1878045350454806,0.449042601876185
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",0.07445735104493267,0.1490483382998818,0.2845974668156956,0.21319527734511706,0.19821240203931484,0.040728207788248004,0.0201881453811127,0.34458263693716396,0.4830860487108553,0.40041479305105016,0.03244272754471245
RNF mutants show enhanced WNT signaling and proliferation,0.19797429962066312,0.1487352598891131,0.3111796264910799,0.07051991772075006,0.08631470134750455,0.11833635135913705,0.1083029342268087,0.03221651311781656,0.3960982612779457,0.3391774144163914,0.04376142073397738
Interleukin-27 signaling,0.27658311709790145,0.14866259893524522,0.13104940447898347,0.41774293540709934,0.3137022815257684,0.3271290288602836,0.767040888431528,0.05735921232285585,0.13704534588670214,0.3776083707510125,0.17023928087482437
Prostacyclin signalling through prostacyclin receptor,0.27729748770306206,0.14808852103818107,0.16590287306900178,0.7207140391684237,0.7422161574893967,0.19506167898955612,0.24815047714812313,0.10716077078702496,0.8833419452260544,0.3474563721792789,0.1404519300438692
Resistance of ERBB2 KD mutants to AEE788,0.15275737123133687,0.1479662679709021,0.01628176916656223,0.36404647262091416,0.009541942871154667,0.43849868347387544,0.6311150087899667,0.11314306072895973,0.03477653590895716,0.16830573718413286,0.024595887540458734
Pentose phosphate pathway,0.7986126958284777,0.14761514992852118,1.3828762266433574,1.8557624245773032,0.08210614940987901,0.4967963901559961,0.014385226102135662,0.2484262758481932,0.3135906043307399,0.9900712374677725,0.5506518875537736
MET receptor recycling,0.8728650248060774,0.14730548744259128,0.5737388462891149,0.8050007671379824,0.12074227570422741,0.1980622812870496,0.08949998822902261,0.04547704042785366,0.0146392567512573,0.16868126693497534,0.14045781709841276
Constitutive Signaling by AKT1 E17K in Cancer,0.13744641184569126,0.14706748810576112,0.41639383629252863,0.38764203742127945,0.03412115900669184,0.2986170156868092,0.2484850426021873,0.2377466665085542,0.092891845149135,0.3138751087156145,0.02467162580339465
Manipulation of host energy metabolism,0.9413019423596999,0.14687449603925817,1.393655008559792,1.4046160219193233,0.2611934463446568,0.3521177406077055,0.3206807557072585,0.6599582916339948,0.6877218762653261,0.4875706128046747,0.806328691525039
MAPK1 (ERK2) activation,0.34818917834276736,0.14681279786253762,0.02332399964645686,0.43931287328490204,0.25066966604240876,0.2461552948692397,0.02319498299951526,0.059268191839838696,0.2132434332850341,0.31067516656628824,0.023266002098253667
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,0.1022817697333129,0.1466739991880927,0.17383010472802274,0.7956070893971768,0.7454414777893712,0.1340539599157605,0.45175589917856745,0.06706563957760926,0.7934535946011025,0.2347443102002538,0.08581812425553823
Cytosolic iron-sulfur cluster assembly,0.6256633321750752,0.14664039364272044,1.9158675740035283,1.0122549927081614,0.2503992635727569,0.07498762062708192,0.30563201416460234,0.4557610639861088,0.20194276152114723,0.7042589407594302,0.17100038969333725
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",0.0914460311271028,0.14640673058679238,0.2059109510536047,0.16051433566068501,0.04104002809163481,0.2928671165312342,0.24860964380140677,0.13479270179722042,0.01475277374695065,0.1105495758657676,0.14510674763631684
Acyl chain remodelling of PI,0.09679285939931442,0.14624260372147277,0.21774504509258366,0.30473349561675805,0.5318540621261203,0.053889555148816735,0.40181053942444617,0.2113800003542779,0.023821975238043996,0.11687116268149371,0.47560172503459935
Signaling by FGFR1,0.3423836553766151,0.1462107782993173,0.15017847794465808,0.3179308053858728,0.44462816400539434,0.17514676617736089,0.8443591016427348,0.1519486793616552,0.05450109074162359,0.4897854351331064,0.0843932259669729
Transport of fatty acids,0.5523236663528779,0.1448548346152757,0.2133958609267889,0.4078664748228725,0.07680401535615529,0.1665873585003305,0.268696073335621,0.20468689799855536,0.21446117189577477,0.37619107876646857,0.40610863396455765
Resistance of ERBB2 KD mutants to lapatinib,0.12660662049358215,0.14441609709097514,0.014655057477596116,0.45840086880956993,0.008960228102704517,0.4377712027806078,0.5631012277316604,0.09198480630215039,0.03719751784405724,0.173304232971268,0.017672475305647875
Protein ubiquitination,3.7840240915874768,0.1431939453052311,0.7386767111942948,2.224620243259433,1.3205267088697705,1.5993097005930776,1.6012709109754995,0.6094183415516422,0.6174118405047484,1.3990027420104412,0.864111331834464
PI3K/AKT Signaling in Cancer,0.4584274622734051,0.14085781756746152,0.2618617842625498,1.1206124962955413,1.283459263872778,0.6719416287511594,0.24135097169966813,0.4946998022302376,1.6250960291521839,0.7666954612472645,0.14899669553076547
Transcriptional regulation of white adipocyte differentiation,0.21047555586429806,0.14033579299943072,0.24200369177147182,0.5157571400170641,0.1884991748569338,0.46044489833854385,0.20738789698559296,0.13511065796076682,0.5169288515716608,0.3324573883235177,0.12726556805649705
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.36712532016690796,0.13986410225540022,0.1979757950225279,0.1808391435378842,0.6516398639093234,0.12762294542208838,0.1779655584746502,0.14674302958798355,0.10778924946427051,0.39865711652466157,0.08228913786049145
RAS signaling downstream of NF1 loss-of-function variants,0.1860783595197305,0.13891342310680616,0.055181280787017145,0.06297815653610908,0.015581633098040313,0.15168731297819682,0.10671847840439842,0.11488629048503055,0.03574205114113857,0.33587488121648884,0.02553590160064848
Nucleotide salvage,1.4014774829737044,0.1384602076427142,1.823916480640343,0.40820788918651635,0.6115972872397946,0.7561096348050503,0.6911410001483433,1.1785396099841292,1.308792862071004,1.1615200110520902,0.6417342816086127
Role of second messengers in netrin-1 signaling,0.30932794530845753,0.13835810464540507,0.020247465059364884,0.17491878364265412,0.44746422094611077,0.09620373737717702,0.1409068203842534,1.2033799040009419,0.1677708555866676,0.29137638438224034,0.22982431043214135
Activation of BMF and translocation to mitochondria,1.1486697391874185,0.1382426690664651,0.9192510014685787,0.4836592257305332,0.010793128934030345,0.3012088333850754,0.5468952696052285,0.48205577483779555,0.7689713441494563,0.34689100049496097,0.22933090358413574
Membrane binding and targetting of GAG proteins,0.4662868946890834,0.13815761940045143,0.028812703791651125,0.4470351660477591,0.9143795880961311,0.044231541579915275,0.22459520313859843,0.2845213188560832,0.0539154019491052,0.9570748041934349,0.11257500293369817
Signal amplification,0.1753589234130961,0.13802535719915732,0.318589974661813,1.0838947592692747,1.2245744821632227,0.24490170508601777,0.26202700203589296,0.5453027858178194,1.3357435687791939,1.0436461927038485,0.1486792368034851
IL-6-type cytokine receptor ligand interactions,0.6954258002116595,0.13779117882017647,0.5269729298888844,0.6689255628366093,0.5657071726234928,0.4126397885769284,0.947387998657388,0.0271341356215926,0.08954186202729165,1.2010379165318092,0.017408646829262957
"Synthesis And Processing Of GAG, GAGPOL Polyproteins",0.4201515601379347,0.1375056422579744,0.04128423360980467,0.5026204529151879,0.8253737793013666,0.04271480514409003,0.24726493670415345,0.2645082053864799,0.06865101137250022,0.7509321782457569,0.10425046581465996
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,0.1434431855909955,0.13702861532845614,1.1077382280093981,1.2719501931319115,0.3231312794820963,0.2753126360355356,0.24860047187764578,0.5581314136252343,0.6956089170403175,0.05700085292160667,0.8487801741662475
Signaling by BMP,0.43997795866975364,0.13679339069227162,0.536269625602891,0.988927845697202,0.3653603591470323,0.24103489961606483,0.029703113109624472,0.03449309339397972,0.14657114040091265,1.1317439358780113,0.08741272996100337
Diseases associated with surfactant metabolism,0.19501736307479267,0.1367257267422233,0.005401124299683922,0.004858247710538337,0.4093402222536589,0.2883257929114184,0.14036067592435458,0.11721598277885784,0.06457810809147643,0.12260388136392893,0.04795214229452206
Downregulation of ERBB2 signaling,0.23797299970438693,0.13644983956652038,0.3104710012293315,0.5244249536214215,0.5509301842986598,0.08023011330724744,0.32212119838013836,0.12737219443305095,0.03715141965912096,0.240504866829367,0.15145822633023495
Acyl chain remodeling of DAG and TAG,0.342075504517234,0.13636505486518768,0.08022491330011364,0.19045351908698374,0.1367037104833626,0.12345152736938039,0.0514727130933593,0.04606503851481632,0.04577518148503277,0.056571564037989616,0.10581750226411747
ERK/MAPK targets,0.8871051436117695,0.13601759623982643,0.4612886797846661,0.5510477640127568,0.22629532502488242,0.11627800778769842,0.25811104851197814,0.12866602816240783,0.10426166733328109,1.056464741682574,0.18216511093829008
Resistance of ERBB2 KD mutants to trastuzumab,0.1269294822840543,0.13583123861638222,0.009956250791567887,0.3973194615642144,0.009192915605023716,0.5010409005686155,0.6266151690119358,0.09792483296228494,0.04707587259262689,0.16766611088552788,0.016822612783843213
TICAM1 deficiency - HSE,0.14707665343151524,0.13579127867769275,0.09494426689338878,0.11433889677265935,0.7024782408779314,0.3063999886424751,0.31480789562919964,0.12697793767104826,0.1429339559197163,0.21780025447253296,0.10858802401848973
Nef mediated downregulation of MHC class I complex cell surface expression,0.4005410480253871,0.1346640550771174,0.32939803035434223,0.21097359154870998,0.4022728640179778,0.8066180732082552,0.3199561615839011,1.3909552761888235,0.7746779119632718,0.1505719041560806,0.556675271133599
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,0.14563685314965819,0.13459251886801232,1.1668603710509722,0.8598951649323338,0.3299566963082339,0.23272724144286605,0.24816849233765736,0.6217824149087865,0.5671893289982338,0.05458790622234614,1.2260445287392525
Acetylcholine binding and downstream events,0.3317239829867716,0.13438629891721451,0.08841988798650474,0.053132989138707565,0.023203517403181065,0.028990849893604377,0.019233059886946284,0.01945853314776308,0.003446224023940723,0.27231522644343187,0.01789225188560498
Synthesis of dolichyl-phosphate mannose,0.47808952709107805,0.1342214174528218,0.020500197926746823,0.9219027712699741,0.9363596729402345,0.15837346202661864,0.04797255408632345,0.11674025098827706,0.21594813495797713,1.1399958629612732,0.018816200212617023
Cargo concentration in the ER,0.14612693091477483,0.13417079033865617,0.3124628011440682,0.3837353737755155,0.4100911915527602,0.3501502857479268,0.5435761048284685,0.6671830134277722,0.42895669676741,0.8117516962757634,0.1827688851447697
Postsynaptic nicotinic acetylcholine receptors,0.3537463984116895,0.13416955503531874,0.06355471511679449,0.0425764004100241,0.04363201352544057,0.015538466080566407,0.029701062511942673,0.016543631489872587,0.004060677175716832,0.317614459637534,0.06786617135854477
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,0.3210419094979701,0.1340211244542744,0.4558328870473245,0.25787843307278113,0.1623519315230821,0.04640880792006929,0.09813224553175574,0.31119233898782817,0.28373516852109787,0.35912840148274877,0.5951657195738671
Cytosolic sensors of pathogen-associated DNA,0.25912358631695975,0.13372293344875547,0.17548710763016773,1.0510183097198569,0.5623244132841952,0.1563247955932948,0.18677764543861056,0.568847032226556,0.1038732318187491,0.317906592250651,0.5335440342984383
Drug resistance in ERBB2 KD mutants,0.1274624397584946,0.13365169715028363,0.016634255082154017,0.4216548845584421,0.012052028017770952,0.41029749514673314,0.7044370167838361,0.10537405966062888,0.04309773828332415,0.1826408675899147,0.02563732372885807
TWIK related potassium channel (TREK),0.01989426589674011,0.13340120552725668,0.005908080923914875,0.09070357626067084,0.29190532731371077,0.014571638678963342,0.27244770556175696,0.007561553593283204,-0.0,0.06234481502775203,0.012115178770612973
Sodium-coupled phosphate cotransporters,0.06385630353526027,0.13339532965065581,0.5548167455945874,0.8936840591895301,0.06556125238227183,0.2192029754446282,0.21647717664150154,0.2487357821985546,0.06138229495786197,0.25111208571305144,0.2334383149137503
Signaling by EGFRvIII in Cancer,0.5766421850669662,0.1319909302905066,0.622119886854242,0.6166031140216415,0.30483533770281485,0.4396190929220043,0.1881096686260175,0.4277994318617962,0.6244448429378601,0.09191827639735878,0.4757688942631042
Signaling by cytosolic FGFR1 fusion mutants,0.45936343603877194,0.13164596353122376,0.3537699982223433,0.2515694064113211,0.24589105135226497,0.16911287671262404,0.34184576414960827,0.13641281339277936,0.02898771438774284,0.1806967656475767,0.030386920011496035
Vitamins B6 activation to pyridoxal phosphate,0.0031738466469086743,0.13148846734556768,0.2717780209080738,0.09022237877985842,0.30676463543806387,0.1968495189992519,0.28404433906705423,0.011524037186370977,0.28015542594220827,0.068596711711502,0.020755040862905756
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,0.5222588394547193,0.13136695772723886,0.5292848297487974,0.7995392131172152,0.43794574902057987,0.24643904095289004,0.12719645633560847,0.11435455959048611,0.17517716341612485,0.6330907419713676,0.11966224877290335
ER-Phagosome pathway,1.728608960280964,0.1312835927394957,1.4577601449648674,0.48770270727503084,1.1822708957450796,1.7850413165254444,0.36932393008457043,5.0,3.8935651749712226,0.3979652390012291,3.275852482313666
Constitutive Signaling by EGFRvIII,0.4846847165140557,0.13108848754255634,0.6145359977839081,0.5625012357260258,0.305430729471708,0.4202781068668146,0.1482347851920919,0.41421877221449016,0.518371706984065,0.08379744958564915,0.5326914620827121
Regulation of mRNA stability by proteins that bind AU-rich elements,3.5301324922005564,0.13101606686407105,1.4637145547763857,2.3545746963914547,0.6943761122024712,1.7902784518527297,1.1908003102914348,2.6999695721981953,1.4729717513229275,1.5916889199190503,2.6401598898674616
Orexin and neuropeptides FF and QRFP bind to their respective receptors,0.003227177618433287,0.1309012134640761,0.002098992862619426,0.18113564581052125,0.03387885541817243,0.0053572183178976635,0.007737619370482317,0.001368386541934988,0.0038722816513744136,0.15840418386567712,0.0054981970267235615
Spry regulation of FGF signaling,0.27437631677868324,0.13029774383618684,0.18291362524593843,0.20113053735398248,0.5064743326337866,0.14618745692924856,0.6358040269596613,0.2558799737599257,0.02751175325862927,0.1326127080410984,0.024245872972040703
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.2703023013434398,0.12992383589626072,0.28882608187396475,0.4796580404754656,0.6489271001152703,0.16036155053662768,0.08951087954068297,0.04139965129383623,0.541779489543062,0.35878603897573724,0.02101189539271489
Constitutive Signaling by Aberrant PI3K in Cancer,0.19353545981827067,0.1296710804153048,0.2175786540534448,1.0907444470736467,1.2740562077379005,0.30122610178494197,0.3456625890964868,0.852560509495802,1.8496663875228603,0.46955613002310875,0.1296266314326195
Methylation,0.444504260722337,0.1294342158071947,0.11920621614990672,0.42101463714775,0.628999262661616,0.19150192500162386,0.5782430602598805,0.1745342640306676,0.09339773829317208,0.24603769396899455,0.01904431695812257
NOSTRIN mediated eNOS trafficking,0.43888411827112145,0.12936729233673988,0.3130104366507954,0.44667809004429615,0.15257675199405504,0.2449350922863023,0.2217664795125363,0.04581004558335718,0.1293809966480454,0.4411290539722567,0.11258011901365768
LDL clearance,0.4476198098217838,0.12931942988024384,0.42465515687259464,0.07248084742697064,1.187403661098363,1.1928556161654937,0.9632288373990012,0.8743175581632212,1.1787687486920402,0.6542401869984396,0.4501977599672991
Resistance of ERBB2 KD mutants to neratinib,0.11582702232660047,0.12929906085200413,0.014039316439423253,0.3941115562615062,0.008515088339200862,0.47038120185225313,0.48978473988201426,0.09082985082735037,0.03644368853626866,0.15097159089391368,0.016846650214687953
FGFR3 mutant receptor activation,0.18697599330294842,0.12920748650665806,0.18417315053132477,0.6530145129159733,0.0016695181590516178,0.053102900043775846,0.16349864092945782,0.5570473672862789,-0.0,0.1460007726279644,0.007168734035136545
Terminal pathway of complement,0.8637394246113154,0.12918108420750846,0.31071356615824086,0.42391320019905404,0.051926122407339584,0.30644689624114824,0.06389149042849203,0.023473177452784946,0.1295933698753318,0.4656718038028161,0.03196280652481763
Caspase-mediated cleavage of cytoskeletal proteins,0.1572029775744852,0.12909785315358824,0.2790668504503162,0.229246412995617,0.04174567019127688,0.1342569890875532,0.06749150099301111,0.09137861665732261,0.06530116798811848,0.18956654784246388,0.18826071803542496
Interleukin-12 family signaling,0.4589091221947873,0.12882146892251245,0.8674807464382716,0.4797787380616239,0.5069258048322225,1.2379129557476145,0.7195919938997456,2.784061562729469,1.6219848610735559,0.47429042146564565,1.7472913239976644
Synthesis of PE,1.295839896798153,0.12857212245207933,0.6467628730663937,0.8363339274702086,0.07830025400599364,0.07163540672155051,0.5525110378836634,0.1336783376266487,0.20057780011594098,0.4577421374067628,0.016700894093791475
Interaction With Cumulus Cells And The Zona Pellucida,0.03471451590725745,0.12846927064385796,0.13817392156438313,0.4421390700052443,0.081754901538461,0.35687391111193734,0.07930100162162691,0.3237019543956394,0.07316061456519057,0.1192042557537721,0.04628118171586265
mRNA 3'-end processing,1.0399509338455604,0.12834327767352127,1.339201121735715,2.8430640022563556,0.5810493419078004,0.3225423890423092,0.5102008780293538,0.9311564193099059,0.27890784198516116,0.6191166680052865,1.8407426708961765
RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.3588130245840529,0.1283289874841881,0.8402935041340718,3.818637079805071,1.792785109037133,0.2842425314901075,1.556334713271412,0.14290657948333788,0.40137211745113255,1.4208970988045129,0.3769659586497366
Activation of AMPA receptors,0.19568936518668706,0.12830344967858107,0.037506522211365516,0.4043354148118038,0.0038949844135675563,0.29139891261936135,0.014564130013750783,0.06530594341518903,0.04684361270684914,0.1742157486821815,0.020096477565337344
Regulation of gene expression in beta cells,0.16580383556022404,0.1281970904548606,0.01123796459430127,0.024545457611952717,0.09798251949571658,0.06292762402392574,0.11893352125396213,0.1322321918938846,0.143831472931339,0.06129795292289077,0.023346490931596943
Signaling by ERBB2 in Cancer,0.5439363430756212,0.1279098007103315,1.187100450525236,0.4887975482848468,0.04468473039864625,1.163778753008637,0.06364134196815247,0.48444200431047774,0.8831120219161082,0.11699953785476869,0.44932654234697506
DAP12 signaling,0.3438099288640055,0.1278964171292933,0.2743702601767595,0.6836464484503953,1.391893926678398,1.1338530049921247,0.5806254669251136,1.35486429248154,3.9585059819042367,0.092273018735448,1.0483837602188004
HSP90 chaperone cycle for steroid hormone receptors (SHR),1.0461227326705131,0.1277504729495208,0.46654713775811973,0.6599807705681664,1.1568819568542397,0.6426735344044829,1.450953002180513,0.3314632950367182,0.23989794137275341,0.42822280444037486,0.12959250746064827
Endogenous sterols,1.1777801487677975,0.12765148657715825,0.644695335714069,0.5493823662807946,0.1301748244945097,0.4426671276333068,0.7125877052044092,0.5239020581331523,0.04030946745064741,0.4427012868815582,0.08167095326680937
Formation of tubulin folding intermediates by CCT/TriC,0.7108005162483818,0.12759720974889813,1.8370991129363974,2.3840250640097187,0.5918289185689857,0.8560025411581196,1.5583099370369407,2.186190707482363,0.6403944329426261,0.7525753579037765,1.6417787421388363
ATF6 (ATF6-alpha) activates chaperones,0.6584790497526204,0.12672240808229726,0.20139963673034533,0.10131460827954586,0.2791144996861655,0.051121481479303836,0.7593320682856013,0.06077989099762513,0.27212322756318297,0.1213675188240339,0.09029017686830218
Defective SLC7A9 causes cystinuria (CSNU),0.14804626448279673,0.12659669053758246,0.3476267101272799,0.010853427047040806,0.05314877894110046,0.2802987112727052,0.030481433010766053,0.5208476430362641,0.26802097085887994,0.12886032472013076,0.07406389356684692
Phase 1 - inactivation of fast Na+ channels,0.2982367597735932,0.12553038856438783,0.025472741229334746,0.7219797120821568,0.04141375756000791,0.3140867954047523,0.14993826736540627,0.4710450496159059,0.688831539121436,0.28537690893022044,0.020207585403242707
SLC transporter disorders,0.14253525552680954,0.12519334862047968,0.4707464901162388,1.2851234657693027,0.30579302690849397,0.5653463775175546,0.20324741852881253,1.0463178792228023,0.14900240282137364,0.09561388072860877,0.641802978448188
Formation of Fibrin Clot (Clotting Cascade),1.1452986344356328,0.12491956365991544,0.6385090203305731,1.0289755898759687,0.901886967948234,0.35989444409516785,0.42220730907288734,0.2416572824212988,0.3166870686943295,1.208397986863595,0.1771242733238072
Chylomicron assembly,0.73520403285905,0.12165069564827362,0.3679076413692527,0.11231535460848825,0.12447827662410373,0.20237418152832243,0.05150230740579613,0.012468441982783962,0.3884958726823527,0.13908711014507175,0.21560583441868
Regulation of PTEN localization,0.04239274426884683,0.12153754123987533,0.26038421279468105,0.30087929567172406,0.46600191100368205,0.03184208443410102,0.06296707433709568,0.12719692101450875,0.12294729178857688,0.05672203234117876,0.23885935484748658
Defective SLC7A7 causes lysinuric protein intolerance (LPI),1.013418035991237,0.12140395032357615,1.38592492306933,1.1110422406531675,0.516488978910908,0.2398704890145917,0.270122639849909,0.025335912921416365,0.5472055152404728,0.7937144078319082,0.6075271157015545
Lipophagy,0.09727941736741984,0.12139860704802732,0.06190613084272901,0.2659392670451617,0.20824758008938712,0.13757468533861994,0.05987262357424417,0.5234432151433136,0.03788976724390774,0.05700918365828932,0.03490017506186776
ATF6 (ATF6-alpha) activates chaperone genes,0.415090549168259,0.12125753398054388,0.18665644029822387,0.1277992937845614,0.31308891408380224,0.13329376299781562,0.3437066533140202,0.07121320407489136,0.31168496289054115,0.16915009912667334,0.09667992323303864
Mitotic Metaphase/Anaphase Transition,1.0753721993195458,0.12106977202860358,1.2252956838105638,1.3664821290169553,0.0387379263556544,0.3199774303083927,0.3201708870809417,0.5962700804343174,0.6704674549023888,0.8220966060588399,1.0124807924862884
Transport of Mature mRNAs Derived from Intronless Transcripts,1.2190411705286792,0.12105655690553294,5.0,5.0,0.9872714123639519,0.6831199470808912,0.4020422857498986,3.0763901172008072,0.37286542481006,1.3226625487366528,5.0
Toxicity of botulinum toxin type F (BoNT/F),0.27900001998760166,0.1210443755969994,0.21360236335077856,0.31740163091515383,0.020834904288534718,0.31351959613614566,0.11817178303810146,0.06816214299350204,0.09237012956450073,0.6437356835109467,0.023166938694160633
Adenylate cyclase activating pathway,0.15587044089485877,0.12065329386292196,0.051631061480192364,0.37039458061206726,0.2541788608952542,0.4119226238325869,0.15762212116159802,0.2755895283888195,0.10676192735615932,0.10153461326658453,0.1461139903098099
Activation of the AP-1 family of transcription factors,0.2934320778976149,0.12062906522568594,0.08675791476754309,0.36531052906768613,0.012250790741417446,0.15867992530204778,0.08973086626912932,0.11765432535333736,0.18297364769608487,0.09505496595822907,0.0373029914540016
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,0.6408981482801743,0.12013625114715927,1.4679363157300762,1.1896081270938266,0.20408981758584727,1.6993261644137918,0.41378066825863585,2.4503103922668665,1.188691189679899,1.1694125369428887,1.64381215289202
Transport of Ribonucleoproteins into the Host Nucleus,1.1990023429107706,0.11995519942263447,4.362948947768911,5.0,1.2325771258112082,0.3751772444589465,0.5348073120906689,2.9721532202703833,0.21244990446469222,1.2080002251761897,3.969218609131686
Defects in cobalamin (B12) metabolism,0.044129786034421,0.11991099176714555,0.0617045800194351,0.16279603894857117,0.3140836338267913,0.3073030924827947,0.08448601726829397,0.4366523067956423,0.05465898933476272,0.14782144169765904,0.2429843128265329
Abacavir transport and metabolism,0.3929902640117783,0.11981068095307668,0.36731022021520676,0.45163065160579,0.13738302498846425,0.14014401388413886,0.06166571281725256,0.16721381282564507,0.05408565005350934,0.7151449294131921,0.15933662506285892
Amine ligand-binding receptors,0.07562632553864058,0.1194351201687429,0.007164746669106691,0.5502265446411262,0.24179436446900537,0.020608639943341302,0.3330571497322262,0.06917158501804188,0.0699012263110152,0.06772324660721508,0.04714683920960186
Utilization of Ketone Bodies,0.04542180250740206,0.11762764142701822,0.3115739655701831,0.3030125629678214,0.057536267661971806,0.12377602941980749,0.5124765718894734,0.41073664608043986,0.030535626482915443,0.26828922137386085,0.5041157842904137
Resistance of ERBB2 KD mutants to afatinib,0.13724366410879488,0.11755516318497922,0.014045064864182076,0.40907557856915094,0.009038289379211627,0.3595811308242353,0.5467155241258546,0.09982665525609469,0.046829882612713716,0.1707692024694252,0.022225518322982127
Presynaptic nicotinic acetylcholine receptors,0.17829874498768603,0.11712194434798939,0.05146498721370399,0.0270437533451822,0.012724817283274266,0.05532142377968707,0.014955107826187506,0.042663853124878685,0.005455427995981468,0.04172703303135387,0.046726022448517285
Resistance of ERBB2 KD mutants to sapitinib,0.13069944866974584,0.11650176017906722,0.015122252982564713,0.3774235486276417,0.0118208865834764,0.43819884668614206,0.6324002011695327,0.10238683145351347,0.03468462780491792,0.15771593841800868,0.024101258884151232
Metabolism of Angiotensinogen to Angiotensins,0.09723793181879524,0.11614057047071945,0.16118555111437305,0.8958663538888963,0.6778864280559574,0.12349494304929434,0.7545132977342337,0.3855310788041273,0.717998821858061,0.18037860846383688,0.13647548153466588
Negative regulators of DDX58/IFIH1 signaling,0.5269221613165009,0.11603731793829124,0.3192087859205415,0.17370154873368385,0.12425139324893633,0.1737992076411092,0.390047640258782,0.08404560719020478,0.5175999210285321,0.39944336610315384,0.3168755540689716
Intestinal infectious diseases,0.042071444827338565,0.11573537025563722,0.05588440035596899,0.5264008977738427,0.1267071747873197,0.043464281495839883,0.42334303675366886,0.32362186684184235,0.03234360920489474,0.10081126201765636,0.3013331266051253
Defective DPM1 causes DPM1-CDG (CDG-1e),0.4167020194551719,0.11564297720921858,0.02164800381433738,0.8518516384669669,0.9652674941195422,0.15935617337376498,0.05447312112701266,0.06515629691337728,0.22972829343373108,1.1762521083829578,0.024112225899124734
Transcriptional regulation of pluripotent stem cells,0.5071693879717164,0.11563374267124123,0.3345551576904974,0.15031516050512603,0.014967620593960158,0.14546023031894906,0.6277571426056491,0.34705442463331293,0.06252187336343519,0.2613776112630071,0.088488565578149
Selective autophagy,0.9711305436995701,0.11563116564338626,0.8790835382799618,0.6842445761529938,0.7363102299126709,1.1195686485038614,1.3377644992472286,0.9241633455021523,0.6294483615646868,0.6493979241927182,0.45070254971537954
Breakdown of the nuclear lamina,0.1065372039261934,0.11544606819729418,0.18109528083301335,0.9269575306910115,0.4278202197124397,0.21991747365441072,0.6841746656646935,0.7561518778569964,0.21841250912533175,0.3651362151600653,0.2015090227141869
Drug-mediated inhibition of ERBB2 signaling,0.14106301242818514,0.11475930266954762,0.012586365664049212,0.4555371456059971,0.009192571606249228,0.3550297344975244,0.6430489083020556,0.10396202888589089,0.038379679179905334,0.20947368167447258,0.025622681256075367
