,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",1.1379945246870151,0.9688620968750915,11.14090951129196,10.910460589913686,0.41431960957799757,0.3679648416167973,1.488168410499953,1.3383814542371875,5.441401541675866,5.141626128921624,3.259674145010284,2.957385931715186,20.645779800435065,19.18022939710112,0.5198878294603302,0.4376561113656969,4.464199767459879,4.134162749673101,34.58603588511529,33.50475557996982,0.8638859009880432,0.7337510161457641
Serotonin Neurotransmitter Release Cycle,0.9489832334632438,0.8047774126200814,33.770748408176445,33.27610773549144,1.619523444236146,1.1642491030421616,0.324101201703302,0.3196813990208717,6.724678202679334,6.374480437308246,8.451093244863062,7.8218134540246735,12.334445891583236,11.390549142500321,1.5602382841368998,1.240815916481191,0.7784423158418123,0.706158075358874,0.6843557850413136,0.644337357027944,0.8638859006990411,0.7337510161457641
Cell-Cell communication,12.909524132528286,11.791372467429687,8.710402341800007,8.507536942053822,1.5143625455558962,1.0913155555608176,7.641010668505355,7.101087723329502,0.8003378347115654,0.7450298558568232,1.884064253660637,1.685520227697094,0.6902983991609172,0.6130393679483681,0.6074336877517269,0.5001399502413357,15.528838221512977,14.345568377830173,36.18829067135487,35.04174363469681,0.860770619561609,0.7309182029739991
Signaling by ROBO receptors,0.32648236736077857,0.32026393002211684,0.42765650526507487,0.4157689151129445,0.32346099815425544,0.3115734080021251,0.4056194189917685,0.38678991109810873,12.401492013710152,11.824255606107222,3.8419192791325076,3.5082855991172983,7.105253034152774,6.447409124764187,14.267684155678518,11.72902665400914,1.0924356786100529,0.9910000793404526,4.765872231499894,4.524245334065563,0.8602520947740128,0.7306819625524693
Ligand-receptor interactions,9.358811871478384,8.478165766466118,5.18587682441648,5.034609149085831,0.4811494750052004,0.4026377908275721,5.125251657674307,4.7016496586811325,0.9598345375321278,0.8893525516303702,5.713758738453225,5.26618170613118,2.174961417475364,1.903084211571502,1.1038741935884102,0.8846697704097989,19.519660706450228,18.03269717893642,31.235562787280273,30.245089896156003,0.8576624213624552,0.7283743901458961
Transmission across Chemical Synapses,0.6952965485406709,0.5967606500590963,24.3038593161745,23.92557028929797,0.8787443107144035,0.6536025162570659,3.431340296582604,3.1231317162914993,22.944410582570754,21.977849848851893,9.258444249808983,8.575103953335548,0.7793926221076953,0.6865986814275372,6.614549594335376,5.119570550975785,5.318490241826944,4.942197974706489,0.6097092598074848,0.5752960124969883,0.8521885678834342,0.7231824545488313
Mitotic Anaphase,19.498861285993296,18.051284253671252,97.50643520961248,96.11904538327374,0.3670605876102036,0.33490811834569717,1.1807139243408133,1.060909900310837,2.131447921287803,1.9822518419623107,2.2442413409466777,2.014148252838538,0.8061243193098816,0.7073256102412229,1.1635516631038525,0.9295809228830614,15.023429844463806,13.87688280780574,5.132637366533538,4.875013232111887,0.8490999433009322,0.7204514603115093
HDACs deacetylate histones,25.615104849289363,23.951508611011686,2.348201566277957,2.254369264118326,0.43035647615587785,0.3779449127710216,6.480452926191432,5.98252958873242,8.786659069841873,8.366376535278405,2.7778386130533965,2.503605373440565,2.138548865074257,1.8699317761060779,0.31411151069952037,0.30842060130900384,1.7186401284041193,1.5661842321355344,0.509096324466397,0.4854290558643056,0.8488942863013832,0.7204514603115093
eNOS activation,0.4547964608571944,0.4084336168221348,15.965832853023535,15.669385383618222,0.5823001557990921,0.4677071795472014,19.4601293235597,18.50880855639758,5.465933460743266,5.164484464099458,5.492206264602897,5.058490871125565,5.072985468619524,4.561677574724902,0.9499141606731233,0.7656852562798383,2.983868693558514,2.735987553187564,3.9558758729670074,3.740470471469316,0.8476610037835169,0.7194995477302122
Miscellaneous transport and binding events,2.8285845494459205,2.4698616459139835,1.1116308363698089,1.0551320301117066,0.5144973420730348,0.42459583650092775,0.7168705918969941,0.6521863923496163,1.9664216161400974,1.8270168457427503,0.5049244502098871,0.46434765607869843,6.07116008955627,5.4891511670920945,2.784766818577721,2.1946852755512714,3.1272924956832857,2.8708037723185487,1.066520388595878,0.9939887573446986,0.8469421109941394,0.7190618427019707
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation,0.379136606978676,0.356573571063772,20.135026505841953,19.796398270726343,0.7848285488609523,0.5882977867448456,4.724183336448194,4.32854063503291,9.449645283368264,9.008476468319412,1.388336392297886,1.2346890152218823,3.0156699892516725,2.653103746637975,1.543343250297878,1.2294210011193627,7.743752188258054,7.199265142927952,0.6830484282584721,0.6433902901692466,0.8466341318138605,0.7190348693431444
Extra-nuclear estrogen signaling,6.092196085597538,5.510986233242696,2.141607788699167,2.0524286862171532,0.7445218401337554,0.567277354256583,0.9221897204600144,0.8304316645450409,0.898144414812987,0.8337031772198638,3.1869368290623665,2.888828575675588,25.535828311838696,23.78722128385267,3.651573083987565,2.8426202036303736,11.08923794471861,10.299662946441538,8.975657250432384,8.615976696056174,0.8454029213627305,0.718084483009076
Netrin-1 signaling,4.1422510373448995,3.6893596622497378,2.4793388692753386,2.3834223664418355,0.7409604551794793,0.5649738832357677,1.4390908220953875,1.2945930385643196,9.706267215927584,9.257192970544267,8.406304367726227,7.780577107796174,0.6551423122086117,0.5835993996130507,0.8634449228698047,0.7001461601176201,6.978130642354955,6.4916012641431236,2.614723396597497,2.4574818377780954,0.8447877398379838,0.7178254077977736
Gluconeogenesis,3.380258718894397,2.983573293132099,9.336425239990566,9.12580738520096,1.5860363246067855,1.1413838453020562,0.9760456678093405,0.8764575714008372,2.125479594951127,1.9774628632122866,0.3084554079406598,0.305303002505669,1.04016971040118,0.9014742106627898,2.5129189758954977,1.9878008728625935,0.34440784950003805,0.33616351100825476,18.91599514400741,18.266710214356685,0.8445827420915898,0.7178254077977736
ATP sensitive Potassium channels,0.7957578780813866,0.6784300408907203,0.9154191450196192,0.8709162373686834,0.9636473841898348,0.7109857664332501,1.1294657902627214,1.0146001016113495,3.530540286489556,3.3151348849918647,2.561851757188333,2.304984893197265,0.30762766932165864,0.30548196528772886,2.9205955271519928,2.287733905850483,6.314398067800033,5.876111111248217,0.7159467391086655,0.6716757644308806,0.8430462591022743,0.716644573794639
Conjugation of benzoate with glycine,1.371302961423022,1.1670992109045744,19.744374081933742,19.409383937051384,1.1641579598389573,0.8533871627832522,7.809171058659188,7.261739632682304,2.629239736699372,2.4541942149221376,4.66577373973578,4.280931102410931,12.376808225470171,11.429215330827292,1.0348278896086396,0.8319624898624541,7.340946473948505,6.83031769587937,16.77023466283912,16.20083771867252,0.8428415280340562,0.716644573794639
Resistance of ERBB2 KD mutants to trastuzumab,4.568982812663785,4.089130797670314,0.43352423090224085,0.4190464075336181,0.7603483694589803,0.5764393873504411,19.449498551794736,18.500045720767734,0.9643084509181828,0.8930123666793105,0.5807836594244475,0.5299712778665047,4.21331284941308,3.755041294929697,0.8493133370423942,0.6887507753867166,1.631546183400171,1.4892425162550118,0.7709729805342852,0.7213359568842769,0.8425344902458315,0.716617455114979
Loss of Nlp from mitotic centrosomes,5.913085375064432,5.345239484267571,0.6602061986643901,0.631199176541594,3.862664279126993,2.617737534380096,3.099185443982783,2.8153981366126715,0.4756712176984503,0.4544295656079072,4.159576105285531,3.803238130766808,0.7097455825059795,0.6301477573783842,1.4343660031352714,1.1451313233617193,0.8975002071794138,0.8131793214793779,26.837843675698,25.963514692709428,0.8418183431830549,0.7161810468585913
Interactions of Vpr with host cellular proteins,7.1029069911977665,6.426579676115166,9.411935948043311,9.20029662398962,0.9520330752076834,0.7037812182270243,6.6962029949964395,6.194971991267685,2.4400919275291253,2.27770714859075,9.727602599516347,9.020388256688545,2.044024431176177,1.7879135194767666,1.0157319912787113,0.8178489920514658,16.249078399054437,15.000455508747576,15.85490656074221,15.316249059072831,0.8379373897276124,0.7125796521394857
Transport of fatty acids,0.6416620900309699,0.5514532431853051,36.956840744708195,36.41161947353643,1.058915719859761,0.7803296061754572,1.1090690665947194,0.9974646784898419,32.72411007166701,31.497206431053392,1.7260623101692665,1.5389434503155452,3.2802499566002425,2.8964220264704186,0.8259127241635756,0.6695725032295909,13.265375819227271,12.272414116879922,21.977383766264705,21.227844876635523,0.8373256419368148,0.7122472832466489
Anchoring of the basal body to the plasma membrane,4.991576516900747,4.4761714748650805,13.578055875721422,13.312013434901441,1.9724738281251615,1.40900853042518,0.3235779131385568,0.3195809872976227,1.7652928287064817,1.637412560414313,3.7588704984655754,3.4301745866809052,1.7458604076501547,1.5221229619731962,1.2457445638898195,0.9952617371988352,0.41624336241035576,0.39588040456372986,0.8434031100858093,0.7883329053853249,0.8345762660346281,0.709777106635276
InlB-mediated entry of Listeria monocytogenes into host cell,0.8482061622276219,0.7231967695218386,0.46527309089791435,0.4484072388676592,0.955585461743052,0.7062195524664105,1.2426726950988691,1.1171905902547752,8.525358359670237,8.117570461828372,4.8461406006755485,4.451018324106129,1.5672561779937566,1.3617099395997998,1.6719407962228787,1.3250136879163565,0.34034052915958485,0.33353750780907276,2.3847581553651422,2.2382111187070772,0.8342711321750576,0.7097509926901557
Negative regulation of FGFR4 signaling,7.466754942763573,6.753090563330733,70.25960660323855,69.37255013118794,1.257367134439087,0.9146092851789425,0.42686816449367043,0.40557794187513413,2.787941603213468,2.605309958737212,0.4779927732617619,0.44198994960240656,0.30818779030835664,0.30548196528772886,0.6831733645093324,0.5572563293784799,2.7152229421375726,2.4840614783814075,11.055791336617096,10.640440905960185,0.8330513012341583,0.7088100025176819
Signaling by activated point mutants of FGFR3,0.3703316733982534,0.35040739688377825,4.999818080815714,4.8515068122857254,3.606844030091546,2.4443555311932577,13.258710634448674,12.53185148372136,6.726793221362008,6.3761262020480185,6.551091512097668,6.041817788113499,0.9361790317799529,0.8136070284507599,0.9374457779852707,0.7551328817669222,9.609584532713319,8.933515582433106,2.1271959032091488,1.9905380594597641,0.8320356363522328,0.7081484435781451
"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.3205797443506516,0.3167941026208676,0.9100248309761403,0.8659856654748777,0.43183471363142634,0.37889863844362776,11.975621009734132,11.295300154034475,1.0370305706745202,0.9595212977483905,2.694798367607045,2.4256538101555827,9.043403492522591,8.26188886051234,2.2723589104486135,1.8074197591253576,14.75880611601823,13.637897016374442,45.336820275225776,43.83955545871462,0.8318325972767057,0.7081484435781451
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),1.9755982160619023,1.7023688901409026,89.09613150565306,87.90317439456713,0.3285037822528705,0.31384463097844373,8.534762620362486,7.964588067247043,1.768030064126441,1.639305685788357,0.9887221983793085,0.8822319661525182,1.0492047118531134,0.9090658924682408,0.41686990994745676,0.3689400529023178,1.201289869917004,1.0910371619630115,8.581762873752059,8.231095854438069,0.8314266132859445,0.7080207642953398
G2/M DNA damage checkpoint,23.072094914818262,21.561466136749125,9.319019971734589,9.10908176416022,3.4058936331714813,2.328189571304287,6.009229008782641,5.53000869496513,3.066301968374107,2.870396033935612,0.5819407089399653,0.5306572921060169,0.514651834898238,0.4718688357417206,5.087882847993354,3.9557655267579306,1.1537821570857594,1.0472919248589692,12.001717586252315,11.561126674790936,0.8292972491108933,0.7061695265991527
SUMOylation of DNA methylation proteins,1.3631165996016261,1.1597399693835193,15.558845492915454,15.267342606127201,1.87729314773505,1.3379626555346429,1.2046420673472267,1.0832674439735168,2.4549915568633125,2.290014437535082,1.0155003088527736,0.9033540685479703,4.418533027812654,3.9405733664968863,0.49487912939353085,0.4211084260268031,7.480884890563211,6.955064613599005,0.44770901733657836,0.4308431653063232,0.8273736534846932,0.7045735030090506
APC/C:Cdc20 mediated degradation of mitotic proteins,10.889118811409608,9.920614922404747,1.172182169785805,1.1140107004568593,0.6296049500398486,0.49663523504324764,37.30465347012354,35.68681472240654,1.6411316605451247,1.5221546018210055,2.299162549391071,2.0648944573608308,0.7013109070361784,0.6233007176970732,1.055207282718046,0.8476394992532272,4.751435605083727,4.4049737292607976,0.923143434798162,0.8623304094675417,0.8269690456074761,0.7045735030090506
Metabolism of carbohydrates,1.1507863737228254,0.9791740277839852,68.13885578751824,67.28294487822176,2.9885271491942356,2.067004267670253,0.49817780683003327,0.46444402951248265,8.376193764096348,7.97160706857574,1.9697136397474335,1.7638311299608316,0.48200478773461863,0.4457744060496727,7.564208084762861,5.8259524701248955,12.282541354882735,11.393867396858502,25.787583262335254,24.943530959599446,0.8268679131796055,0.7045735030090506
Signaling by NOTCH1 in Cancer,0.8952587031217428,0.7620044846875823,101.373349330553,99.78893433832295,3.9419300360153064,2.682026135298757,7.985391686405255,7.428250779041863,2.033472413702254,1.8907234693742572,1.0939527708790533,0.9691536114797012,12.052468113428834,11.124825445740344,2.451970000984404,1.9440471162911939,6.9108794471557164,6.429761266595119,20.322855134003962,19.64153012876585,0.8213176620834219,0.6993006677523244
CD22 mediated BCR regulation,0.4066615024820974,0.3754100594368491,0.7251364866819048,0.6929840174173983,0.8279066084836282,0.6183078260784745,0.5102808440094013,0.4755941203581551,0.4846929022455694,0.4623503763541401,0.5775309674273029,0.5271891108145221,20.018930261065304,18.631000649995475,0.3183958400217978,0.3103648616334968,11.764525105281749,10.929158981731032,0.4437591544129892,0.42884811955517516,0.8187021296300235,0.6980695626169746
Digestion of dietary carbohydrate,0.42008440542221936,0.38456401564009124,1.790407420919969,1.7113936621408694,3.2448079408927795,2.243969534296675,5.414219839671303,4.964429751998074,4.562146754845331,4.3033842331875904,2.7778386130533965,2.503605373440565,2.082792282811594,1.8198299576108243,3.4733354968670827,2.704301450201883,0.4511264609666309,0.4223432443019715,0.44464583246899697,0.42884811955517516,0.8187021296300235,0.6980695626169746
Gamma-carboxylation of protein precursors,4.6840968740672055,4.188146111453883,0.7965265985033704,0.7602962168184245,0.6933758230245447,0.5358818510021939,0.904370661388988,0.8145188733818315,7.215671072246304,6.8516547632373745,8.008934008492679,7.412284559845613,3.165944472884439,2.7891538758390797,0.6476473353306299,0.5319624804849872,1.2575242672475386,1.1426585785961667,0.4437591544129892,0.42884811955517516,0.8187021296300235,0.6980695626169746
PLCG1 events in ERBB2 signaling,4.388198303779467,3.921422809416214,14.651937940449427,14.374939742544756,1.0969048685729412,0.8046552438001232,0.705937494103917,0.6427090316130777,8.413129160362674,8.006944813198853,0.7851856974232423,0.7061719386441427,7.045111837222044,6.391060916850596,0.4566176534584597,0.39411523373672314,11.748999044170484,10.915063875726215,0.4437591544129892,0.42884811955517516,0.8187021296300235,0.6980695626169746
PKA-mediated phosphorylation of CREB,2.3088912815996587,2.0066380807001156,8.625430240205892,8.42423199982717,2.9527166508942444,2.0424480792751774,24.224272556471803,23.114289680450632,0.7731990598178078,0.7216799336256158,11.291405480926128,10.461735104350293,4.031565254865159,3.589817766203837,2.8164748601272933,2.2189973950579978,1.0910483830378277,0.9898771944198672,0.4437591544129892,0.42884811955517516,0.8187021296300235,0.6980695626169746
Activated NTRK2 signals through RAS,0.41261289950183655,0.37933151231050805,0.4941742464333057,0.4753447385396459,1.0886708039834672,0.7996192566209985,4.411119434997506,4.0308244254233765,2.4195594654576986,2.258693731376513,2.1102992660889734,1.891094842910362,21.456871984870343,19.939403766874644,3.525910630354974,2.746920973375226,0.41917459409791824,0.3970524663243392,22.505270095296375,21.735004006721486,0.8143880156965398,0.6940318053469068
Glycine degradation,4.207391837986118,3.749721383227627,16.96557019263278,16.65778718266667,5.771013066402112,3.9856832313913455,1.0222320905144477,0.9181434928792679,9.994969829266507,9.530641070850342,5.5001934209968,5.065339640283379,18.068283646805327,16.804553338235724,0.42223173316404117,0.37235989227019206,13.430497279151156,12.408154753259728,34.84133983679507,33.7575271951342,0.8138873099842538,0.6938072805545185
Recycling of eIF2:GDP,1.8472340607803133,1.5854211702564325,22.173727108201405,21.8169131944768,0.587500839568645,0.4720892118360743,1.409411894098204,1.2666629497702073,6.3301165361761305,5.996031171791654,0.7713508860362214,0.6945919060958469,2.9568727044611935,2.6038517797537266,6.900809264653082,5.324363202094304,0.5258279815852713,0.48708656042091175,17.943948758562406,17.32870799156531,0.8092899604723099,0.6894859364423335
Purine ribonucleoside monophosphate biosynthesis,3.905980006270365,3.4659662304180436,0.38918737701422546,0.3809430385224421,1.3359024491875922,0.9670173169662963,0.463014096380157,0.43404439249920734,14.293205051190297,13.643849252027229,4.711154063302501,4.323764236963772,12.059920819151104,11.130501893436811,3.0766740180350505,2.398354522936666,0.9997554652212096,0.9048823129961927,4.145618647733569,3.924676349159089,0.8081930361604451,0.6886648422330424
Misspliced GSK3beta mutants stabilize beta-catenin,1.4438352270467405,1.232439604603781,29.742048433115897,29.296228494823453,5.098308325113141,3.4627408104357063,0.44250243770322784,0.41927719914632255,14.974697093370946,14.29737483058651,0.33120088540527864,0.3238093591303965,4.2646421463753486,3.8045622847052085,1.714406843722857,1.3590191849064737,0.6639179624904947,0.605746493161549,0.478549408853382,0.4575275970519691,0.8066987483651594,0.6874462094656738
Elevation of cytosolic Ca2+ levels,0.3504872299289628,0.33752225276459513,7.909481206944817,7.714888333164622,2.235054869238964,1.5503807954033308,0.9748851951240542,0.8755603872849383,0.43111091083069725,0.41468022364837764,0.6771043029034957,0.6121770054030011,2.1885264099433885,1.9138992524061325,0.39588131137043675,0.3587395033658701,1.7713328045992267,1.6100207759354737,0.32685463300673956,0.324545108926869,0.8063005673876985,0.6873235086635792
TP53 Regulates Metabolic Genes,9.026427359336125,8.169011095042334,20.703264412104065,20.35773150878915,1.863358530514216,1.3275867170823257,0.5903462969312356,0.5430504890961299,3.261450298861537,3.0569113152257854,1.505427761551888,1.3399888597463263,0.6989704524171172,0.6214611794909876,1.018849801110611,0.8189806956083447,7.211242756782393,6.710011753053638,7.222461352379726,6.907386313135705,0.8025240566744036,0.683822303494783
G0 and Early G1,18.244253504799875,16.876834759391762,39.72032533894389,39.14780957001354,1.6873143253261413,1.208724795180745,3.9465457458046953,3.6060869727549463,11.035025969847323,10.51479155100473,9.417907641501404,8.729487819498695,13.052495278712835,12.074143020264417,0.6601061332104651,0.5400762693661335,0.6749739311095694,0.6158437539257318,6.487611156385604,6.185742754125519,0.7982641774822751,0.6798375554375472
TNFR2 non-canonical NF-kB pathway,0.7670157453378902,0.6551405156390129,17.89262746362045,17.574513869879084,3.4907476948358926,2.3614596636193337,0.6595185790936122,0.6046860184384026,0.5254671778475499,0.49869303715704577,5.139347048602999,4.7277943452984275,16.034340349166964,14.881884452898381,3.0022854869917848,2.3453929350086127,1.2966382431682213,1.1804064178700473,37.44057852120808,36.26049033631146,0.7943143949519871,0.6761627298533875
Alanine metabolism,2.0121655702726406,1.7355634457943296,2.773361210738879,2.6713963067335547,1.4396910105559673,1.0398623058233274,2.2983773405196923,2.0732355460623544,0.8602522065687441,0.7987159596190281,0.48188655910848377,0.44474475110391715,10.058564970956542,9.235910812921963,1.391356680137077,1.1131680900337575,10.284479226640974,9.556502200182157,17.420814953023957,16.82664012350475,0.7935259290169502,0.675649046896137
Elastic fibre formation,8.402921319106852,7.605940560829549,2.5859606411471603,2.4882122215429994,1.8758969355849253,1.3379626555346429,22.39988425051723,21.350247226867218,9.792729055980134,9.339243164047568,12.562387564505554,11.64869933362835,6.082064622788712,5.49845313584226,1.748629188353278,1.384612879344348,3.2706709000717185,3.005400538534024,15.824647997618149,15.288876184186257,0.7932303823394637,0.6756281094480993
The citric acid (TCA) cycle and respiratory electron transport,6.6220153477591,5.992735556920712,48.02513800384992,47.360575592800224,0.6762217635841429,0.5228725633011109,3.1917570853531467,2.9031127527245943,22.45963391607903,21.506437143918152,11.056366798033265,10.244708024300149,0.4194050802470419,0.39463076418875603,1.5770494891237172,1.2541176520119062,1.8127749356982599,1.6476424144922854,0.9572987199278813,0.8935855537238907,0.7914585686960837,0.6743840252834765
Phase 1 - inactivation of fast Na+ channels,4.462987908777766,3.9894119348227535,0.8592179731724422,0.8203062837196591,1.8467176282944096,1.318077247382555,17.69285357798117,16.80008395969656,8.625987302596457,8.211725329857424,6.325840232320469,5.831853125570552,2.888473960156257,2.543868046482299,6.4105953533150535,4.980277326434513,1.6659231670873307,1.519669473555517,13.564360090746543,13.083875454400273,0.7911635107827284,0.6743840252834765
Synthesis of diphthamide-EEF2,4.198205719748875,3.7411355338930004,16.256504626758414,15.956729214004174,0.5239074279004037,0.430952073633572,10.268232480658414,9.638059997867684,1.6707056245997136,1.5492429308951112,1.0295100271255964,0.9146443384742244,1.5861940229677094,1.3782883985820005,3.047875142657165,2.3769013929243124,0.42455546677417916,0.40177180881647967,1.2536101876163528,1.1669948144323763,0.7911635107827284,0.6743840252834765
Biotin transport and metabolism,1.0489772844299639,0.8923368253354538,15.753266829219882,15.460533064474285,2.159520975331063,1.5221401198901598,0.6071130693458564,0.5581797366117318,7.169342572223037,6.807258611149078,5.92261509702241,5.456036611230442,3.9982113941411037,3.5614164990588444,2.3341173048505977,1.8567866001717737,8.734870090220909,8.113543014658084,21.015201329936822,20.304773942994405,0.7905736043663683,0.674068035294931
Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,4.402323988175452,3.9343199371742337,3.014730493095159,2.9079725909172742,10.580917167287145,7.865407554852888,0.8369168817686761,0.7590066294307425,21.64657703189003,20.717158106175738,10.036003530484733,9.303526002799241,3.54636382552791,3.139111102716063,0.3016314733674809,0.30128828978141087,35.60247635553066,32.58669759914162,24.478288308125883,23.66253881829061,0.788903718849425,0.6726718935512511
Synthesis of PIPs at the late endosome membrane,3.588999521437868,3.1806757882634953,13.429882489238775,13.165382836833075,2.1983753834236808,1.5309014900828004,2.3455095257563143,2.1154164376481743,5.814746352710724,5.499671313466703,19.432068157517712,17.810323036437158,12.27250863998614,11.337716930507987,1.28632900051226,1.030972727546431,0.8350537203196471,0.7557887064094994,4.059102103197716,3.840590887639392,0.7825395146755191,0.6665812607135745
Cargo trafficking to the periciliary membrane,0.45493678410368515,0.4084336168221348,11.443561492720548,11.209538110983976,3.407533287891038,2.328189571304287,6.379164372516735,5.884523699831731,9.605163593675034,9.158758746901038,5.5217904452085,5.085223469050958,0.7351887593175758,0.6503590340960578,2.5620930779721767,2.024623282414178,18.575527011244578,17.172532111575272,14.286104671918027,13.792770149035306,0.7821489400820307,0.6664640852363881
FGFR4 ligand binding and activation,0.6401678208465028,0.5505558628685396,21.36804473571681,21.016437684689702,0.7912660728038987,0.5913969673016324,0.3617161608399258,0.34875118367555813,21.04032627928066,20.128351243847575,6.912017417113094,6.3805385000708394,0.5073543071582417,0.4665475450672697,1.9087981508345284,1.5178169734062485,0.9254500853578483,0.8380671812255212,34.513688576099625,33.44239249186075,0.7796132234478803,0.6642015957153097
Gap junction trafficking and regulation,1.319587100083137,1.1240098031797363,31.545021041870523,31.080081890547266,4.936442887619769,3.367822162572947,2.0447379523759723,1.8396044710854431,1.1683022645529466,1.0809193604206193,6.395026848630627,5.894459396569387,0.5633207426683723,0.5094374599471817,0.6181961439241611,0.5082132679029887,4.193158570609564,3.8763498185565424,0.42207069919569884,0.4099678453554421,0.7786393404306802,0.6635007680242395
Opioid Signalling,3.5726927762136302,3.1651933019710192,14.78908161368564,14.508102686885447,0.308505970887855,0.30366287920319907,31.716446191747945,30.39527263429247,8.996758414645182,8.56925136509847,10.807276984351887,10.008982172176752,5.769593004393116,5.213206735763305,0.7458948817113286,0.6060451102452146,4.702667954719174,4.360121519957052,2.6182635201087847,2.4607210991492567,0.7766938944455237,0.6618282057941518
RUNX3 regulates WNT signaling,7.918448496391121,7.161546369374212,35.19009069137101,34.674685649335345,1.4069249049686103,1.0149121487135002,6.355630353278924,5.863598063701447,20.473461258967625,19.588016271073588,13.880038086305937,12.84878664326069,1.0732179171918896,0.9295954335511416,4.211305180871464,3.2906957759141777,9.75556604112332,9.069185164095321,6.26571042855384,5.969262959148526,0.7764023442876063,0.6618093680357157
RIPK1-mediated regulated necrosis,2.3530018746676435,2.0460687563267816,4.564257469982379,4.422089910589805,1.6683659011299328,1.1972751670435693,35.769230570185115,34.20829667380458,4.297004328984441,4.0480100880932595,1.933459665546836,1.7309282100554,0.3684022896348105,0.35322169855015295,0.9144832765477814,0.738532780971286,3.110837901154682,2.855858456396359,2.530294593845098,2.376945393562066,0.7731029702588001,0.6587825352658715
SUMO E3 ligases SUMOylate target proteins,13.352910100519628,12.203418683214782,19.44131003187809,19.111273014091314,1.9048762853126329,1.3589195449017548,12.629411867619547,11.922197524791745,0.7073692094599753,0.6626538127653798,1.1766903288197017,1.0425814801027222,20.135700807327616,18.73270590765831,1.5376087044127582,1.2246911185966467,5.275890940210994,4.902576704064074,0.44543498527036857,0.42900429808804896,0.7708761043808743,0.6571002393425627
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,1.9252015202666812,1.654497555459698,12.513753624998404,12.262897853259252,1.7209459794849054,1.2314890620243815,14.679367896705987,13.90163524344574,0.8289344238101128,0.771002301129222,5.1247308041129305,4.714795586781979,22.475178317418802,20.882645434966566,3.558103312380225,2.7689244611985413,7.3566941149039184,6.84322523960558,51.067607980419794,49.182162992525754,0.7708761043808743,0.6571002393425627
G beta:gamma signalling through PLC beta,2.6661431096049903,2.325225493953761,93.31316977989579,92.05705886819638,0.9833573908667277,0.7261120567149733,1.2425764781364834,1.1171905902547752,3.4703974512036826,3.2567079526963743,11.206326311855,10.381692377419549,4.9292980422463595,4.428067038517605,0.398788703918911,0.3589010839316628,3.3099020440931692,3.041146465155756,1.7071175804305971,1.5968648724766044,0.7703441983570773,0.6568403624425381
Hormone ligand-binding receptors,2.2115935056249283,1.9188597408793326,95.33375387801394,94.00817120165341,2.0183084991153346,1.4331650089513532,3.0058906324017047,2.7277020422983855,35.94188796201434,34.60735044300088,8.027552614451123,7.430075149381827,9.403329494920577,8.60371664081753,4.365593875023982,3.416141043996979,1.9874340234537793,1.805757922777532,14.392789579409396,13.898148906724392,0.7686533224663818,0.6554213453913322
Assembly and cell surface presentation of NMDA receptors,3.2200429250645017,2.8346920437004846,56.11177248746831,55.37130508562108,0.8110582132813896,0.6055119748874327,2.0764805874893573,1.8699247527897382,7.79504679372954,7.412736492920086,1.6616212293812345,1.4783513856984298,1.5784424409515148,1.371549551922286,4.615711735819086,3.600664285310952,1.7166754537497675,1.5651110278220561,1.8046216355169729,1.6864699704183734,0.7683636953653945,0.6554034070586071
The proton buffering model,0.7418361805626685,0.6363184271960045,24.304412080559285,23.92557028929797,0.4417141221401623,0.3828238204011985,4.823239267886361,4.4218303510456085,11.94394889176995,11.389067978137456,10.782590630863705,9.986919962514719,5.674337911745585,5.122452144342451,0.7179007254621104,0.5843618170918928,3.449082140783497,3.172875728844548,1.9751545509203092,1.846867780477869,0.7661455275429656,0.6534567581458682
Meiosis,27.782155438372047,25.50673937147725,55.977791463537066,55.23847451132127,1.0901803171757845,0.8003131930817918,3.07128899734916,2.7887075060666886,0.8520948907547254,0.7915226719076262,7.357839468638698,6.7984267453787,11.765342566250673,10.855073994631606,0.33063447215824404,0.31982160287602657,1.175992554213911,1.0670873325469403,12.001717586252315,11.561126674790936,0.7645086342518597,0.6520912141181372
TYSND1 cleaves peroxisomal proteins,1.3608635043975634,1.1589991680571259,32.501290998161714,32.022701468016315,0.9458746613039627,0.7004260735204488,31.549069421333616,30.252881458632803,17.63807652149029,16.86159724422814,1.026487138942837,0.9124390742830146,0.6855106071208569,0.6090014370705472,0.7516496129093901,0.6106424937046474,11.97023623758339,11.106745825577406,26.250732721196222,25.40079158949731,0.7568355019796376,0.6446892616748342
