,PIK3CA,TP53,GATA3,CDH1,MAP3K1,KMT2C,AKT1,CBFB,RB1,BRCA1,BRCA2
Keratan sulfate biosynthesis,14.622030128446164,1.1261241819922823,0.8338636445799082,3.2333626340040995,4.41372626625892,0.41032531057875715,1.2182776286752324,4.422697854244526,1.8833739391409476,2.454073298953914,2.6562457031656694
Displacement of DNA glycosylase by APEX1,0.6264395983632227,1.1179668610195903,1.758590298214272,0.5949474771522579,1.1721122522680918,0.36659432574715217,0.4896522016209477,1.7686496078006366,1.311917167144304,1.998103925708357,1.556315977479715
"Incretin synthesis, secretion, and inactivation",0.7101778155356796,1.1155517727783903,1.9336465874310367,1.6288260740313492,0.32100155562303895,0.39618241289340167,0.6647259329598035,0.6402535105097412,0.8591827803703942,1.5642193513671125,0.9530611140530316
"SMAC, XIAP-regulated apoptotic response",0.597452922968041,1.1102220073854245,0.7085014527893633,3.648157940674598,1.3892217630327153,0.9839839661379146,0.5004704815343896,3.139298351374971,1.6560163669976724,2.5819600163967884,1.8030326293726215
Acyl chain remodeling of DAG and TAG,0.8318442313144905,1.1075837217509497,0.6905911157444716,6.096365980598191,0.5085548977671904,0.5331491005085578,0.6527880460688307,1.2243864734986667,0.8981885022880622,1.1998285336247525,1.28814724353351
Nucleotide Excision Repair,0.5232933085060063,1.1054175216198368,1.5818835204161423,0.39438980559218345,0.7735376811674463,0.5059710201517632,0.6468692606254075,0.39454103969263915,1.0063621995555516,1.0002499001997445,1.1798480324457417
Regulation of expression of SLITs and ROBOs,1.243107517426308,1.1016525509881663,0.9730455659713847,1.610827485960531,0.9271963480552717,0.5359011240564633,0.8446868689669841,1.3548706269889261,0.42803644674788466,0.5098889574054168,0.4300957916787473
Retrograde neurotrophin signalling,1.5690774448931835,1.0994941809327619,0.6968327689270326,1.128080324556938,0.6088164415709588,0.348594151880505,0.35734664998868704,0.7368131950108955,1.279453569144507,1.2836716770946863,0.8372163683822982
B-WICH complex positively regulates rRNA expression,4.3416661657862585,1.0982039254124498,0.6444047685787822,5.869109866722945,2.643512617420072,0.4649199877209181,0.9908969434882269,3.0045333109674544,1.0084704744582969,0.9321883004185599,0.45631890804695047
Oxidative Stress Induced Senescence,5.065302562870136,1.0899434741889507,0.6361303076897163,5.914806396982591,2.782200729003924,0.5379252715022581,0.7872089770928618,3.2760693981391937,1.0221987311786882,1.0060684158654418,0.39571273157310616
tRNA processing in the mitochondrion,1.6176667425480187,1.0838334935938057,0.34109623332336686,1.8546007523944132,0.6811378887424382,1.1304890431243049,0.7486711671118066,1.272856688795403,0.41988347706001444,0.4153641896704617,0.49624128319027533
ARL13B-mediated ciliary trafficking of INPP5E,1.5182929217862189,1.081896323077846,1.8183618342894634,0.3602508307575129,0.5656853885370607,0.3074916694497656,0.9233378769016787,1.2671745823850256,1.5810749614632917,0.6915218457135157,0.9242905928140684
Influenza Life Cycle,1.0157124451689008,1.0814776916195212,0.9014817000894604,1.8518813484518,0.9131931930322703,0.5404453558669265,0.8734005688090919,1.4884835808548371,0.45682318204133815,0.5361229354547146,0.4126034467644586
Regulation of TP53 Expression,2.209415354262429,1.0778975909563808,0.3593328570452649,0.31724585059792,0.3955932593284918,1.0664166870595222,0.3478312168913114,1.8345293671407494,0.8686415496102785,0.7324196975183108,0.454929266382374
Phase 1 - inactivation of fast Na+ channels,0.7368365914938586,1.0694716915404996,0.9155863545684105,0.6196450509960647,0.7776027340001475,0.4708416955226316,2.486578140622278,1.4151561401643244,2.1610796448934466,1.5047041021654866,2.266037139986587
Defective B3GAT3 causes JDSSDHD,17.12197679023641,1.063434807743528,0.4246791401506902,1.8509847650224374,4.469483775457092,0.9695983117404917,1.1966486817964443,3.97469947181253,0.39634834237656613,0.7848797029890382,1.016201642954317
PTK6 Activates STAT3,1.7881603023488477,1.0581350143969173,0.7632538822228659,2.9649954800014626,2.1388837166791217,0.4564218166612109,0.3989741984293969,1.5712327104366648,2.9610302339107015,1.5367678048581317,1.338220231661731
Influenza Viral RNA Transcription and Replication,1.0867660675523871,1.054409755342144,0.914578658229508,1.917586328653938,0.9266812774846228,0.5230280093397739,0.8705342699165639,1.5362283433916875,0.44687969699893276,0.5220189869800339,0.41308385695719074
AKT phosphorylates targets in the cytosol,1.0146624404559994,1.0517300573067099,0.5982581470748818,0.5744701349553112,0.4502121874706141,0.9432959992623274,0.48202060155422355,0.7639265075152746,0.6265526858376537,0.6392354241528696,0.4306900367679753
"Base-Excision Repair, AP Site Formation",3.4147386168345766,1.0513866632823057,0.9556806222203164,5.413851464550158,2.620737421913844,0.41357532691130566,0.7917973954250427,3.059358100744158,1.6637787112456062,1.2501832146641023,0.4338464725284738
TWIK-releated acid-sensitive K+ channel (TASK),1.611748182252583,1.0456736852757331,0.9741558492523338,0.5039174478308389,0.5704354303965488,0.5394748209127163,0.44740352352256174,0.5240829831811759,0.34502452900999725,0.4928320486466611,0.37190775283350336
Signaling by Activin,1.4067107197254094,1.042750922473074,1.4073541570526333,0.609179237565133,1.789905772538765,0.78800428699268,1.6401625635507069,1.965841267669565,2.395457158643193,1.6431757803716622,1.4192955041717494
Miscellaneous substrates,1.4441832976870894,1.0356544635279608,0.4722875460876043,2.1823491490120026,1.049019596194654,0.44526487285369526,1.018328458705089,1.0876631385883517,0.41988347706001444,0.3809371571986009,0.658952737519804
Meiotic synapsis,3.2884413016655794,1.0311480905034438,0.9730455659713847,4.980926953646347,2.5145956143281474,0.4309877013378319,0.7618248398017738,3.018481098885244,1.4945224877860455,1.175052702365466,0.4025882895294282
Metabolism of RNA,1.4714992807046676,1.0250581338499238,2.729192201140768,0.8376153188778785,1.5635969414961242,0.3670615277591498,0.7294356759894293,1.713705781428936,1.5679323678015809,1.7448930408553902,1.3364864788444923
FGFR2 ligand binding and activation,0.6931786055083545,1.0247868827268154,0.6210218419406016,0.8017903465213759,1.2800365263345388,0.3520640029725974,0.9468917416052809,0.9462132989719236,2.6141803301879034,2.995993755949244,1.7870448754762236
TGFBR2 Kinase Domain Mutants in Cancer,1.0008268354970933,1.015340485662242,0.3770373191214964,2.675467849934038,0.9385450276466157,0.7505847558883421,0.5628806753618437,1.4360219595877777,0.8462419877294881,1.262729000981483,1.203774096523777
Loss of Function of TGFBR2 in Cancer,1.0008268354970933,1.015340485662242,0.3770373191214964,2.6754342499887067,0.9385450276466157,0.7505847558883421,0.5628806753618437,1.4360219595877777,0.8462419877294881,1.262729000981483,1.203774096523777
Signaling by NOTCH2,0.5854781997594275,1.0153255746883962,2.2108102058836376,0.469499573093655,1.405971727665996,0.313891554666393,0.6787075024315059,0.9686121330291722,1.7725467883245825,1.5726426161865132,1.2851009440502692
Common Pathway of Fibrin Clot Formation,8.186380502682336,1.0149935040016662,0.4513202631707175,3.474151530627115,3.050101013375987,0.6210441702625198,0.9564517764261767,4.6368896802571955,1.653279649728407,2.2820243727942326,2.886126884539193
MET Receptor Activation,2.9533063216307176,1.0147882673567123,0.37385480019187217,3.137792212978126,2.045745926256419,0.38611410394019363,0.41867841988464677,3.1032831998842747,2.5261556886939522,1.5820578872213344,1.884004183825898
COPI-mediated anterograde transport,0.5395543389804379,1.0123663100352682,1.3981875477537145,0.5575606932285944,0.7699358501705281,0.5159554495279466,1.7825400339375832,1.9353402016472614,2.2824330870350273,3.2655259505765755,2.238326578174231
Depyrimidination,3.464126816685878,1.0103613098547968,0.9471442828176511,5.457148486306849,2.6432783509634663,0.4197934908935592,0.7967907160254974,3.0836652851121307,1.6627491495276598,1.2549764370604228,0.43803933103841647
Cleavage of the damaged pyrimidine ,3.464126816685878,1.0103613098547968,0.9471442828176511,5.457148486306849,2.6432783509634663,0.4197934908935592,0.7967907160254974,3.0836652851121307,1.6627491495276598,1.2549764370604228,0.43803933103841647
Recognition and association of DNA glycosylase with site containing an affected pyrimidine,3.464126816685878,1.0103613098547968,0.9471442828176511,5.457148486306849,2.6432783509634663,0.4197934908935592,0.7967907160254974,3.0836652851121307,1.6627491495276598,1.2549764370604228,0.43803933103841647
NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,0.3237214711721969,1.008515060712847,2.195969108229807,0.4670634615700575,0.6801087462356725,0.7698759305621466,0.5248924593782452,1.0082090296552393,1.2349518254947824,1.764518436584758,0.9567413973355502
Reduction of cytosolic Ca++ levels,2.5992902732606415,1.0085003813925246,0.6094351760131823,0.4316263886626644,0.5826962111937324,0.41181154378921503,0.3783607355809868,1.5571469010250265,0.7586394261680347,0.4759426738593268,0.7638431583383969
Recognition and association of DNA glycosylase with site containing an affected purine,3.3888911350022126,1.004234549861858,0.95778211952804,5.309734990344622,2.602030099489388,0.41032531057875715,0.7831884635847619,3.018481098885244,1.6421619863916062,1.229623184072897,0.4286392479724052
Depurination,3.3888911350022126,1.004234549861858,0.95778211952804,5.309734990344622,2.602030099489388,0.41032531057875715,0.7831884635847619,3.018481098885244,1.6421619863916062,1.229623184072897,0.4286392479724052
Cleavage of the damaged purine,3.3888911350022126,1.004234549861858,0.95778211952804,5.309734990344622,2.602030099489388,0.41032531057875715,0.7831884635847619,3.018481098885244,1.6421619863916062,1.229623184072897,0.4286392479724052
CRMPs in Sema3A signaling,10.693417443112308,0.9991314378957453,0.6853623301196208,4.051209987510751,3.549724116965473,1.125743946150028,0.8860104994298603,5.416547113867356,2.085866868585313,2.956924582562474,3.0726328732186383
ER to Golgi Anterograde Transport,1.858968531852833,0.9963602005394726,2.5569319131724693,0.9637828065500464,1.4545647561149087,0.5917086256475418,2.1717519087258172,2.223116397825466,2.3211779625099713,3.100972400119391,2.4569133006514434
Regulation of gene expression in early pancreatic precursor cells,0.5449381650771387,0.9936566627039154,0.36599732262405626,0.9134505450929956,1.5357425926527997,0.348594151880505,0.9690160552650077,1.2115009064569442,0.8123805701045056,0.8973788809154629,0.4076401073626226
FGFR3 ligand binding and activation,0.6006055857508018,0.9885261762772531,0.7639040889716686,0.39188843525813644,2.146268071582113,0.3134980912849747,1.091484974993821,1.1505310842987562,2.6286904011489556,2.9663720539249856,1.67316125561557
FGFR3c ligand binding and activation,0.6006055857508018,0.9879279601260106,0.7639040889716686,0.39188843525813644,2.1455972815953017,0.3134980912849747,1.091484974993821,1.1505310842987562,2.6286904011489556,2.9663720539249856,1.67316125561557
FGFR3 mutant receptor activation,0.6006055857508018,0.9879279601260106,0.7636873631728933,0.39188843525813644,2.146268071582113,0.3134980912849747,1.091484974993821,1.1505310842987562,2.6286904011489556,2.9663720539249856,1.67316125561557
Signaling by activated point mutants of FGFR3,0.6006055857508018,0.9879279601260106,0.7635420896689309,0.39188843525813644,2.146268071582113,0.3134980912849747,1.091484974993821,1.1505310842987562,2.6286904011489556,2.9663720539249856,1.67316125561557
Non-integrin membrane-ECM interactions,15.023511134969608,0.983687317073018,0.6868180985811364,1.0532592949369948,4.3803445736923985,0.8768957421296929,0.9677661039204045,2.6449891280683984,0.3276302718693992,0.7047839238855169,1.1081849609535306
Packaging Of Telomere Ends,3.4376547946754648,0.9741408837595965,0.9471442828176511,5.339110532946946,2.6448419721482166,0.413264121137861,0.7910744962633931,3.03872548454897,1.6580828830691592,1.2514649745790731,0.4338464725284738
G alpha (s) signalling events,0.34059875207365614,0.9646517654715949,1.3180809024011793,0.5745238114262773,0.3564405533118342,0.551228834431626,1.0887198000047458,0.739981498459283,1.3347697281019855,0.8656331227979673,1.0411784843200453
Phospholipase C-mediated cascade: FGFR1,0.4444870945581432,0.9599854528329717,0.9713399539750486,0.6732689029259827,0.6555636100123482,0.37692584698813136,0.977095201178989,0.7976504922074144,2.425996788236178,2.656945898138046,1.7870448754762236
Rhesus glycoproteins mediate ammonium transport.,1.085908717353772,0.9593649026457632,0.8988543278788828,0.5783329731385161,0.3307714958066115,0.6550616030735762,0.343926798074255,0.5153636662590468,0.6523810044035883,0.5110418142963284,0.6026560926913179
VLDL clearance,0.5362957367521017,0.9548985222761122,2.142764677111178,3.406073243279927,0.7891288636989967,0.43220026962299296,0.6527880460688307,2.5683512535392254,1.1193805563723793,1.5125380942412086,1.361488872667009
COPI-independent Golgi-to-ER retrograde traffic,1.3834190616360704,0.9544634872742559,1.3622733664223439,1.1844500765574082,2.1342655420958465,0.38062160706699627,1.2226978295228177,2.627902646672138,2.9710148862674837,3.2379735703040424,2.482927360481425
VEGFR2 mediated vascular permeability,1.3577369057764272,0.9439462589848019,0.41012603465134356,2.7655109945568492,1.124618053072545,0.3670615277591498,1.4159974871181589,2.384964409072719,2.0264759964521057,3.3904844844162287,2.5856211601966277
Removal of aminoterminal propeptides from gamma-carboxylated proteins,5.76688261846376,0.9317575014185334,1.1738538769055282,4.344487733474234,4.179397290097486,0.43027530405678316,1.0966003950188874,5.275824483500699,1.7367244162987072,2.361699566599971,2.654145910258785
Activation of RAC1 downstream of NMDARs,2.796758476802783,0.9307916472892948,0.8923955687898462,0.42520474089798566,1.119729485411285,0.5514977165027557,0.4537902693490199,0.8667927591908239,1.3631249985549336,0.5288867728146595,0.7323508105425244
Metabolism of amino acids and derivatives,1.3880218898073673,0.9273092633586099,1.2122078703555985,1.4459231371344827,1.1925612444796423,0.4686157625206543,0.5931116339553995,1.7386077076476423,0.6496773691092163,0.8382597030580307,0.3473826863303705
Hyaluronan biosynthesis and export,0.8404418606508086,0.9258084119061005,0.4519465912164879,0.4888681816475789,1.20377128511625,0.5549959831090349,0.8395557334455082,0.9257824347939853,0.7019439130149461,0.809971535900982,1.1474604525837757
Crosslinking of collagen fibrils,9.79248670200767,0.9248472475291484,0.8227139613729801,0.31442300616149393,3.2425627625533653,0.7864078123095868,0.8006697872570918,1.3122778447049832,0.3968608004851697,0.43944625859312175,0.7801946398793447
Collagen biosynthesis and modifying enzymes,11.445647085678806,0.9178657173724849,0.6185468785471934,0.30374500059497084,3.4498287594238555,0.9329862111012688,1.091001604217644,2.168375358720668,0.46769819937970375,0.5455002837716374,0.7853861973275459
Conjugation of salicylate with glycine,0.7161546998809647,0.9176243525338655,0.3570088184936866,1.6066649965362816,1.3351655450097046,0.3112073494659079,0.5319351485951475,0.5038273812399197,0.3792346564644611,0.31369440433117257,0.35954928747094006
"Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)",1.1836123642866996,0.9173235444498905,0.31216804493229394,0.344710447600174,0.32972310796353826,0.7698759305621466,1.0549264145811283,0.790920425930528,1.0442548393127327,1.0917619470490874,0.4992050338193423
NCAM signaling for neurite out-growth,13.032423822384835,0.9040598691704348,0.5453570073084659,0.6799378747320518,4.19792418861518,1.139263928776528,1.1769545457147328,3.115302896570247,0.40187924092970206,1.1557123423526274,1.3644730539428622
Major pathway of rRNA processing in the nucleolus and cytosol,0.9403366576183853,0.9038815139153177,0.9563583716938125,1.8686364614760265,0.9373824373002144,0.547178404612979,0.8148027151338065,1.5804690752552049,0.4983618774695312,0.6044992006901108,0.3630140882128306
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),18.8350449858699,0.8927266608684122,0.6490360495511129,3.763228063313624,6.963442682238738,1.0169717702121246,1.6817998513141408,6.3541874585648035,0.7264236988646368,2.31402939769265,2.654199564046036
HDACs deacetylate histones,3.9529366415555085,0.8881724250359639,0.7519328397440035,5.787625875737236,2.4107706248042726,0.3786207435041868,0.7184725784179383,2.649391658648418,1.073478859466431,0.9114052991974017,0.3575246217649697
Chondroitin sulfate biosynthesis,18.769081222159752,0.8837495477099383,0.3207953216691064,2.1622674679648477,4.697478771259154,1.134554140251811,1.4693849338556264,3.5584859279832166,0.3743009115373217,0.9294796712038499,1.3333404857751188
MET receptor recycling,6.373281100766569,0.8821826638271578,1.411190148439529,1.1386175057769519,0.4864517916751814,0.38611410394019363,0.74993470797042,3.2556761756579125,0.7652063690090164,0.5926337065588037,0.5835766036685033
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,0.930270996020905,0.8741962974675612,0.8500263909773845,1.3515366381733709,0.8584023725255723,0.34491024561018674,0.4833525439334077,0.9188891469677393,1.08300800182427,1.2257421093890037,1.2499626064749942
Vitamin B5 (pantothenate) metabolism,3.325441185181165,0.8717767228618913,0.45908287371574263,0.42244191180432694,0.7635882485860287,0.3361564698997812,0.3478312168913114,0.4836020234851514,0.3792346564644611,0.5907150101765938,0.6320027541329157
MECP2 regulates transcription factors,4.07986546991535,0.8716094999013565,1.0926929281703899,9.15773346686997,2.4742433054028963,0.699232645586911,0.6861259917218667,2.309702924192006,1.280020904879298,2.151838181896355,1.2198587651336867
Activation of the AP-1 family of transcription factors,3.1688460552019913,0.8716094999013565,2.4789126044698993,2.2833340042021955,1.3995005411954793,0.6905603517206607,2.375341835452465,5.680635823744721,3.020935255403302,5.23071423161337,3.1010719722443794
RA biosynthesis pathway,0.3825817300206856,0.8681609704606901,1.572648180806505,0.7489934456857132,1.268072320310308,0.40917463669164345,1.0093554558510724,1.1634265727787203,1.0488618807630892,2.39577577325516,2.1336038633381658
SMAC (DIABLO) binds to IAPs ,0.6027108818315753,0.8625532859939524,0.6424007167302037,3.3045988564697395,1.3168877831762569,0.9979197117113823,0.4555630179619242,2.8526024434489576,1.7839707925761876,2.4350656738630043,1.7278852094679842
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,0.6027108818315753,0.8625532859939524,0.6424007167302037,3.3045988564697395,1.3168877831762569,0.9979197117113823,0.4555630179619242,2.8526024434489576,1.7839707925761876,2.4350656738630043,1.7278852094679842
IRS-mediated signalling,1.4983249450795049,0.8625532859939524,1.0105103400688102,0.9080427984448415,1.1227663767995684,0.31936838346539126,0.8068887566799998,1.877704960238814,3.764431994204352,3.7733852464543234,2.9509623998564765
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",1.0667555927711982,0.8579316598571225,0.9266180761190925,0.5118296185415067,0.8101953301414089,0.37692584698813136,1.8758613449358785,0.5940681815728087,0.794810154614609,1.3799089407143084,1.2335396063792001
Positive epigenetic regulation of rRNA expression,3.5805009500698453,0.857423122490413,0.7102633748396665,5.255585566021942,2.127030536954085,0.45060689026851247,0.8912193053033355,2.6375684014106944,0.8972770409947396,0.7287558260004546,0.37821691070641494
Sema4D in semaphorin signaling,9.815529291119637,0.8571996374940951,1.2143685834908238,2.454209507836928,2.8807113131395936,0.8794206733905826,1.3974345336465066,5.7907448489294095,1.066463490128562,1.0792616976918634,1.9528336799580253
Negative regulation of FGFR1 signaling,3.3635049035239795,0.8544158534863517,1.103657968107418,4.050204680285423,1.5557175836626262,0.7698759305621466,2.3665305126407015,5.575625682734402,3.0567148221852674,4.172270780024483,3.6332475679574325
N-glycan trimming and elongation in the cis-Golgi,1.5118041131007192,0.8539091124358353,0.8689795949280006,1.227112556734641,0.6578939409036231,0.9737923843207881,1.032706710418344,0.5095044991429095,0.8809930807975698,2.6806448931688585,1.0113982999685707
NOTCH4 Intracellular Domain Regulates Transcription,0.5562834164944463,0.8518702094904376,0.5167959026165733,0.7871770365667758,0.3455022254270754,0.5385627654613933,0.3584573028120462,0.4256400175159496,0.3252689927333315,0.3137267487675705,0.3575246217649697
rRNA processing in the nucleus and cytosol,0.8974421629624678,0.8411958576690987,0.9527406602674127,1.7159158889605857,0.9178992400341035,0.5757329352180357,0.8184863421717311,1.5234137487180965,0.5029551820368549,0.6023850011628621,0.3603546423573708
Citric acid cycle (TCA cycle),0.3879946950208513,0.8329531396170058,0.914564104866237,0.4354058963884838,1.0209795536253323,0.5963261963310769,0.7871166921317857,0.5914893943873621,1.9041066492197647,1.2544123058469163,1.2856530485508835
rRNA processing,0.9287991567699416,0.8263752141654513,0.9472390029967956,1.6744462851700037,0.9110889275019771,0.5958378575726522,0.8140249124209837,1.4940406976982266,0.4966053687476887,0.6044992006901108,0.3592382361281066
Beta oxidation of myristoyl-CoA to lauroyl-CoA,3.048352154526597,0.8248816908237249,1.2374738733495483,1.421207999965577,3.134965468723171,0.6665834945581155,3.26981203111803,2.0543379033515636,0.9005748390381592,1.2501832146641023,1.1272737549828442
Biosynthesis of specialized proresolving mediators (SPMs),12.36014296614626,0.822002404126173,0.800221769473121,1.4981505557089647,4.390374436447245,1.1893383408876088,0.7385237691107814,1.4902383895597269,1.426036891631596,2.4463088673762963,1.6453739469880537
Reproduction,4.716334340845925,0.8180232975733737,0.5928903984279786,5.629080423984641,2.9406611816243657,0.5061253763490406,0.7960412958866961,3.4947270598584503,0.9864192364658237,1.0015362225652782,0.392832497054345
Scavenging by Class A Receptors,11.950559395555391,0.807455849542607,0.7618213215300228,0.5072634714529884,3.191563398426953,0.977959454984068,0.6527880460688307,1.4066223980287293,0.33449628633904377,0.6308576916561929,0.8393937723443554
Signaling by ROBO receptors,1.2628363765463306,0.8043435440967646,1.0080752009040055,1.4390295722563329,0.9560131443333769,0.5155920634203692,0.7889022804005225,1.406099431062216,0.47793863017469057,0.5898857292985994,0.3717052882756788
Meiosis,4.877271131031135,0.7973682065208585,0.6039106020707784,5.734593761273264,3.024350683140285,0.4939307206784138,0.8006697872570918,3.5104426289324606,1.0005756989996901,1.0267700356451168,0.3993780619447826
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),3.6791454916280286,0.7835184476196043,0.34871558280295084,2.863094320295906,1.041632354034214,1.0333618776445654,1.2577010135175024,1.273718982069297,0.3415350796297797,0.5739685943118312,0.46437987570266537
Conjugation of phenylacetate with glutamine,2.2824508227059828,0.7694990540520806,0.36461458516549544,0.5824175671566993,1.7186389549696932,0.399090450715724,0.5287984221153669,0.3278460484348705,0.7628600623673648,0.7656323047257391,0.9303744543530184
Transcriptional regulation of granulopoiesis,4.646941243734627,0.7642537827386936,0.6562566791865878,6.1276339726724975,3.059431808723318,0.46408444694776446,0.7970729550478032,3.3595822397310737,1.2415226729898043,1.2134726761580492,0.44879213314535216
PI-3K cascade:FGFR4,1.4254958488817153,0.7624169104896231,0.7945896120680233,0.8721393676124061,2.5575077497494796,0.30497788314424656,0.9433058344474955,1.101058841251771,3.0475110876737634,3.2910224851334857,1.9345893162958199
Biosynthesis of maresin-like SPMs,0.8894231509679167,0.7620646723139559,0.3245123699040632,1.6405106472427449,0.8102744087992034,0.4127089359535942,1.0804887074496787,1.209471047897435,0.7315978638444113,0.6183485178530364,0.9330584228926856
Downregulation of SMAD2/3:SMAD4 transcriptional activity,2.094928217091819,0.7609191257290098,0.47337427563623385,0.3434837998924072,0.48081623667317486,0.3327319300135141,0.32509161789091673,0.40228343686484025,0.37519031360328775,0.3465490959793208,0.5233801028872689
Proton-coupled monocarboxylate transport,0.5589789593992585,0.7599334301717469,0.43700309393587644,0.7155517070568347,0.42157587900498256,0.3189593649863841,0.6394394711951101,0.4195445239533864,0.41151476085909716,0.321180163659784,0.9986551256340892
Protein methylation,0.31286683547254623,0.7569974819961086,1.532307054313771,0.6495462707211496,0.5265753739306018,0.3616957178277814,0.39160581476311596,0.5178698218949561,0.7554010495819128,0.5303844313957492,0.33506065180568734
Interleukin-33 signaling,1.1836123642866996,0.7561210570566135,0.4928547710600587,0.7515182002861677,0.7570490067561598,0.6576303265631198,0.48152447025967293,0.38583262401076046,0.3793653801951766,0.681688540084892,0.31010392497796696
Telomere Maintenance,6.142397144030757,0.7535632782153106,0.4943168526164636,6.488532419604696,3.4117260387209116,0.6787051645627814,1.0779546088385157,4.103368087567385,1.1352839137685815,1.1548836782255107,0.5391479837738055
HDL clearance,3.564324846382268,0.7458331208411972,0.4775699525360308,0.30965874852521225,0.34377655486732384,0.49962545734316494,0.485454022711491,0.6977366000911556,0.38064947299488616,0.4185116734206728,0.3095870529722691
Sodium/Calcium exchangers,7.266511462847034,0.7432990503997211,0.4552301658642746,0.8036135683044678,1.5282646484829938,0.6565073169826218,0.3351995030369105,2.2307574284543583,0.795693309257676,0.45791505853883,0.7897638027939742
The citric acid (TCA) cycle and respiratory electron transport,1.3959399318440082,0.7267177748805639,0.5556768318103247,1.2782927207175452,0.437771178234907,0.6669288873699649,0.4024569386844259,1.1572655133579868,0.5542168323767254,0.3724446347730334,0.3260223405385886
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,0.34752549730814075,0.719776859065564,0.5813772809193022,0.6740705180481145,1.3585144091517918,0.3741152465663544,0.9929183592973261,1.3456504420173374,1.5921457254925198,0.9400665222673271,1.1647334070188788
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.5030158554848738,0.7193422458560546,3.2908499172556867,0.7518377656111965,0.6109697944038862,0.46197842855929216,0.3531083323477975,0.45644884763798227,0.3793701437204098,0.49560274086480777,0.30160788160955565
Eicosanoid ligand-binding receptors,1.2330307142102546,0.7108764901825382,0.9009109235518431,0.40466395614913675,1.160012195963587,0.3289231603884259,0.5955879200902565,0.6800746902286245,0.38141094930216274,0.32571187752087255,0.6502901254177049
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids,3.082454424765773,0.7092323598049154,1.1740682465558068,1.0849500443155649,3.0820991835000062,0.7183384409779888,1.169626262553683,1.4201628534415252,0.981422396234979,0.92342781718818,0.9249996709877896
IRS-related events triggered by IGF1R,0.439947551370374,0.7070862319275298,0.7112076241370723,1.5632145289110324,1.428864875484861,0.30865207015895746,0.8960891654255964,2.2731684045021407,3.527051496116183,3.8042575657223847,3.0216136536115537
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",1.24338677733056,0.7025064844606689,0.914578658229508,0.41443162627247243,0.6578939409036231,0.34828418365619374,1.742459356177095,0.481466205331358,0.6244924308352686,1.1795319723771054,1.130162787578261
CS/DS degradation,17.155643656826104,0.7025064844606689,0.5181312552504003,1.6706126963810077,2.921439163029731,0.7602772249881902,0.7776626390437066,2.6215376857822497,0.3199610553553992,0.8787471210800085,0.9731027121120189
Regulation of FZD by ubiquitination,2.1891267151945217,0.7002747524605015,0.4499074874860527,1.0965352370978496,0.39357482230664664,0.3426239428127115,0.8165709826128655,0.5676131459572712,0.36715879942765045,0.8912216463331394,0.7159598090056515
Integrin cell surface interactions,17.41896912913237,0.6997784704469701,0.3748491982495146,0.8670768038113181,4.440363073520137,1.0406614706015058,1.0093554558510724,2.6177184819225356,0.468730347551369,0.5613072107688278,0.9130563988275087
IGF1R signaling cascade,0.4414649534522821,0.6997784704469701,0.7133181466411432,1.5288317263360067,1.428864875484861,0.30933634905971225,0.8954939899361749,2.234568126701184,3.480675899136185,3.7949085974303567,2.9822691776783286
Digestion and absorption,0.4496396545505334,0.6917679293325365,0.7566897474271632,0.48065139994316863,0.5012229873687003,0.3189593649863841,0.3634338592648196,0.4644059512828882,0.538637248226697,0.4302934549195403,0.368349556985648
TWIK related potassium channel (TREK),1.050364326196986,0.6895605491243281,0.5821121765249422,0.33247707693106926,0.3359478001150374,0.3783524200832869,0.38332706581059084,0.6135462144196222,0.3129660084866665,0.3756801622407091,0.8123513544849273
FGFR1c ligand binding and activation,0.6309680123708946,0.6880520058890359,1.2874652886117965,0.8170554423252975,1.1747451555049566,0.42679449111364637,1.0549264145811283,1.12071721999713,3.1165765643121377,3.1391358188097915,2.1067432537640105
Keratan sulfate/keratin metabolism,12.828691318323234,0.6833829298583304,0.5144404423165395,2.696464222346047,3.2448499423746853,0.4220159066195432,1.282752186745147,4.116979103207519,2.0264759964521057,2.7024947138809394,2.7782541361904505
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,3.464126816685878,0.6832156090614834,1.4400746818591372,1.4928856134384485,2.639308700895191,0.32990866968945415,1.2181054320785858,2.7985177369454424,2.0579748195211125,2.5634547652570303,2.759077279347245
Pre-NOTCH Processing in Golgi,0.33462992807602504,0.6826538256234248,0.8195522729466794,1.8767940897424782,0.5188986453859562,0.7109721880722639,0.3161853383357352,0.5474666984304172,0.3499007566777785,0.346155750458853,0.49053718320645634
