,cluster 1 qvalues,cluster 10 qvalues,cluster 11 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
Negative regulation of MET activity,1.8787080961231315,46.7952767541482,0.3012475178972396,4.981900760836681,10.843001271907852,0.7038520687389503,14.2535402794802,3.96320968374046,0.617455672423804,19.041064695158113,27.333177777343423,2.547265579995998
Intestinal saccharidase deficiencies,1.87119232468334,8.001328208061809,0.3012475178972396,1.3581000127162108,0.9382639359654456,0.3011764153086121,4.894767555092634,4.750640019081889,0.9322414046267854,0.6018615597734246,1.892515223955452,1.7668409924596193
Negative regulation of MAPK pathway,1.8590616673607405,12.58425383601723,0.3012475178972396,1.742154678196205,3.998925763151687,7.837108952803625,5.916431034845925,4.468808236295845,0.7970116073990179,0.3182766374360095,0.45428278190959515,0.718511221096784
RUNX3 Regulates Immune Response and Cell Migration,1.8469776236488773,31.063460008214186,0.3012475178972396,1.1783756242969505,0.3559860580578735,10.532156856346065,16.793122887206124,6.097042338829061,0.5879070785781927,0.7288455594231034,12.488633934465096,3.5028632505135526
Transport of organic anions,1.8441427006172957,2.5920164582604843,0.3012475178972396,0.69387885096218,1.7890330580047353,1.582907824749139,5.09772121727147,2.0033682229415914,2.2475093281727867,5.452141441558985,14.5086289287393,3.054538198038851
ER to Golgi Anterograde Transport,1.8428454164655448,0.6898905234342416,0.3012475178972396,0.6398959008922144,0.4385703691621628,0.8360849949021321,0.629507345193391,4.812303025644507,1.9778730448078068,3.7119945892026487,2.156306563734989,5.8425284144173775
phospho-PLA2 pathway,1.8140461502825873,1.9298993484642053,0.3012475178972396,0.7058063737239854,1.6914967887743109,0.6040770327609905,0.8815923230466216,0.3787183562859263,0.31692085820660215,0.5025621587664377,1.129383062532718,0.40159867663983057
TNFR1-induced proapoptotic signaling,1.8114808270248077,19.064533671090476,0.3012475178972396,1.1980955945631646,3.9914014998920795,3.301370671193848,4.6499584987257,1.503408115751461,0.8083342634835855,2.181515893947715,1.4106390413642984,2.7860028916048596
Classical Kir channels,1.8114808270248077,1.1473866274596647,0.3012475178972396,3.5632678307077432,0.7107203395341815,1.628455410622053,1.5607360715637892,3.6359559200612197,5.994966892241331,2.018893508802347,3.7567087278861178,3.448395216997091
Peroxisomal protein import,1.8089178970603055,9.030622969643707,0.3012475178972396,1.4707644302664922,5.3287995718433505,1.1363200003080505,1.7836423832880024,1.1616225724003408,0.746652852017266,3.6064667053365693,7.400203587674073,0.729302517189028
Late Phase of HIV Life Cycle,1.8089178970603055,17.032428650027708,0.3012475178972396,0.32431303269838296,0.42790596790276053,0.45267754624265805,3.4617345786302858,6.606943041230586,0.5917568859601161,1.9951920940060344,3.1600939265657217,7.403415984838768
Binding and entry of HIV virion,1.7955188965106652,13.637853503407062,0.3012475178972396,1.229969142975961,3.0928315669290694,9.001996851880058,11.524414951643141,2.78757943903901,0.5670015650111081,3.009581613225278,0.37250846595156606,1.9569313596410147
Constitutive Signaling by Overexpressed ERBB2,1.7791694986654658,6.90878170852992,0.3012475178972396,2.608212125717574,2.671636682331367,0.678899426971982,0.40605427988768567,1.1236266362740195,2.9705671427064706,8.717184553139791,7.830081152025895,3.454233716821696
TNFs bind their physiological receptors,1.765901210090959,19.697232266755954,0.3012475178972396,0.42265506052669344,2.241092066719334,12.539383585224932,15.713395818868216,7.910293545438423,1.5220708613167435,0.40263836467561076,10.48517026770253,2.656429787094116
Sperm Motility And Taxes,1.7571673469781393,11.028590677852204,0.3012475178972396,0.6531077675678498,1.5382800484952115,3.2725053633550365,0.5791407668132073,18.45533081624233,1.6415063452414695,0.5165893755565586,3.2928650003425872,0.7654151785559042
Reuptake of GABA,1.7499484960994687,7.593455602794757,0.3012475178972396,2.6810718411487744,3.0482914224832665,3.737683464615438,2.2228697514445908,1.4046106209011522,0.32990836154889125,0.48282603409107994,1.4446585247353707,0.48011344995832606
Small interfering RNA (siRNA) biogenesis,1.7472081071048116,10.91444177049455,0.3012475178972396,2.8318541993437867,12.674245629248032,0.735227548466464,2.588776450402454,0.7485491613451056,1.6254167483149258,0.9904970292547916,13.45016127625849,2.0027221399434185
Signaling by TGF-beta Receptor Complex,1.7429844061435054,32.42530397396595,0.3012475178972396,1.1445898283844893,2.241092066719334,1.4869094277007742,3.304191415552347,4.206484325981815,1.0391070194924217,2.6180835701001146,0.3123483236799608,1.1442508965527292
Synthesis of PI,1.7402510181353668,10.679696040552011,0.3012475178972396,0.7664909997606808,0.4441112509227339,3.9571041127403452,15.316272309732675,6.462667431141544,6.853686287035471,11.059665149344648,12.76793160232833,3.081019097076483
Regulation of actin dynamics for phagocytic cup formation,1.7036073111232333,19.671142445357603,0.3012475178972396,0.4091741806257513,3.7978882688988516,13.951369890498063,15.569698967414201,13.320812749352307,0.6473395585052177,1.6177935613338852,11.134261957367963,1.7849567585175623
Josephin domain DUBs,1.699448473909349,0.836987020178152,0.3012475178972396,2.187980056317115,5.938226456385042,2.536177964433466,2.9952812449334694,0.5192683930435649,2.008989362348308,3.842259742655001,8.126800821008588,4.335141013462581
GPCR downstream signalling,1.6969942846515482,16.552124053208637,0.3012475178972396,2.110358767027876,3.6713657023203172,2.1516390115389634,8.646357520072872,1.499577303174634,5.635835041076975,12.094267720847327,24.46986118047187,3.054538198038851
TWIK-releated acid-sensitive K+ channel (TASK),1.6969942846515482,1.2043107418752321,0.3012475178972396,0.6233323692619489,6.089015301809161,0.6431429484479797,1.8590920221875105,2.2226162427894005,0.4503249404124551,1.8506048664099979,2.20258891740694,1.4618284622563897
Termination of O-glycan biosynthesis,1.692845921220726,1.4613953827873118,0.3012475178972396,0.9133582160712799,6.397324078941076,1.1789457189558454,0.4274039328557554,6.381076866402746,0.49993746733707445,7.675370811342499,18.7854822523434,6.316484766916996
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4),1.6657012331692138,1.8035620422589043,0.3012475178972396,0.8744366153371718,0.3819851280715032,1.694753421866031,5.523189927731839,0.784388459767141,3.0699727336637332,1.3723937585717627,6.205371897471222,1.4024507295372095
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5),1.6657012331692138,1.8035620422589043,0.3012475178972396,0.8744366153371718,0.3819851280715032,1.694753421866031,5.523189927731839,0.784388459767141,3.0699727336637332,1.3723937585717627,6.205371897471222,1.4024507295372095
Regulation of signaling by CBL,1.664490557427094,28.247477866669218,0.3012475178972396,0.32078956048120666,1.2498264449984982,13.398455880819057,18.164491372264926,7.5238170324606415,1.167558742283978,0.6675070118431261,9.474091021901781,2.9165777498081185
Interleukin-35 Signalling,1.6560636368244952,21.998968863358503,0.3012475178972396,3.5662725781944418,1.2887825897160075,2.6096046915237086,7.610236843264313,0.9724442568490297,6.66405578501034,5.487117390467455,20.986824948511394,1.709869466074778
Defective CHST3 causes SEDCJD,1.6390521833158804,1.3051581990790244,0.3012475178972396,2.3008244066737156,30.52069242576365,19.110035354381235,11.910734850030014,13.751306223937412,3.756340531555427,5.456061944164453,7.557201315513221,1.3893272118265032
Global Genome Nucleotide Excision Repair (GG-NER),1.627847239656494,4.230115717421482,0.3012475178972396,1.8789743377047476,2.1992574841135712,3.1628683739241255,0.6097853860953847,0.3518174932550868,2.4367965180741358,0.8938184046732498,0.30745367919029315,0.38348919626631894
Digestion and absorption,1.6081730429290275,4.09953950359506,0.3012475178972396,1.5397540519820938,1.3435175751229675,1.4250533809052357,1.8103599921967606,1.4904026344580579,0.3338015474926859,1.7212698422154131,1.6269951863982386,1.007115086544783
Cargo trafficking to the periciliary membrane,1.6027455482778417,45.14332107587889,0.3012475178972396,0.4147059735661241,0.857869536616852,3.0706468249313406,9.177967384718043,11.047753853071312,0.9084049632324657,9.78597028950399,3.357101446660786,1.5721543055686222
Regulation of thyroid hormone activity,1.5987410925280645,0.5673752143244781,0.3012475178972396,2.3466561026973034,0.4339084865375067,0.4532502835581585,3.071206554018909,1.77503782228834,1.5865244079926901,4.395664820505113,3.4452655738636793,4.310353935776546
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,1.5865313690437934,11.451745718036141,0.3012475178972396,0.7069399688669401,6.946375217656813,11.330224079546253,13.100130690671643,11.599530570555029,0.7443756682052496,0.3667360404875743,0.8002642068391036,0.4702519749317438
"Formation of the active cofactor, UDP-glucuronate",1.5865313690437934,4.028970357384477,0.3012475178972396,0.5608172953208168,2.36636627544932,0.4687526203611299,0.6880974174789,1.659579664753038,0.8591208184915858,0.7169500492689108,0.980305528981028,0.6767119966747702
Lysosomal oligosaccharide catabolism,1.5827867319472406,26.94361156113849,0.3012475178972396,0.34490458990955475,2.267297034230253,2.9036299521940547,2.687194261035099,1.2499234100186614,2.404705992249437,3.3187549502080143,2.224307030458724,2.556995271876867
Digestion,1.5827867319472406,3.507454635860876,0.3012475178972396,1.481217332483679,1.1451508201018126,1.147306726956536,1.547159349141423,1.3295770750343119,0.3424375539476348,1.6584410037999862,1.58946278155006,0.9777852669467498
TNFR1-mediated ceramide production,1.5788139991762207,17.903392412174835,0.3012475178972396,0.9744201199169046,3.8195618480931666,2.7611937890294085,4.099789801137264,1.0767835001634078,0.8692122163986093,1.490634567431209,1.5026813412455535,2.5457275732256517
HIV Transcription Initiation,1.5718220202803346,8.086071091376052,0.3012475178972396,1.742154678196205,1.0047113126065428,1.9189853659228866,1.1053810287652475,1.2440684542676264,1.628983020510118,0.31681127505768264,0.4668381058678431,1.1010025054947712
RNA Polymerase II Promoter Escape,1.5718220202803346,8.086071091376052,0.3012475178972396,1.742154678196205,1.0047113126065428,1.9189853659228866,1.1053810287652475,1.2440684542676264,1.628983020510118,0.31681127505768264,0.4668381058678431,1.1010025054947712
RNA Polymerase II HIV Promoter Escape,1.5718220202803346,8.086071091376052,0.3012475178972396,1.742154678196205,1.0047113126065428,1.9189853659228866,1.1053810287652475,1.2440684542676264,1.628983020510118,0.31681127505768264,0.4668381058678431,1.1010025054947712
RNA Polymerase II Transcription Initiation,1.5718220202803346,8.086071091376052,0.3012475178972396,1.742154678196205,1.0047113126065428,1.9189853659228866,1.1053810287652475,1.2440684542676264,1.628983020510118,0.31681127505768264,0.4668381058678431,1.1010025054947712
RNA Polymerase II Transcription Initiation And Promoter Clearance,1.5718220202803346,8.086071091376052,0.3012475178972396,1.742154678196205,1.0047113126065428,1.9189853659228866,1.1053810287652475,1.2440684542676264,1.628983020510118,0.31681127505768264,0.4668381058678431,1.1010025054947712
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,1.5718220202803346,8.086071091376052,0.3012475178972396,1.742154678196205,1.0047113126065428,1.9189853659228866,1.1053810287652475,1.2440684542676264,1.628983020510118,0.31681127505768264,0.4668381058678431,1.1010025054947712
Beta-oxidation of pristanoyl-CoA,1.5692629227013908,38.523089522241484,0.3012475178972396,3.1536140270881368,30.95865889950948,6.384979013940167,1.740679830817825,9.45778134739466,0.3749687645536237,18.317300006187484,35.31005204371415,2.2920819803716412
Competing endogenous RNAs (ceRNAs) regulate PTEN translation,1.5597453072391059,25.583752555709715,0.3012475178972396,0.36479471308536987,2.094613370728385,0.5365340187097434,4.210210876884197,2.5816909764834612,0.5295927555252811,2.3948151806038402,2.9794972195318508,12.563734861387749
GABA synthesis,1.5474932767393295,0.809748173799689,0.3012475178972396,1.4996143320959336,6.416110114574477,2.858012187364139,0.769999041094854,0.47211870498232444,0.5288122024519188,5.181401107039281,8.900475212153012,0.6656830139450899
Catecholamine biosynthesis,1.5215594175501748,8.187362352097725,0.3012475178972396,0.5370555209024361,1.7198848018684483,0.6909298539921329,5.793164310928924,35.25090969875484,5.179362987553712,0.6657789336294176,0.5246480382559598,5.48794497850941
Fcgamma receptor (FCGR) dependent phagocytosis,1.5122169618312042,25.84452008776346,0.3012475178972396,0.45372322874704535,3.0033879603816227,14.016840130400563,17.02981762003913,14.087726330348382,0.807240956439383,1.9792199490200817,13.09980516741598,1.8798525016896663
Intraflagellar transport,1.5097202883326992,45.43720710724095,0.3012475178972396,6.990637341422392,25.172519584981142,0.7749152642437315,13.492564305352905,2.804266688346826,9.260719283595078,33.160103081571215,50.114608783219836,3.676624669402434
Butyrophilin (BTN) family interactions,1.4949925051854553,9.929365252313168,0.3012475178972396,1.3958903758754362,4.456018809322159,3.5435708223207367,1.128923398294564,0.7880506071382388,3.402136381944604,4.179354411330687,4.824746265105165,4.150405543777926
RSK activation,1.4816996122977937,0.5508757954801244,0.3012475178972396,0.4241499231053976,0.34492455220596074,0.890449327596978,0.8775678318345342,0.9319139221270072,0.41476001908203597,0.5592939470438767,1.3778642926419729,0.4748481233343033
IKK complex recruitment mediated by RIP1,1.4738509719015587,10.051100457906808,0.3012475178972396,2.4326152323264107,4.704419690224378,0.9674471628351278,4.018539645849909,0.712541531911296,1.9625429791266018,8.550843697933132,16.88214788644814,2.962742645430948
Transcription from mitochondrial promoters,1.472738824434319,17.903392412174835,0.3012475178972396,2.3413116695280145,4.558571335845515,1.815041826919245,1.6310320492576054,3.8829387940337496,0.8015702700453958,5.113681536517098,7.053642665884797,2.5536679465899432
Na+/Cl- dependent neurotransmitter transporters,1.4542251054435364,18.62761342943711,0.3012475178972396,1.3858086011539335,4.94970790319562,2.7593089746137385,1.0693217737179745,1.4471614403091704,5.438378123633857,5.153558616950115,5.875277199277542,1.3976483305349772
RUNX3 regulates CDKN1A transcription,1.4491267393070473,39.31183567929379,0.3012475178972396,1.4256821374980995,9.939420789958406,1.7539449220349985,5.4035920765236645,1.143544566853833,4.0317835808725215,0.8843482977699019,7.6065005225344695,0.7938166095987702
TNFR1-induced NFkappaB signaling pathway,1.4469293543517523,18.05468769893776,0.3012475178972396,0.6787737346650299,2.5449148678537408,2.22989985062643,3.9918482686610948,1.164155653385188,0.3013651717804847,2.0569282883302207,0.8287464310646241,2.183833539496205
Biosynthesis of protectins,1.4469293543517523,3.436504078360177,0.3012475178972396,0.8165337150009415,0.5888283866650788,0.6755096305242398,0.35209014257922744,3.5940728645491475,1.8311504460840324,0.4944250364127547,2.892415795445584,2.70032380113675
Regulation of Complement cascade,1.4431749326148826,6.739772384194385,0.3012475178972396,3.790843121866766,6.906897423609707,2.9547251402762105,10.026259404977468,2.179502823387032,7.0565711291457776,12.516366313705827,35.277607849725946,1.0321163255363466
Melanin biosynthesis,1.4420791325289009,0.6369698306556758,0.3012475178972396,2.1230555431266462,1.414890299826668,2.958207391844759,3.6195533021589648,1.0997124773667333,1.0062340513722414,3.3269786407804336,1.741682956073474,1.6133335408147156
ALKBH3 mediated reversal of alkylation damage,1.4317181343141254,0.3176018595335896,0.3012475178972396,2.927750183745726,7.157598153163213,6.316879290495468,0.560315933640412,2.811735790605008,0.48282277705224996,4.372466617791476,1.4101487211251984,0.8912628646055588
Chondroitin sulfate biosynthesis,1.4266702259363588,2.0431037111224444,0.3012475178972396,2.7620158026255255,29.822630694593908,22.45952288449774,15.112871674953857,17.5151753571982,3.8232156662451584,6.574881001175045,8.291342123664498,1.3318050165648183
Mitochondrial ABC transporters,1.4229494279073573,0.5105392229326643,0.3012475178972396,1.7400428380582587,1.3557507675559726,11.800106893326834,9.761902779863552,6.190397308995779,1.5051334260599987,11.626694393731437,0.9890725827898372,5.0898299582471696
Intestinal absorption,1.4126732988490154,25.9058032963813,0.3012475178972396,0.4147059735661241,5.01393267054852,7.082564680479989,13.892449972880343,7.827379898997759,0.941678894369919,0.7332290295003787,0.6868568932347626,0.4830813429790308
Crosslinking of collagen fibrils,1.4050536154346263,1.3560320406131383,0.3012475178972396,0.4219096086329804,7.895637328067301,6.364667535595474,5.954191065063358,5.712183873312225,0.5587380554234609,0.949098835492482,0.8726138179121036,0.48691672177079814
Purine salvage,1.400064826330997,35.1097079027027,0.3012475178972396,0.8700085837585281,16.26548741633045,0.6423669116609417,9.266024494284645,10.268397387627642,2.404705992249437,7.152832182722529,13.316158286509177,6.266821712969907
Lipophagy,1.3976899123328823,24.52429774582045,0.3012475178972396,1.4852665092047808,0.34589226234436693,0.8405019402456871,6.229958854739951,8.156333166812935,1.3088305895122752,6.4507201113002,6.448972329443201,0.5629839349164625
Invadopodia formation,1.384935407784735,5.832864051381019,0.3012475178972396,0.6026077815262362,7.4970212597497605,12.827278456181029,15.521030346907795,9.840335456134767,1.8227432791986176,0.8577479371340805,0.678816287325807,0.37690248489995476
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,1.3774087446171148,3.130036608777437,0.3012475178972396,0.4327847298492564,0.8364628416144164,1.5649337106057002,0.41825015617069405,1.126103881050527,1.288810839985987,0.6486322342461397,0.51553983092451,2.168267227247159
Formation of annular gap junctions,1.3686213094387782,18.98253058466379,0.3012475178972396,4.2309750746585735,3.8657501044765348,6.809108385220564,15.804250652506813,10.404753416849863,2.1064103105593563,5.336439396970441,2.649386061485988,7.409545267555147
Glutamate Neurotransmitter Release Cycle,1.361149553921758,40.862031224027824,0.3012475178972396,1.466980200769366,3.7607160487604547,3.0793139199554274,20.2760222714843,30.44470326108222,1.1024964705508702,0.6799213731967091,5.2185737018871805,6.850972957149453
"Biosynthesis of A2E, implicated in retinal degradation",1.3511499468862689,0.5521590696373985,0.3012475178972396,0.4895203323304997,1.0162933685892244,0.7573897707884142,1.2438280804791022,3.7479325364114553,0.5661748776260738,0.6709735300158607,1.4542694238344123,1.6987934828036422
Diseases of Mismatch Repair (MMR),1.350104272804681,6.600707251228414,0.3012475178972396,4.446580178574576,3.831079486713202,1.6192190816620395,1.0693217737179745,0.5576321199460228,2.9568082654275907,4.999623815148575,8.760520831840331,0.6231865358564135
Physiological factors,1.3338164175871117,0.9994750395883801,0.3012475178972396,0.3125076248929247,2.7401743008366792,0.806853832974097,1.4011077932848475,1.1842862999586494,0.3424375539476348,0.36178028445293287,0.9721609981985152,0.4765271627282229
Regulation of IFNA signaling,1.3252012733245353,1.4910492992731654,0.3012475178972396,3.7025751801962024,3.685192498268384,0.621582910608637,4.137680637387845,0.7220634548857511,5.793658400988334,5.480952114778141,12.79927122533851,0.8678318653032746
RNA Polymerase III Transcription,1.3231393829251041,18.382083271498555,0.3012475178972396,0.8363995293104999,0.4630108088683143,2.352686929489975,4.602393495145316,1.4887292983829725,0.4427753059999315,3.8564661651587726,3.3793788706964842,0.5042247421398445
RNA Polymerase III Abortive And Retractive Initiation,1.3231393829251041,18.382083271498555,0.3012475178972396,0.8363995293104999,0.4630108088683143,2.352686929489975,4.602393495145316,1.4887292983829725,0.4427753059999315,3.8564661651587726,3.3793788706964842,0.5042247421398445
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",1.3133138400528612,3.758953816034703,0.3012475178972396,2.1355464761656795,1.7466490762941242,0.8830061983718038,0.8439773884884012,1.241423067885164,1.3328639455171047,0.7276912086467785,1.2330875752461392,3.2906854007585595
Reduction of cytosolic Ca++ levels,1.2886028234382987,17.993889677148598,0.3012475178972396,0.6589115689364645,6.555190312607629,0.8846135105499094,1.0693217737179745,1.747442432186022,0.9458077590738756,4.0985609193893024,11.593741700587735,1.2205584291713216
Activated NTRK2 signals through FRS2 and FRS3,1.2789343863866434,14.627880806032847,0.3012475178972396,0.9349740050155915,0.675574542208413,1.992384470809508,2.3053720409365464,2.0079819918158446,1.3187995061083928,2.623772030350214,1.7561130005295333,0.5373929705061209
"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",1.2693106908634222,7.194514961051881,0.3012475178972396,2.2712275800483255,0.4526998295746673,1.4634214855889074,1.257235543925868,1.5014918799308483,3.778383089096807,5.584826648976263,6.034457145967394,3.054538198038851
Collagen degradation,1.2585088746822815,2.9194907272941837,0.3012475178972396,3.0251937684911168,24.45845579643507,16.109838291862737,12.623377240088201,21.15684464452961,3.9770834743590693,5.4829175509344905,7.281281787616784,2.9819521565366243
TBC/RABGAPs,1.2538532261931434,10.78444259650031,0.3012475178972396,1.8834116047998741,2.646531883496761,0.31754417861824313,1.233772901699133,1.1478749519782014,0.7326250170981068,15.07538983276257,12.833089607102881,4.614425011947428
RUNX2 regulates genes involved in cell migration,1.2382850526727953,14.725468267165864,0.3012475178972396,0.8491601527565791,11.642619025249537,11.719987746033263,10.119711009719873,9.72371671370374,3.7144066900793455,3.8225860941306626,4.218767595167209,2.1710389159427232
Nef and signal transduction,1.234884820192227,16.765463273543283,0.3012475178972396,0.38178290123646885,2.0165466779442,13.490430730107787,16.849986168367405,7.664241984229096,1.1356654974757936,0.763390873869528,7.709341906932671,2.134768764727602
Aryl hydrocarbon receptor signalling,1.2098884298615313,0.30968739065394485,0.3012475178972396,0.9820651437252199,1.5645645897939602,1.6251583235348421,2.2157050535844816,0.5462873397393975,1.9340904587653742,1.1374131107394387,0.4772738430002573,2.7215055639620687
Platelet Adhesion to exposed collagen,1.1982127768079787,1.4570249017386172,0.3012475178972396,1.1618618424216764,2.9317462448847698,1.5180440447009165,1.3631778354196984,0.9297335825893753,1.8562716445494205,0.7872826802725204,1.669800670922544,1.235438098466791
Tyrosine catabolism,1.1889678224166365,35.57972894562256,0.3012475178972396,0.6233323692619489,0.4196708805184354,2.0659009734916185,2.9896911736007374,0.6273836160533023,3.590421612681446,3.6407815658661,0.6652408334587445,0.9944758496258272
Biosynthesis of maresins,1.173896903866702,1.2972518021230934,0.3012475178972396,0.3566524278454312,1.9180760445652656,5.055538786954227,4.080036694240134,0.34620588225585885,2.2785967354937284,0.8549241385590463,1.5835385915756597,0.32286163346427754
Defective Mismatch Repair Associated With MSH6,1.165935410506734,2.320435527981958,0.3012475178972396,0.45430158487232153,0.9210205811007807,0.9262050739392621,2.211280985598949,2.2410872502921526,0.8118443649376598,1.3467770706846125,1.0956979922303134,2.560325249046102
"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",1.1559114269917932,35.7497086093217,0.3012475178972396,1.4871733014911057,2.314794309169905,3.8212955768683328,20.867739095003486,3.7603789781237666,8.250109654961223,13.952934858081916,27.989936918305595,1.2860594863970047
Regulation of TP53 Expression,1.1559114269917932,4.892186134933202,0.3012475178972396,1.1535565176004012,3.0143302559480265,1.8105734297637854,3.5470116188682925,0.7031084492116608,0.7371335119510435,1.8588762226549143,5.532883044974678,2.1950348363988947
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,1.1447883330119062,2.090927515076099,0.3012475178972396,0.5468776630948824,0.3136204100054477,1.8503447779948983,0.33374928936195986,0.5697265000933351,0.8039682112811436,0.6345298993148605,0.5438471075151201,0.7839071244804501
Defective ABCG5 causes sitosterolemia,1.1447883330119062,2.090927515076099,0.3012475178972396,0.5468776630948824,0.3136204100054477,1.8503447779948983,0.33374928936195986,0.5697265000933351,0.8039682112811436,0.6345298993148605,0.5438471075151201,0.7839071244804501
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1.138101993586854,27.094399590234595,0.3012475178972396,1.0586792340020492,1.9806475253004867,4.443764150126849,6.054995783679224,6.09494819345044,0.8409915907791076,7.288416083972487,3.2409131745996986,0.525545610148448
Androgen biosynthesis,1.1371792358698745,35.02356362218278,0.3012475178972396,1.4034614623956436,1.5227268268611494,1.5020665120981491,8.418965388718593,16.209999540993604,2.2497027737864106,1.636462652309164,1.032646543855013,0.43993803938098675
Collagen formation,1.1328137421458804,2.965687603166356,0.3012475178972396,0.3087506665224417,10.44760542978856,8.625691171474665,9.856349786178226,11.041565999186455,0.8083342634835855,0.899869827680443,1.0310909456664907,0.3308833211104649
RAS signaling downstream of NF1 loss-of-function variants,1.1206949575867373,19.345407514143794,0.3012475178972396,0.5608172953208168,1.2624237258553377,3.40718561826444,3.165842039674244,1.2440684542676264,1.1868222690604289,2.307062553542606,2.47172098149423,0.3345965215042242
PPARA activates gene expression,1.1206949575867373,9.686277446638876,0.3012475178972396,2.00224858386025,3.1572741749075206,0.4244881744139253,1.9882104379378833,0.5908732218970341,2.497044284312503,8.062380616801512,9.186194444700847,2.410810050231098
Synthesis of 5-eicosatetraenoic acids,1.11205688783331,6.249455392209464,0.3012475178972396,1.8312865499861553,10.74042522379617,14.605102507806313,10.174551147279132,3.032326795149299,1.458326463636192,4.007359146158148,0.36077559742551824,0.6745392670734899
MET activates RAS signaling,1.11205688783331,2.004147902368242,0.3012475178972396,1.0217516063198946,0.8606864813012644,0.877741558745567,1.2187865995653486,0.6720852039099402,2.889612494331547,1.8016981529797418,7.056930277976281,0.9872321850249639
TNF signaling,1.108885428849026,18.35658359798569,0.3012475178972396,0.4268333997316359,1.640734867130822,1.6359495074273767,3.2069715320022376,0.7525224771828797,0.3129757250524832,1.5341415750078673,0.43971055539726317,2.2839405271907665
RHO GTPases Activate NADPH Oxidases,1.0980564128497474,29.347753725934382,0.3012475178972396,1.8126609558182103,1.0633712444969565,5.743231277663849,15.941235788490989,10.501254589489413,3.5411043022422715,11.127357558739147,18.70032249228631,0.5814132367985828
FRS-mediated FGFR3 signaling,1.0980564128497474,8.902763345402795,0.3012475178972396,3.7025751801962024,0.9994035093954547,0.793851476143954,1.430818936764493,0.5024523568675529,3.3273595270995635,9.301627149589761,5.0168178448818095,3.7358125201833348
Interleukin-2 family signaling,1.093789107770837,14.882252672657698,0.3012475178972396,1.7149767007710364,0.7723061916422933,5.923563880695851,11.495748048133047,1.8033631369185064,6.027796513164206,3.967371383785755,20.59319898771979,0.3885174771355525
"TICAM1, RIP1-mediated IKK complex recruitment",1.0897584530567885,11.451745718036141,0.3012475178972396,0.3522134924716575,0.8215062288671535,0.7749152642437315,0.8562348923307156,0.5743448104258709,2.7913351946417446,1.0393518534281283,1.6023551306461792,0.45318732997172073
Interleukin-33 signaling,1.0897584530567885,5.321185247360153,0.3012475178972396,0.4840165225264495,2.3708761395803806,0.5790668538282213,0.3632634017527755,2.274675047117115,0.7922513155170269,0.526091597852442,1.7058025401884558,0.5739350171398189
Suppression of autophagy,1.0855127584237902,0.8850689843872438,0.3012475178972396,4.648799433541562,13.06324281749909,1.1492289274048522,0.43314753035619735,2.0366710492228606,1.1899375517015849,7.44059729097305,21.450468103213403,1.8971482354557947
RNA Polymerase III Transcription Initiation,1.0448975530879097,6.566589791091792,0.3012475178972396,2.654998125015104,0.8111264062926488,0.6651883711355472,2.005310783718704,0.5207001598699632,2.382197424068147,6.665804618991323,5.9217862167178765,3.3390728071095097
"Cobalamin (Cbl, vitamin B12) transport and metabolism",1.0375015543388404,4.125149842586541,0.3012475178972396,0.5921004743973435,2.1308092292904126,0.7719947243765569,2.103947871613372,3.439361066747269,1.3328639455171047,1.7774078368160262,7.857467981595984,1.270073839601285
Defective HLCS causes multiple carboxylase deficiency,1.0344707650255731,0.6883735428922764,0.3012475178972396,1.6634456022815578,2.5906678063123656,0.41329236828072635,1.6492124872711074,4.824530400605693,1.2973781173222236,5.788888185182133,8.511708785025549,5.80162968638279
Propionyl-CoA catabolism,1.0217328185774752,4.443401601884138,0.3012475178972396,0.5552228569599497,1.1904496731817242,1.3878760396867469,3.928822362251875,0.52213518652365,0.7326250170981068,1.392141362132714,2.587041498483256,1.0925568623615913
Intestinal hexose absorption,1.0198068990469515,9.597291436803149,0.3012475178972396,2.619863829304145,4.3473555283372916,5.974526964282821,7.479502772637198,9.786351587299391,2.5967138223681223,0.955753983084992,0.7096035607793171,2.34177613918266
Diseases of Immune System,0.9999576841472394,14.686644112524135,0.3012475178972396,0.31384002580037695,0.6355225793573613,4.787957003035801,11.401002108193788,0.7544048813098287,5.476940216323811,2.234960584989544,10.357063656699006,1.6252117326834468
Diseases associated with the TLR signaling cascade,0.9999576841472394,14.686644112524135,0.3012475178972396,0.31384002580037695,0.6355225793573613,4.787957003035801,11.401002108193788,0.7544048813098287,5.476940216323811,2.234960584989544,10.357063656699006,1.6252117326834468
