,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Endosomal Sorting Complex Required For Transport (ESCRT),0.35107586598750046,0.33775762614597216,7.000946103872783,6.820540799953751,2.9339992689127725,2.032163864830568,4.805985592320668,4.406156887588028,1.633757520547341,1.5153308985026128,8.097332671744189,7.494853679436399,10.160029074561278,9.330358697985442,2.9629591951780587,2.3173232858401196,2.266817465502865,2.0646196976820157,2.820287502156827,2.6539281595646855,2.331566004515678,1.9897292467607248
Iron uptake and transport,2.8307471784451264,2.4715457134521994,74.44422487679024,73.49848398700895,10.627799088944466,7.865407554852888,1.404432508243192,1.2622649488506184,1.1580471718451226,1.0711761057000344,12.644628600175345,11.72227152894854,14.929697565706823,13.85840148146795,2.4534769459228962,1.9439520273907138,26.216349292116405,24.261268376080974,8.41688571907877,8.07274255929186,1.9943278418823884,1.700080745568511
Transferrin endocytosis and recycling,2.5277927262719433,2.2048956803444395,52.894247571187755,52.18703322835995,10.573012876971152,7.865407554852888,0.3289590948811289,0.3232681854906124,0.6287605344517417,0.5934396703388009,6.671863906929547,6.1550845141206585,10.313048798761505,9.474806542302327,1.3070049896648797,1.0482424680071392,23.646616037872366,21.8612862028616,4.82911742025847,4.582346534813203,2.747223587747845,2.3573694659138167
TRAF3-dependent IRF activation pathway,5.512313879700442,4.967092608528675,10.341943470239652,10.121697156560765,1.0356725002697469,0.7649685354627633,5.5313779223089625,5.073707467550471,7.776451678027599,7.394646077428232,0.9578968139570941,0.8565809796957601,0.7843287408403139,0.6897160350890116,1.0224202709120014,0.8215546957980344,0.6119446458718624,0.5611322643139195,2.497427898307847,2.344972002039262,4.239129000564665,3.7076500835224095
Nonsense-Mediated Decay (NMD),0.5810778627985161,0.5035685898723864,0.8590477048840187,0.8203062837196591,0.7074774229998656,0.5439229647212925,5.406368368350747,4.959963521576752,1.8131778240270326,1.6819112268283856,2.4537923528382364,2.207760063628649,3.0500113063555037,2.685025589618393,1.3768380094675015,1.1016748884722398,0.3536165691154748,0.34301832523021414,0.9717660477158964,0.9070818481685184,0.7219863890950475,0.6205507898254474
TRAF6 mediated IRF7 activation,6.076966087447623,5.498144661728031,7.336937766668025,7.1520683098254265,0.8566197715943019,0.6374153484156907,6.195835553010195,5.7083305737881975,9.706910943266296,9.257569679072324,0.40603841941524577,0.3832547614575462,1.3131807872720729,1.1437391430128372,0.966507122140211,0.7784206544256156,0.4507634416168526,0.4222039151358165,1.8242921972534771,1.705315138529358,5.653556844759818,4.9995059243883695
TRAF6 mediated NF-kB activation,0.4361854811278005,0.39678131401325084,0.8871693833039185,0.8445184805145761,0.3634264594071506,0.3328495613826815,0.33222536620362514,0.3256927135124269,0.6988312572998459,0.6554867778681701,0.41868526620447905,0.39435410781924096,0.9672459140851589,0.8389537941735393,1.0654128901603963,0.8558141077552425,0.37739764690628175,0.3631362673407451,1.364890160286989,1.2720962196068308,0.3681038121753781,0.34602359696509455
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,1.5006497566686943,1.2779626004562334,5.8731859140769815,5.708971239951429,0.6268808702951834,0.49561427309653633,2.7424364555329155,2.4790903084053486,4.022269954380376,3.784280385426203,0.5055959145889029,0.464367155519253,1.1260571888027235,0.975756971018977,1.6874382922069848,1.3370387163363793,0.4530051731711512,0.4237135451443409,0.4555789093963386,0.437841417370726,2.5464217816045984,2.1760652945646495
Negative regulators of DDX58/IFIH1 signaling,2.650284041512765,2.3116558063971566,27.9656462939357,27.547014025380353,0.3161467885348145,0.3071869358208976,6.7910356887886465,6.285801942606218,1.03208010215378,0.9550711685478565,2.584047192318599,2.3241432916020495,0.3354637510547948,0.3265787026136543,1.5768556447177833,1.2539238076059724,1.3232394355361474,1.2039868966366618,10.544045051482607,10.142108116969634,2.7470157168426392,2.3573694659138167
Ion transport by P-type ATPases,2.902643096558892,2.5381423541679946,56.94386862359279,56.19172593579186,3.5720605843290714,2.4284381006883233,0.36769845566622344,0.3540857610336902,8.02702709292527,7.636560787497903,17.037246376964724,15.65493607615527,4.242938158380991,3.783461902759237,5.953921739828652,4.610240841375329,17.654195422026504,16.301174497319035,28.437265797057464,27.52869701031629,3.842104377852408,3.344181040393396
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,1.1381207466369263,0.9688620968750915,6.8168834448277575,6.641210782895475,0.7451825520816941,0.567277354256583,2.5522354111301144,2.305094755988688,0.6097133874500803,0.5757532382317029,8.97974981929635,8.31227592595547,0.8879898645712082,0.7750295762644208,3.2751641351734166,2.5527479334958207,3.162746510270436,2.9024614822965145,5.530284558864044,5.258015567203433,1.1435802147867467,0.9713456703433409
IRAK1 recruits IKK complex,0.379136606978676,0.356573571063772,15.387473509897132,15.09882917726858,0.7803285199721082,0.5873714088861718,0.9618479725055884,0.8644594190887416,0.36119979897844706,0.35402121435132367,0.6001213281935492,0.5463676608798603,0.3315675595898772,0.32417603331499506,0.366215863264507,0.3414415472062212,0.8274017731557725,0.7491409087840781,4.403350901864382,4.172901980486108,0.4084075011333263,0.374447351914949
IKK complex recruitment mediated by RIP1,0.307595595562397,0.30596601526033324,27.308866134726784,26.898930917395834,0.8134317542315279,0.6071300652355934,2.3025382831009757,2.0766926076436856,5.389002894281795,5.092555424876481,6.187413459576433,5.7043890821798895,1.0470194223999783,0.9074585066025795,0.452551010612218,0.39149704520223993,6.922268857087748,6.440516206754842,21.57857004895988,20.848348601578614,1.0407573731832211,0.8838164682227656
IRAK2 mediated activation of TAK1 complex,0.4445616933500659,0.40167972139756936,6.044637257312383,5.87889175861311,0.6208678056353323,0.49186169230072935,1.053153380129348,0.947197993391219,1.1737424278049051,1.085847081746571,1.8399276978910781,1.6453348241108827,0.4883572347161877,0.4498446907544394,0.3098671569752728,0.3060815152454887,0.38632290236491224,0.3705441459758713,0.6987103844777491,0.6569825308815855,0.8488942863013832,0.7204514603115093
TRIF(TICAM1)-mediated TLR4 signaling ,0.4639065987382974,0.41452559530566485,7.337820769108854,7.152630681404957,0.32035535077211874,0.3104003474121053,0.7521461892577412,0.684046172805637,1.8914752373786332,1.7559382568850725,0.8814871762841092,0.7912783294384446,0.6339481997303663,0.5677276695867927,0.5645841273417352,0.4678834633287682,4.210262828571317,3.89214923482995,4.590621122675498,4.354077997962321,1.5653560066467205,1.3348139520250664
TRAF6-mediated induction of TAK1 complex within TLR4 complex,1.935948910021823,1.6644631367554583,13.254733477684104,12.991387330556536,0.3423729389891225,0.3239805669973949,0.4697652693627994,0.44031029002452365,14.975101675496841,14.297779412712405,14.927766543681297,13.78414406004055,1.5456849462360829,1.3428195464898973,3.88549626954606,3.023532377501548,5.599689686822837,5.201959027145889,27.604333582628627,26.710770704512413,2.682393672231044,2.2963289010334873
Molybdenum cofactor biosynthesis,0.3355900493655787,0.32563504600556525,36.304315777849354,35.7742584479419,2.586705788485931,1.7911204770737599,0.5659427046138084,0.523522748111165,0.3908298173559644,0.3798022165579245,5.351489952479419,4.931207417915952,7.448489770206625,6.769170747666114,7.961695516329518,6.026910087520589,12.88083624262969,11.931383411602685,9.50553892593102,9.133706082290047,2.7724423397999924,2.378150086645116
Transport to the Golgi and subsequent modification,0.4081601987333117,0.37655320527406566,0.7606132030966019,0.7257463844844044,0.567876228835427,0.4592400034495265,3.363243121753365,3.06304991725752,4.593211065110673,4.331015367614539,0.6488145233671763,0.5880014980365561,2.4788470755954912,2.172338280182281,0.6800605473453573,0.5549821886551914,2.314325845171398,2.107770010471779,1.2536101876163528,1.1669948144323763,3.7289839086377183,3.2421218525263322
Activated NTRK3 signals through PI3K,1.4733325733362799,1.2544748922774076,20.134775793773052,19.79614755865744,0.7938779550145655,0.5930123799005984,11.425777568825387,10.763145358650325,10.723180956504686,10.219953193019855,1.9665842880237185,1.7613740608510904,23.832932142943257,22.178881222571807,2.4553613788772215,1.9447326008080865,3.0653013495520143,2.813698725553304,6.297188473901569,5.999911406379802,3.542404102784938,3.071932462861721
NTRK3 as a dependence receptor,1.6098232966940031,1.3732801719808256,4.7232059193391365,4.577831068229123,1.7382431517694819,1.239660293330415,7.2512836616933525,6.728265294331149,9.379976483544052,8.942836937123083,0.5775309674273029,0.5271891108145221,2.755883449506688,2.4245011715366673,0.7025127591585019,0.5729426269369584,0.8077146014392377,0.7324523299827639,0.4204069138706793,0.40890205946120267,4.854500139008667,4.262785908037114
Class I peroxisomal membrane protein import,2.020345010615205,1.7433468127105332,21.00557838790324,20.656785349843858,3.663984157927466,2.4742802042392515,6.777335320211381,6.2727712649587275,4.5906358044225986,4.328822913898718,23.36963499424542,21.256946224848324,13.427429718377606,12.434903421622275,3.954295093486942,3.0861926613389996,1.9048106545445522,1.7313290324835764,22.505741793278354,21.735475704703465,1.5298292144224919,1.3068468195065126
Negative regulation of NOTCH4 signaling,7.600168646354516,6.874424501327993,31.591189356805213,31.12441386244196,0.3459417161942409,0.3268934752403526,4.335499633219679,3.9616904745326975,2.4892008590000057,2.3228415164078644,0.4392395383445936,0.4111270468818272,2.370361556958974,2.0745726674789173,0.36461358000173133,0.3402824216164932,5.167586683142764,4.801629389978288,13.828001025748646,13.34370118640186,0.5316556249939854,0.46875921703944134
Diseases of Base Excision Repair,1.1095643258902412,0.944737969294693,7.48965612361518,7.301569655900585,0.7391181003967265,0.5638096240894819,0.6461534045104241,0.5920329967590985,8.299623080273399,7.898741539917493,1.4807598324484061,1.3192871178604457,2.053520624897874,1.7955173595207587,0.8677399508944881,0.7019944521952161,10.107154989086402,9.391319132720128,21.199083980400797,20.48215830042146,0.5667706037956898,0.4963811140767375
FLT3 Signaling,1.556188957256851,1.3253839108222107,33.792357583520264,33.297062359872015,0.5554350768810963,0.4518783770244708,1.7125655070143615,1.541574469453167,2.787941603213468,2.605309958737212,4.20905879062148,3.8512914308895514,1.5851234917274093,1.3775557082625904,0.831658763715613,0.673815272046001,8.71603799542682,8.096458586133515,23.51531418956643,22.72225190432497,1.2414512921777092,1.0546544897965913
Protein localization,3.8452898832534754,3.4110056691553337,0.8841321775863847,0.8417122210837414,0.9847747625027929,0.7271506280811421,1.0129564958608894,0.9099310431431714,1.607397674781697,1.4908921057102598,4.159576105285531,3.803238130766808,1.408751226796999,1.2225978237660073,2.1079739406892206,1.6753939582688024,1.7444438049614976,1.5869013840019697,0.8434031100858093,0.7883329053853249,0.692237419814355,0.5963209169808522
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,0.542997219449081,0.4744070285861336,0.5733646971075729,0.5495004155979507,0.5346019023916156,0.438162782789988,3.5376755645028797,3.2204323006758395,4.151219192907938,3.905924245950005,1.4269799426154242,1.269136450945812,1.5038555488043654,1.3076207279571932,0.32567265935122575,0.3167876109100852,2.727513386011738,2.495280911893047,3.452060256491186,3.258776485380896,0.8066987483651594,0.6874462094656738
HCMV Infection,24.869944301768026,23.26070572581294,3.5794752949110618,3.4613236298124623,2.3610230126924243,1.628545485006933,2.271575108783837,2.0502843990539654,9.487444213070306,9.04511727871675,5.0135583417258545,4.608971646205247,1.028815301752259,0.8932783212586983,2.321445574271251,1.8459962926730837,3.4243722707171624,3.149141859128934,0.3247392482615306,0.3228505522009283,1.8505092160631151,1.5754877829818448
HCMV Early Events,26.459251591713404,24.5574161876312,3.388351872013277,3.2748480360987378,3.2231536249994495,2.2279150747529397,2.5686116464304933,2.3188737504228416,10.989941294126607,10.47109218581078,4.813774933611039,4.422278273057666,1.4602907434206893,1.2679862162019493,2.1301256632548604,1.6912638628310266,3.4933046862621864,3.213922432149788,0.44218576119522857,0.42749138609840753,2.1872628609078215,1.8678404932521129
Assembly and cell surface presentation of NMDA receptors,3.2198102021452333,2.834459320781216,65.81531143490794,64.98137626646367,0.3141313585909718,0.30631363553811375,20.137755467784835,19.15338517564742,5.310343823172103,5.018431031226566,2.1824836371375596,1.9564005374676987,25.222140374561768,23.485115219125557,1.1398312141507352,0.9129275735371108,13.804834648248566,12.750476985925973,24.463019025763312,23.64863739369472,1.5650566870895095,1.3348139520250664
HCMV Late Events,26.970045844342508,24.954267087953465,1.4426085976569036,1.3759757936878065,3.1470675241006116,2.1801932217022277,2.0911466667855274,1.8832410423998185,10.823192945801265,10.315270061108055,5.7849766586429645,5.330895434907917,0.618999526260832,0.5565333361316296,2.542306410133242,2.009401237352955,2.2164554520629993,2.0198914955563425,1.1427953989710455,1.064534534599351,2.1551374589209957,1.8404947686244812
Autophagy,0.3267626264962191,0.32031985614499636,4.999818080815714,4.8515068122857254,1.1834727172334816,0.8662294534064418,1.0137203849751422,0.9104293899184249,3.0316600510864435,2.837067177306248,1.0705491916341905,0.9499166246211417,3.6512308430400173,3.233695278304599,0.9168469972767114,0.7389721854806129,2.6652907660905076,2.4380338969239395,2.109050704274711,1.9737997260844748,1.8458845224594789,1.5720448437996368
Lipophagy,0.7052539221690257,0.6048750009922546,39.050922261919595,38.48462190471792,2.1800407604037475,1.5290539332151503,1.208564047417697,1.0868242918332651,0.350100453011241,0.3444095436207245,5.934685120499509,5.4672957822433865,8.919621485694265,8.146880777991518,2.374590097232792,1.8896511194602716,12.906144100086422,11.954823332924299,17.583091164151387,16.978932113725577,1.4140248246622589,1.203406969872652
Chaperone Mediated Autophagy,1.3404080203723623,1.1412019600094245,3.790013084933757,3.668273329349325,0.9641137837883405,0.7113884676989142,2.090621840794263,1.883054057329444,9.978631306993828,9.516128596741886,4.457794225582469,4.0869461771070155,0.6180310194156062,0.5564947724658902,1.4512744118402763,1.157306270663782,3.579486233026407,3.2948931842713662,9.44499867081639,9.074642183776442,4.903261202445621,4.3082630656051455
FOXO-mediated transcription,1.3348364673385889,1.137005395684634,32.26804419670859,31.790713492029763,0.6608107614727304,0.5174796528727028,0.6959150757721368,0.6348611103621589,0.4797830140246325,0.45832141030522827,1.0748941709563768,0.9537083624902913,1.6613791359044343,1.4445961139592747,0.7112458640340703,0.5792938265079853,11.027134546143156,10.243080173082632,10.42765224889512,10.029398027392372,2.2216878004437675,1.900514242988295
Regulation of localization of FOXO transcription factors,3.8211623628889257,3.3908443360083855,32.406991381714654,31.92903172039889,1.1090733168811815,0.8117962493594147,3.576795496101746,3.256935992544105,4.817229825299127,4.545744052032762,1.0323868735539776,0.916975245821407,2.863106374073937,2.5208093147582433,4.906876975990503,3.8281143270662765,5.256782484425982,4.884456404523129,10.489242450979022,10.088360910623116,1.2710738937125854,1.0802645384273397
FOXO-mediated transcription of cell death genes,3.833215517385547,3.4006355349651285,13.16299282593408,12.901562405256056,1.0888384640047384,0.7997869166422696,4.271230966795032,3.9018559366290604,12.4088219092814,11.83158550167847,2.674730548126108,2.4079146529932287,1.6639944953798305,1.4465210210127661,1.434915484800502,1.1451313233617193,2.9670762113059284,2.721412749703989,1.3117214062920068,1.2220277368281098,0.47689051312190867,0.42560709628796034
"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.320469086361343,0.31668344463155895,43.500476499909595,42.88437146500159,1.2549879618528461,0.9146217640318827,0.874871022768258,0.7909251609434625,0.5877087501098643,0.5555932206059545,3.9276416303980524,3.588556483633878,1.4245101799015174,1.2354539436814687,0.3702040441675797,0.3445420538464432,14.296203542765737,13.204704072438577,8.48144472063717,8.134051880938129,3.9049492891806956,3.401053893770529
Late endosomal microautophagy,1.3624122653262805,1.1597399693835193,5.792091437033815,5.630618722445854,0.39676495776820386,0.35595819567723186,2.6899379159985326,2.430643501770625,10.192140035908434,9.716064518467219,1.6115113848416676,1.4330053309549269,1.1607504400201296,1.0053096902020824,0.6019920572559438,0.4968377057561041,3.575845012828889,3.2916550216265867,4.571821060295771,4.336719578340098,11.643296579377006,10.317713903016479
Transcriptional regulation of granulopoiesis,26.67465930037339,24.713803247046073,0.5040058032068819,0.48386224141539097,3.2247430637270122,2.2279150747529397,1.7864085076600542,1.6097934341856632,10.842639948421963,10.333366224437794,5.886899915684962,5.423789375408115,0.8604834418918381,0.7513090572277775,2.4441926191552916,1.9376163850973536,1.9462426504432842,1.7702560784995727,1.851559915346327,1.7303741068802414,1.931021050545506,1.6448120204584349
Negative regulation of NMDA receptor-mediated neuronal transmission,4.058835960945141,3.6100835707151604,0.7863421169740853,0.750794051976076,0.4210125126007144,0.3723134903561705,0.4425521977273514,0.41949804556954245,17.71572554790321,16.937992894642967,3.72110516638563,3.3950791061357455,19.265865817168745,17.926780670404572,1.08338031917309,0.8693481820035092,2.1609636529567053,1.9691501422943831,0.4710308393533129,0.4513257374495473,1.7394819811491709,1.480339333005978
Regulation of FOXO transcriptional activity by acetylation,11.791090541663037,10.764316400972533,12.203330074108932,11.956559188663665,1.5642216162166744,1.1272368937839379,5.4951135632302535,5.0392414318773255,8.65684417838644,8.240948494071086,3.3170234562452756,3.011785147789532,1.104002930818737,0.9571623527626073,4.98064224205677,3.8865499611513306,2.506931394626609,2.2884201790682845,2.8615689126939357,2.693054258075659,1.2003610991799398,1.0186849985036928
FOXO-mediated transcription of cell cycle genes,1.183732295288082,1.0086867735108478,11.843005487403982,11.602472982556918,0.8750810048283794,0.6506419524044779,2.0571927777003007,1.8513102679136986,16.60997390086157,15.866036751009029,7.983004685656492,7.3880065488160165,4.13301771044896,3.683676446254989,0.5281452933035287,0.4433155680820107,8.175476638117603,7.594266785762761,9.788751135410005,9.407449649181695,6.591984661424135,5.837468773827588
Activation of RAC1 downstream of NMDARs,2.6280480045657777,2.2916971447888557,8.454915773261396,8.256040856248015,0.7995327360203273,0.5970012805288913,5.880050560030871,5.4101971329976735,2.527974130697705,2.3594594760794285,3.9595599653270184,3.617516586932461,1.4326811110591993,1.242977157370985,2.628511539701688,2.0818180824357677,0.9142248124905017,0.8281203740500485,3.0702063125045145,2.8885302118282667,1.7605925492375007,1.4987796587136202
Activation of AMPK downstream of NMDARs,0.6950186785669626,0.597007924625678,104.28915121621132,102.31476514498051,1.4564446988553743,1.0513261055562133,23.706628232117087,22.62026840144234,0.749516049992125,0.7003482802850184,19.77506124617425,18.111465007896573,31.547696655740243,29.272280588845447,1.8419935045363256,1.4606920183080163,23.91453506836786,22.074885841511776,51.06976244843964,49.182163030253996,0.4301610374019697,0.3911553833266017
Long-term potentiation,1.5424943606784585,1.3138216973259877,2.441656581849244,2.3460011517509267,0.9562041107041848,0.7068382014275433,0.5702280687204738,0.526883589288798,6.685615252360739,6.336354476526578,1.7244076922452631,1.5376108898641454,12.194068539926336,11.261075153853746,0.6206888927621417,0.509896017472464,4.9808876461886795,4.6240737324640735,1.0335357050593657,0.9639635025131077,0.8264634616289112,0.7041690514583563
NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,1.097673870432641,0.9349846438954657,4.036741043910891,3.909703248204743,0.9304355542090824,0.6917209525624709,1.2847617837551883,1.1534951865565415,0.8937008444299923,0.8295024329443431,0.3351856202421531,0.32736789718929504,2.1680364099220104,1.896941716809856,0.3365126725501156,0.3235476953857479,0.4558025591169415,0.42589916003629424,0.54580280331652,0.5183600027835294,1.971433735578254,1.6799308487900022
Regulation of the apoptosome activity,5.596111113701814,5.0471999776668826,15.909446580311737,15.614653568076434,0.6686725920254739,0.5186696247177863,1.9748676049541,1.7776446278628617,2.2942564832296113,2.1373155782691557,0.6771043029034957,0.6121770054030011,0.6185524007874419,0.5565333361316296,2.4683236660222203,1.9563355926903603,10.700717278475127,9.939002975000424,0.6642079142440734,0.6263812790564943,0.7708761043808743,0.6571002393425627
Diseases of Cellular Senescence,0.5337401608372158,0.46759532824743716,102.85140393907092,101.1027969110849,3.349110339794757,2.308763391914979,8.534762620362486,7.964588067247043,0.3734651428866031,0.3643663142383877,6.805263829049331,6.280846766494562,5.405598073624213,4.874830531813745,0.9144832765477814,0.738532780971286,13.155024163735593,12.17865952652269,33.20281169881274,32.17380467668994,0.8187021296300235,0.6980695626169746
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,0.5337401608372158,0.46759532824743716,102.85140393907092,101.1027969110849,3.349110339794757,2.308763391914979,8.534762620362486,7.964588067247043,0.3734651428866031,0.3643663142383877,6.805263829049331,6.280846766494562,5.405598073624213,4.874830531813745,0.9144832765477814,0.738532780971286,13.155024163735593,12.17865952652269,33.20281169881274,32.17380467668994,0.8187021296300235,0.6980695626169746
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,3.8586734765817843,3.423819695868363,73.94456941226186,73.00797190192044,0.6287750718326445,0.4965392544686591,13.294627838019888,12.566650811561074,5.880416357681908,5.561430686374612,0.40703391801848726,0.3840295258848018,3.57798665518719,3.168589263908754,1.3254354122708867,1.0620892651433198,3.8079774660247026,3.511529996619388,20.742064464147678,20.044349042721397,2.2877321650577187,1.953194646044265
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,0.5337401608372158,0.46759532824743716,102.85140393907092,101.1027969110849,3.349110339794757,2.308763391914979,8.534762620362486,7.964588067247043,0.3734651428866031,0.3643663142383877,6.805263829049331,6.280846766494562,5.405598073624213,4.874830531813745,0.9144832765477814,0.738532780971286,13.155024163735593,12.17865952652269,33.20281169881274,32.17380467668994,0.8187021296300235,0.6980695626169746
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,0.5337401608372158,0.46759532824743716,102.85140393907092,101.1027969110849,3.349110339794757,2.308763391914979,8.534762620362486,7.964588067247043,0.3734651428866031,0.3643663142383877,6.805263829049331,6.280846766494562,5.405598073624213,4.874830531813745,0.9144832765477814,0.738532780971286,13.155024163735593,12.17865952652269,33.20281169881274,32.17380467668994,0.8187021296300235,0.6980695626169746
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,3.8586734765817843,3.423819695868363,73.94456941226186,73.00797190192044,0.6287750718326445,0.4965392544686591,13.294627838019888,12.566650811561074,5.880416357681908,5.561430686374612,0.40703391801848726,0.3840295258848018,3.57798665518719,3.168589263908754,1.3254354122708867,1.0620892651433198,3.8079774660247026,3.511529996619388,20.742064464147678,20.044349042721397,2.2877321650577187,1.953194646044265
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,0.5337401608372158,0.46759532824743716,102.85140393907092,101.1027969110849,3.349110339794757,2.308763391914979,8.534762620362486,7.964588067247043,0.3734651428866031,0.3643663142383877,6.805263829049331,6.280846766494562,5.405598073624213,4.874830531813745,0.9144832765477814,0.738532780971286,13.155024163735593,12.17865952652269,33.20281169881274,32.17380467668994,0.8187021296300235,0.6980695626169746
NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,1.1342118626858793,0.965697208067603,4.6901610225812265,4.545663239050159,0.9345472980428888,0.6942265007316957,1.314921709349516,1.1813828009792986,0.8382923333392226,0.7787643240934867,0.3613158682369176,0.34748705293214455,2.171738885605873,1.900253112339508,0.30283692634992454,0.3018644159938984,0.4134971903906737,0.3935729138761986,0.45849087702466534,0.4401156850953695,1.8959576216942455,1.615378413727518
Response of EIF2AK4 (GCN2) to amino acid deficiency,0.6268206681441748,0.5399496019990865,0.9057941567186055,0.862218238708629,0.7603483694589803,0.5764393873504411,5.454246682949318,5.0025419055374245,1.7213477517709068,1.5957104554464432,2.6016199387649945,2.3398070482411137,3.132258335473391,2.7599322555705377,1.4070532743519262,1.1232659669818148,0.34754350893948877,0.337802707547765,0.832909207161864,0.7785515448392714,0.6750386151138353,0.5829329702783063
Constitutive Signaling by Overexpressed ERBB2,0.3235217847951264,0.31889038918188295,36.3410152748645,35.80882381544436,1.157530789684817,0.8489740532699054,0.8989255831057272,0.8110502586663286,1.7348562790966904,1.6083792252139597,1.8862436581309128,1.687037597767975,1.0456680363294826,0.9063957842063227,1.3539053025859447,1.0828106094737902,9.608850223982028,8.933515582433106,9.312356859327675,8.943961073053254,1.7245405349068874,1.468429623207477
"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",3.1274830236915396,2.748693369114728,0.5706105423247765,0.547606150191091,0.3288880010041214,0.31384463097844373,11.789460392840128,11.113133077757528,14.46867412549395,13.80796357545376,0.9019576658253714,0.8076052504515959,7.097759316449254,6.440866764466082,3.341590937762724,2.608514309343315,3.079256918035827,2.826156725374222,0.8578262025732677,0.8013273963151656,9.963376049897615,8.79885564222765
Estrogen-stimulated signaling through PRKCZ,0.5202803658882955,0.4563246448151666,29.18414188120114,28.745854924649322,1.2870598530310249,0.934038928323558,0.5665284909868823,0.52387758819754,4.564713173475016,4.3051900658402085,2.0329138923637355,1.8205922516231083,0.4869549581382469,0.4488998070380537,2.6584026619305985,2.105770042267907,13.38321017790074,12.369597483268207,9.857490664552744,9.475180363743288,1.7556212208872866,1.4949547308933167
Estrogen-dependent nuclear events downstream of ESR-membrane signaling,5.187668524666603,4.656900982856135,92.75833590423676,91.51707411357627,8.423447364156647,6.18581985815125,8.322347016674078,7.756817368604398,5.320345193126184,5.028022108772329,19.591011434345038,17.936960513973588,16.786787532440417,15.603517688757615,3.572083776969956,2.7788157473532764,21.412690499091294,19.77712298441386,43.63338226890898,42.22505853573461,1.0960585237120026,0.9296991811198612
Suppression of apoptosis,5.8780995345755676,5.311027098091607,12.319014967899305,12.070763110918646,1.7244857642114353,1.2312854071063775,4.520724529292469,4.137403065088152,5.83186019514983,5.515051443096808,1.0572717736072017,0.9385700204275812,9.449847571149197,8.646256419164114,0.4703189207002504,0.40472417336570027,3.552761126748191,3.2701796354657193,2.762580833599451,2.599891607062276,0.5418737604803845,0.47699703383185493
Infection with Mycobacterium tuberculosis,4.265738824391984,3.806865337058391,11.468197996530208,11.233815545337958,1.2163962416967267,0.8884990055765654,2.8754374030523304,2.6059035183834878,6.763599110693957,6.411521279694564,0.3725368767948346,0.3566799328033524,10.138861860894052,9.310603825341474,0.6530161133764074,0.5346401773479765,3.4114291765380487,3.1375894978782064,2.349253378828886,2.204755595297818,0.44872517560451736,0.4046860101032546
Inhibition of nitric oxide production,3.3604385877651652,2.9647958863498816,7.909787669908192,7.715194796127997,0.5408077099318197,0.44174603114159117,2.542820603383087,2.2964191730701846,21.04032627928066,20.128351243847575,2.76612077082773,2.4930671457433875,3.3162609961622214,2.9298918388758994,0.7111273878627464,0.5792938265079853,0.5390674972274342,0.4982607351364622,0.4701093714520332,0.4506233336043137,6.673044887553901,5.911330584079197
Prevention of phagosomal-lysosomal fusion,0.38399869526702984,0.3598889462579374,3.97398194796202,3.848344651637557,0.6336458817182039,0.5001069733479863,0.7873493709530535,0.7150651304701151,0.6062444300915796,0.5731890613710838,1.5619233023842791,1.386250640451996,0.4956664805822758,0.4562377031965083,0.409407673723557,0.36397579356460946,0.4481072638321146,0.4206644632991241,1.0649639571258935,0.9926797166429552,0.899368857853629,0.7621118969657946
Suppression of autophagy,3.2105090805034457,2.827187616299129,17.41263221369009,17.101003974140852,1.0731479412930665,0.789762944726994,9.016601467261175,8.432989980314723,5.849246518336982,5.531132924595616,4.803383805482479,4.412917500055112,2.6333172145312815,2.3140477896205587,1.4560744840944724,1.1606836537204257,3.012558993363435,2.7631930840867933,31.15574577414556,30.16935079544173,1.7974115849364793,1.5294329194118073
Manipulation of host energy metabolism,2.759025146549659,2.408827381178571,69.52442512789472,68.65009614490614,1.2742827982073435,0.9259569947082564,20.974081535868955,19.953937974077462,8.559633781280843,8.148620909595689,5.901836139552388,5.437507381136222,30.69362891283196,28.490763513085774,0.6511113960390659,0.533884263945317,10.549291759651732,9.79596409299312,24.57839907715342,23.761277407718804,2.8541978364057363,2.4490792431065755
