,ER Status qvalues,PR Status qvalues,HER2 Status qvalues,Triple Neg qvalues,ER-/PR-/HER2+ qvalues
Regulation of innate immune responses to cytosolic DNA,2.848950356747233,1.2337868541806325,0.4366378380695516,3.2277581333542926,0.4088685100788581
NrCAM interactions,2.8142874747156967,3.540050618151906,12.49292364976152,0.7432488495853147,9.709760404672549
Listeria monocytogenes entry into host cells,2.80592043837491,3.0307771726719914,1.4751847610990647,1.4487732915868312,1.9950855195068642
VLDLR internalisation and degradation,2.790400357551838,0.35814336185485923,0.8483689634159015,1.731081669151529,0.6366354940360579
Selenoamino acid metabolism,2.7902712404115233,3.6730214206201475,3.4334233676675283,1.8419295043338515,2.028160143958851
Termination of O-glycan biosynthesis,2.7824656958676237,4.379827835475458,0.4949396376631105,3.690439243359765,0.5468152008333141
NGF processing,2.7640424578784635,1.168720024234668,2.0464492040099027,0.36295438423634885,4.394668343495258
Expression and Processing of Neurotrophins,2.7640424578784635,1.168720024234668,2.0464492040099027,0.36295438423634885,4.394668343495258
TFAP2 (AP-2) family regulates transcription of other transcription factors,2.75783155843944,0.8181051296800186,2.7870094861059607,9.267926656438993,4.015523785815782
Cellular responses to external stimuli,2.7525332402985527,0.5143364091527235,1.1644674924573881,4.3138198494152435,1.1399803486093136
Heme degradation,2.75008119086272,3.1822202984257855,0.47067879589608963,3.1481611877310494,0.4166064540847217
Interleukin-38 signaling,2.7436309368210337,2.2758336675047524,0.9581808019689676,2.301960317622631,0.7084463141974062
Metalloprotease DUBs,2.7419571273770322,0.4513369479082604,0.6788352395610051,1.9654693793998221,0.8074723692335924
GTP hydrolysis and joining of the 60S ribosomal subunit,2.738480133942468,3.8745861564238893,3.6826835985903217,1.7849767435014257,2.0955122826098975
Peptide hormone metabolism,2.7213801192838205,3.101232819774217,1.6905001392381738,1.3467916967297018,2.903845735758938
Intracellular oxygen transport,2.7149693689203853,1.8747115140979402,2.910262899674995,4.312069963488137,1.1974201461128948
Metabolism of RNA,2.7088235384048027,3.3690811146078525,1.7451712429579467,1.4887100855881084,2.257657975669539
Cap-dependent Translation Initiation,2.7071024578586926,3.9122176552248167,3.656417938151247,1.765524811190087,2.097732805601
Eukaryotic Translation Initiation,2.7071024578586926,3.9122176552248167,3.656417938151247,1.765524811190087,2.097732805601
Coenzyme A biosynthesis,2.694134842057365,1.002864002539492,0.3029218407274461,3.0126542145811483,0.36166299755556786
HDACs deacetylate histones,2.680630108921959,0.3298592378951207,1.537317122134059,3.0876641064155836,0.3250938507504807
Histamine receptors,2.679871011561978,4.384846244311554,1.2326334536126655,1.6636094541305457,1.3078300265812104
Interleukin-36 pathway,2.674153364261206,4.557509793126304,0.8365041298129705,2.6608808690788246,0.6265539651547631
Mitochondrial biogenesis,2.6679352696450827,1.3482676244337297,0.5074602333728826,3.7514146957135397,0.4027931936870381
Defective MMAA causes methylmalonic aciduria type cblA,2.657545138201135,1.250871825275107,2.0610843794281823,0.9870952154540484,2.8802976544252106
Defective MUT causes methylmalonic aciduria mut type,2.657296927020231,1.2508393238638666,2.0610843794281823,0.9869123543188033,2.880317164707935
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",2.6561624855105137,1.0811344247456298,1.0229582412860905,1.6183588548008303,1.293972110519025
Nephrin family interactions,2.6445472471605536,2.2277288189231865,1.315490624399085,1.573578716528518,1.869101779845723
Defective ABCG5 causes sitosterolemia,2.6445472471605536,1.5497922661172032,0.35305822000905557,2.6841673853986943,0.8636269886132798
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,2.6445472471605536,1.5497922661172032,0.35305822000905557,2.6841673853986943,0.8636269886132798
"Biosynthesis of A2E, implicated in retinal degradation",2.627288083584376,4.6737327540408735,7.656091482950855,0.6378880986799083,4.897312816230156
Apoptosis induced DNA fragmentation,2.6094662498657315,1.5264467583490224,5.768594748154965,1.5438789416391803,1.4635686083325794
Acyl chain remodeling of DAG and TAG,2.6085958096007267,4.816030910877936,1.8534921481896378,0.6877418422790106,3.161520764203545
Loss of Function of SMAD4 in Cancer,2.5873689404620017,4.442417144349417,7.358922308941202,9.386657904118666,6.015820760922543
SMAD4 MH2 Domain Mutants in Cancer,2.5873689404620017,4.442417144349417,7.358922308941202,9.386657904118666,6.015820760922543
SMAD2/3 MH2 Domain Mutants in Cancer,2.5873689404620017,4.442417144349417,7.358922308941202,9.386657904118666,6.015820760922543
L13a-mediated translational silencing of Ceruloplasmin expression,2.57803401591021,3.750606965003134,3.63196984923173,1.678106024553467,2.03758699719801
Crosslinking of collagen fibrils,2.5658633804267867,0.8053331707120563,0.962460582665376,2.0316286896240614,0.701344334879983
Metabolism of vitamin K,2.562646053683831,0.8787448914461042,0.8374516692332686,4.377450612351298,0.4553520349245476
Digestion of dietary carbohydrate,2.5517546376417766,1.239577089224191,0.38083952886763384,3.3734893298798396,0.4637673030630462
Oxidative Stress Induced Senescence,2.5431119706869687,0.35339150796938046,1.6499326474632572,2.808741048652782,0.32138050931755024
Insulin processing,2.533377414049618,0.8570932044231342,1.555834716591438,2.4752110610990306,0.4280650129219496
E3 ubiquitin ligases ubiquitinate target proteins,2.507833575091478,2.0852623299050337,2.5638827641668644,2.2599015293193396,0.5263106208015303
Toll Like Receptor 3 (TLR3) Cascade,2.501967956792263,0.49581358663947434,0.5117021864738902,2.6487117514322773,0.4495144824222066
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",2.4861033551034297,2.834702560307816,1.3077279503991008,1.2728724240832903,2.074921786159395
"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",2.4769819675141016,0.8873865112000736,0.396155642675885,4.051618926790502,0.6043684039257982
Defective GALNT12 causes colorectal cancer 1 (CRCS1),2.476142373840856,5.036659299058096,0.3666962807978159,3.059555026951664,0.4553520349245476
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",2.463051824693589,0.7908921902763316,1.2323837293357756,1.948264546210665,0.3138591740037029
Formation of a pool of free 40S subunits,2.463051824693589,3.5490785185079305,3.551576972606907,1.5953627099191223,1.9923299536284524
Prevention of phagosomal-lysosomal fusion,2.460639871555979,3.1587718840597643,0.5096775448655684,0.988097979638401,2.0673996035507427
DARPP-32 events,2.4421524522386857,0.5762556368732114,2.1109538513886457,3.4999392222245738,0.7444039639506577
Citric acid cycle (TCA cycle),2.4225432048783584,0.3192229468682071,3.3171992512874433,5.96036514873098,2.4891639563881727
Signaling by NOTCH2,2.416196241357259,1.565249056961332,0.3538510339260741,1.8077658402977619,0.8405403308758135
Collagen chain trimerization,2.412015144010754,2.4921688273901754,0.6601276050565178,3.2826881045664447,0.3012851079054069
HIV Infection,2.4119096354420058,0.9164673077618735,0.36197983289376673,3.403998168718761,0.6816093627570474
Dimerization of procaspase-8,2.399393300124317,1.307090716501273,0.4654330054285831,2.200959665354306,0.34947571721462184
Regulation by c-FLIP,2.399393300124317,1.307090716501273,0.4654330054285831,2.200959665354306,0.34947571721462184
CASP8 activity is inhibited,2.399393300124317,1.307090716501273,0.4654330054285831,2.200959665354306,0.34947571721462184
Sema4D in semaphorin signaling,2.390698645782281,1.1773651663914135,0.44003589379661207,1.391108214347545,0.6508713390259756
Negative regulation of FGFR1 signaling,2.3606678956090463,0.8346186093118084,5.486803787198746,4.755947976845342,2.350394753298679
Axonal growth stimulation,2.358199986473566,0.9795585392015913,4.146991339353878,4.194940126733773,0.9878583902552629
Amine ligand-binding receptors,2.334866348086322,2.559902855115607,0.4611852760166811,2.937915743964849,0.3101998452835675
Beta oxidation of palmitoyl-CoA to myristoyl-CoA,2.3104953939941764,7.461022618349698,1.7123110170996287,1.8128419358458936,0.5945878139635172
Positive epigenetic regulation of rRNA expression,2.310397251953797,0.437297254467591,0.4811140005332733,1.5887200234052097,0.9800454073968956
Synthesis of 12-eicosatetraenoic acid derivatives,2.280831576982259,6.717633504901405,1.1063598281466098,3.2008468622627966,0.5159581404208388
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,2.263366026734775,0.62627226844646,1.0150687989028013,1.2392157587880908,1.1792702670672972
"Incretin synthesis, secretion, and inactivation",2.262809382617179,2.738970231823985,1.2797459004738436,1.1728163449039555,1.9890256313126713
Cellular responses to stress,2.2593661674731966,0.3841477484556066,1.2374387117452366,3.7114582443513338,1.2272153386157305
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production,2.243031340039999,5.450200640664612,5.346652499747862,0.5305704163151521,5.135457928552585
Mitochondrial translation initiation,2.1937053758599343,1.290326116086593,1.0797148295732486,2.160550113712233,0.5347484494203771
Senescence-Associated Secretory Phenotype (SASP),2.191938564625904,0.5665458448113908,2.0103442066988606,2.678158242640963,0.4150944054946821
Transcription from mitochondrial promoters,2.191938564625904,0.9771775669885778,0.5341360005097259,3.6685827576241983,0.6332980188474437
DDX58/IFIH1-mediated induction of interferon-alpha/beta,2.183689931570987,0.9465790835117256,0.3910201188725575,1.280792445586436,1.0246957994117378
ECM proteoglycans,2.1808856049384304,2.2225368920467203,0.6473445317274693,3.1552088119814004,0.36127900287304615
Regulation of FOXO transcriptional activity by acetylation,2.1671349379766003,2.046253120173158,0.7352196646295075,3.2186439006689542,0.40548590073997465
Gene Silencing by RNA,2.1527608226530006,0.34479570897821094,1.4190537168500044,2.1525364692110625,0.38073551574296294
Non-integrin membrane-ECM interactions,2.1460560577022783,0.4252672260272263,1.3940647275300504,1.0612034459277393,1.268716515889019
Displacement of DNA glycosylase by APEX1,2.1354499819395967,1.4431321808165067,1.0840796903180263,3.5072235326150687,1.232816730416846
Regulation of expression of SLITs and ROBOs,2.133465728765866,3.13037235566631,3.0236172093004146,1.323836851531041,2.0045686302981425
Defensins,2.1321525033059663,2.4034432311309053,0.32661605577072517,2.4527877692452074,0.3418395143070111
"Cell death signalling via NRAGE, NRIF and NADE",2.123926417761008,0.5189959999995738,4.9070360013893835,4.84523055251276,1.4081064213743577
NGF-independant TRKA activation,2.123508005300651,5.447295740849968,16.730902886209744,1.4314317254581295,12.604405919856099
Activation of HOX genes during differentiation,2.1185535735099035,0.4714813915947906,1.3763653341893296,2.121591876318314,0.3194042263841258
Activation of anterior HOX genes in hindbrain development during early embryogenesis,2.1185535735099035,0.4714813915947906,1.3763653341893296,2.121591876318314,0.3194042263841258
Glycogen storage disease type IV (GBE1),2.1038177093245554,0.8607530564087936,1.030380035189562,2.4574711152254833,0.7251532147594216
RHO GTPases activate PAKs,2.096983758482504,0.4341798763975409,0.6673585604435966,0.458699131636643,1.5440175870144732
RMTs methylate histone arginines,2.0924814130381564,0.5087193790945616,1.9587544025595285,2.481055453956362,0.40360242979763616
HCMV Late Events,2.090632898092061,0.4049906399594692,1.0976323929152125,1.8885840686857582,0.48855099689017156
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,2.0898886571410977,0.4479182257996348,1.6063591725165565,2.380222327207816,0.3061671844822638
Signaling by PDGF,2.071975916213159,3.1414277237828054,0.4816590781856437,2.1136574298320543,0.7060331080546908
Glucuronidation,2.064765731045812,3.8346022690427968,6.543755869173868,11.31548880289696,7.657081419993817
HATs acetylate histones,2.0641377363793496,0.3536670677264475,1.2855679240822009,1.8964690954711967,0.5284353037808306
IkBA variant leads to EDA-ID,2.06153887894128,2.834702560307816,0.9076659474574358,2.069813694861336,0.5442849979195741
Calcineurin activates NFAT,2.0565364823572425,0.9793718585958822,0.9816369717038584,2.906504599744258,0.3507552832609198
IRS-related events triggered by IGF1R,2.045978920044762,0.8340280896211025,13.554050247456512,11.53004104907955,11.305382712753588
Ribosomal scanning and start codon recognition,2.037735874291838,3.412444686478587,4.500315148631739,0.9011590153711773,2.8073418919600903
NR1H2 and NR1H3-mediated signaling,2.0324426213130984,2.67210051069664,2.936735899852229,5.994617351848218,2.6135425382410555
Pyrimidine biosynthesis,2.0207678771591415,4.450030128424244,1.21886416976331,1.6188946732281568,0.5663073444068246
Utilization of Ketone Bodies,2.0201498643547904,1.3927086762124425,0.49229970975655424,5.239118138506843,2.209523709603067
Negative feedback regulation of MAPK pathway,1.9969989844085294,0.6449563363097728,1.1946452173381603,0.8029581589298053,1.185264534663222
Mitochondrial transcription initiation,1.9931646377963277,0.8144938922452528,0.4855907227992278,3.6454892235523073,0.7898626953267313
Defective CUBN causes hereditary megaloblastic anemia 1,1.9861523033123747,1.1373818693836102,1.2033437157132003,2.740370904015377,0.715591717128066
Defective AMN causes hereditary megaloblastic anemia 1,1.9861523033123747,1.1373818693836102,1.2033437157132003,2.740370904015377,0.715591717128066
GPVI-mediated activation cascade,1.9858635702571634,0.7389487428184341,0.9798948005402465,2.1558205410819027,0.41299899816503166
Fertilization,1.980652183754922,1.3487534428040275,44.05337219880773,8.879661798361708,36.33866442181359
rRNA processing in the mitochondrion,1.9764102078279853,1.1650974815477784,1.609122383738962,1.5134848912237773,0.48617297114072794
IGF1R signaling cascade,1.9732406437819097,0.8262321403029036,13.75673444458175,11.481406861506265,11.515633692601897
Defective CHST3 causes SEDCJD,1.9698610947951773,1.6267023954497273,0.37363416916690956,2.59219648104694,0.3091178841326243
Negative regulation of activity of TFAP2 (AP-2) family transcription factors,1.9694677642358323,0.5621983304330612,7.876372436665152,10.302395459720557,6.8003551342399025
Biosynthesis of protectins,1.9571615282833053,1.2854281254062137,1.3557791588023285,1.3553577319939643,0.9214804187910656
G-protein beta:gamma signalling,1.94849949949834,0.54576750557853,0.6626057900933942,3.037007458084123,1.3780774958511308
Reduction of cytosolic Ca++ levels,1.9357429291267731,2.726375141545308,8.619611303480314,10.885866199391575,5.917302924071529
IRS-mediated signalling,1.9308224286265194,0.866616883002541,15.423911469749152,13.150040470505408,13.551612545444769
Signaling by cytosolic FGFR1 fusion mutants,1.9104815714685204,3.7685269756575748,13.272096054517096,0.6551258413363307,8.017727534531614
MET activates PTK2 signaling,1.9099939488633586,2.256018720439406,1.0618480214292942,3.0482153720428014,0.4808145791696699
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1.9090876992032035,3.3309200374270436,4.460570271415722,0.8351410928440427,2.747156639386763
TWIK-related alkaline pH activated K+ channel (TALK),1.8849321850601513,0.5668348818109491,0.980670111342491,0.4208651490605755,2.653838218669045
"Synthesis, secretion, and deacylation of Ghrelin",1.880920042357222,0.6833935406028083,0.37464885780719753,2.5173805145526984,0.5577921983961992
NTF3 activates NTRK2 (TRKB) signaling,1.8763950990344567,8.372968110605019,12.544113744603397,0.8291870301643426,9.272512309928116
Interleukin-33 signaling,1.873946827633469,0.796242919043476,0.32579708341890484,1.5570308127256924,0.5024242640653876
Cristae formation,1.8649899555839535,2.4021727179512804,0.6776486097606886,1.8444292137787768,0.5697380191370545
Collagen biosynthesis and modifying enzymes,1.8542059646025932,0.5902473989022939,1.1118088927970122,1.3502268111667663,0.7082905194575945
Anchoring fibril formation,1.8506452500375559,0.45411463926136597,0.6563217254134007,1.210180440335149,0.6847035957006862
Glycogen storage disease type 0 (liver GYS2),1.8496562323122956,2.3794098866611852,2.034255991637812,1.1982400198684389,1.9678165432375962
Translation initiation complex formation,1.8486675435688906,3.254060841963232,4.4334692044773005,0.8006646735510582,2.7213643203176177
Intestinal infectious diseases,1.831703760777356,0.35867356211926793,0.8273915602245113,1.8444292137787768,0.9854278276966791
Activation of BIM and translocation to mitochondria ,1.8267417408374527,0.3733948403487998,0.970820498694158,1.9667123010781695,0.30105694012921036
InlB-mediated entry of Listeria monocytogenes into host cell,1.8259655154125394,2.3240282425618504,0.8342661087457668,1.4037372358546059,0.6341355299555239
Synthesis of PIPs in the nucleus,1.8224386868597349,1.201161750377609,23.18602352673828,8.8356901043471,6.891907350696125
HCN channels,1.8152563954290122,0.4387200994507368,0.4243561301563083,1.0850766761936799,0.5994932951466331
Proton-coupled monocarboxylate transport,1.811032150234048,0.44445016992964065,0.33402839667041023,1.5451476892528795,0.687403238657585
Cell-cell junction organization,1.7994264575520953,0.3181624788095471,0.9607526889696916,0.8730037302827942,0.3925644925828893
Protein folding,1.7932066661403019,2.5230115540047007,0.5301633850399335,1.9193835350723873,0.5652030113417772
FGFR1 ligand binding and activation,1.7819705556341745,1.4284954025207595,0.3538510339260741,1.8308582114176097,0.47666871510864656
Mitochondrial translation elongation,1.7707762201446358,1.139249170910083,0.9996109524621648,1.7904757092803796,0.47502665555061707
Triglyceride catabolism,1.7667156051837212,0.6530667040257279,2.7464731862848217,0.8308740998712787,1.7969609400434512
B-WICH complex positively regulates rRNA expression,1.7559772382697971,0.3159810795375566,0.5800039923479415,1.2329601347132653,0.7532633475622338
PLC-gamma1 signalling,1.721934180031882,0.8337121549699509,5.995610264045588,0.33738284791582474,4.101744192487912
Melanin biosynthesis,1.7206985489852837,1.4908959315027108,0.5341360005097259,2.7379282068531228,0.36176063381650303
P2Y receptors,1.7058117489830231,0.8653332080820089,0.3216585184148938,0.8561095869473367,0.7793113600760612
Telomere Extension By Telomerase,1.698322235679842,1.1347398216566416,1.2746600105702557,5.497085885943854,3.033325660593655
"Formation of the ternary complex, and subsequently, the 43S complex",1.6870531948380718,2.978875271418388,4.3571585557441255,0.6908900515512738,2.719737936084454
Influenza Life Cycle,1.6861265985190166,2.781025532290559,3.133981514006097,0.9322643598073148,1.9857486448868518
G alpha (s) signalling events,1.680631635547093,0.6723782950720977,0.46252232136516036,1.1728163449039555,1.0507391974753921
COPI-mediated anterograde transport,1.6799485770459792,0.4714366721535742,1.5209936347750252,4.071172596322199,1.8730024120129072
Condensation of Prophase Chromosomes,1.6799485770459792,0.6513247599217414,1.8854733073411785,2.075339146275031,0.4510813000137288
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),1.6769872124335232,4.048485410186317,0.4329112585651733,2.2458944501102756,0.5602830934812779
Influenza Infection,1.6697695486964472,2.795636979291922,3.060066163337203,0.9356006278691362,1.9485149346127992
Metabolism of proteins,1.6672533648060337,0.35867356211926793,0.6497867651609955,2.7035477279904265,0.9855313032128811
Metabolism of amino acids and derivatives,1.6672533648060337,3.258368109417123,3.880528799168549,0.6935492077268665,2.7155471664378315
Influenza Viral RNA Transcription and Replication,1.666624136108633,2.801548439945613,3.2020584297972152,0.9393421455774676,1.933628406052575
Degradation of cysteine and homocysteine,1.6531778315793957,1.847136562717411,11.599075825638323,2.1109305307044117,14.131879063201312
Beta oxidation of myristoyl-CoA to lauroyl-CoA,1.6513032919366828,0.36314477200725065,0.3318279881511526,2.0741789172086835,0.5024242640653876
RUNX2 regulates chondrocyte maturation,1.6490461292093357,0.9550475438264393,0.7418172689210252,1.993885598728672,0.4637673030630462
Processing of Capped Intron-Containing Pre-mRNA,1.6219598166317675,0.6420703702392824,0.3076929253599861,2.481055453956362,0.6583805131540035
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",1.6114748870649038,1.889581419361794,0.3467537635193883,1.8366890368425142,0.5053707494077528
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,1.60707664782477,1.6228288453382733,0.8448871771311944,0.7665885778814613,1.5807041153454209
Hypusine synthesis from eIF5A-lysine,1.5894050652598752,2.1581438998443576,0.469612962771732,1.770751980923939,0.6087492339226197
DSCAM interactions,1.5768010048155718,2.205321820030033,0.6793409724471154,2.4004464085523884,0.3750311996453204
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,1.570221067434434,1.789247539287432,0.7250143258190411,0.5348769236291553,2.646818068629432
"Cobalamin (Cbl, vitamin B12) transport and metabolism",1.568874564712677,1.5525702262607544,2.9605557559049416,6.128392965911602,3.9863702994554036
Receptor-type tyrosine-protein phosphatases,1.5688338025239907,3.269855685525184,5.026873026981808,0.484164634505288,4.693832696068601
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),1.5635774066684025,3.8356325528665995,0.4709770221157833,2.1650233456650856,0.6087165537646984
Chaperonin-mediated protein folding,1.557125075269358,2.2637602913443216,0.6546465447096014,1.746645643800482,0.5131356834357804
ADP signalling through P2Y purinoceptor 12,1.5511520775717236,2.227313058856126,1.9587544025595285,0.8507986768055757,2.536129436840251
Physiological factors,1.5276046178842186,0.3030206971206215,0.34493217403610194,1.1718625738766446,0.5816469789149179
RAF-independent MAPK1/3 activation,1.5169431249366048,0.44904384179734347,0.32743910315495117,1.2043866584041183,0.3608273136650573
Signaling by ROBO receptors,1.513436305664815,2.7868066159912557,2.78887922285227,0.8673229532761252,1.9231455316497943
mRNA Splicing,1.506928590969422,1.8257379931602986,0.8031291845493435,0.8090112254405047,1.3270648432210137
mRNA Splicing - Major Pathway,1.5025275005173666,1.903159408897413,0.8198960020283355,0.8438003262043438,1.277102284161098
FGFR2 ligand binding and activation,1.4891689239012105,1.129469005837333,0.4461491809941075,1.7259291100099972,0.310831688463377
Synthesis of Lipoxins (LX),1.4830859804993728,0.7505634744939986,0.9220660091335706,2.2097596983387238,0.6081282256062109
Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT),1.4816105817975382,0.3177940503943064,0.3099151809002635,1.2845997977088421,0.6140871364025616
Plasmalogen biosynthesis,1.4786955896578116,1.7877661755065586,1.5107204673981083,6.630526982714756,3.8288975357099657
Downregulation of ERBB4 signaling,1.4630501447927051,2.2382152058723044,0.4677878500116078,0.5128057363418158,1.7839207667353778
Adenosine P1 receptors,1.4523974945407037,0.9469367790114354,0.3318279881511526,3.051672412780201,0.8538305963711061
Inhibition of nitric oxide production,1.4393984029837936,0.3101533615942335,3.171089774294666,0.827062630355048,1.0435852908656873
MET promotes cell motility,1.430261611114401,1.940108298535569,0.9318641762134944,2.3916538908872225,0.5288854824759675
Nonhomologous End-Joining (NHEJ),1.4261772090547358,0.5442882089739389,1.233765526169793,1.3004257344738444,0.43929827197742705
Constitutive Signaling by AKT1 E17K in Cancer,1.4253567320478537,1.5900846424041324,5.896622489362117,1.247391775164751,7.877599261411921
Rhesus glycoproteins mediate ammonium transport.,1.4228645068976946,0.3788637085243597,0.6214123884328568,1.6369954755234948,0.38400932131185134
TRAF6 mediated NF-kB activation,1.4214299215367265,1.5602550924253369,0.8704494976527886,0.5979876720329458,1.7170076499672646
TGFBR2 MSI Frameshift Mutants in Cancer,1.4127152803836154,0.577844284384918,0.3799803900476081,0.4212968588514527,0.925119282310657
SDK interactions,1.4049934290521395,0.49428509691027067,0.9479884694690267,3.004684494549548,1.0691077071023682
Activation of kainate receptors upon glutamate binding,1.4036583805020109,1.7593069144706974,0.6426113532403316,1.2143169486520935,1.2529498675461146
Rhesus blood group biosynthesis,1.3961413929323934,1.739497504351938,1.7434875387053146,2.713734957211101,1.0224142808376593
Synthesis of PE,1.3893427924532342,1.4833737513588736,7.306251546271232,6.11100323832143,5.805718801125423
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA,1.3891448325242555,6.984014511579546,12.184568677597824,0.9647628267723477,6.7647650237866594
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),1.3840108933451316,1.0409483462801783,13.162214468188495,9.311863586187085,11.152879901236092
rRNA processing,1.3830354458631031,2.5125289281491665,3.0205597595198324,0.705651202288458,1.9754823335753375
Major pathway of rRNA processing in the nucleolus and cytosol,1.3615818394951782,2.479970571420622,3.1515997600862304,0.6884990430346223,1.962256321833077
Alpha-protein kinase 1 signaling pathway,1.3594193298943986,2.2974015209644776,0.38101940464729,0.574556114963805,1.4249091520385766
G beta:gamma signalling through BTK,1.3519643915738873,2.2399257242308943,1.4169739128755388,0.8841319843264323,2.143763562696598
RNA Polymerase II Transcription Termination,1.3503875461290236,1.6123789230315633,0.45656537255080754,1.4713293436733024,0.3457110899544325
Scavenging by Class A Receptors,1.3503875461290236,1.6470883014339506,1.5510843552638807,0.6125360336942925,0.9905911259372867
PKMTs methylate histone lysines,1.3501960130569426,0.5190567936371844,1.913849847963406,2.3679937946004905,0.4891117625868815
rRNA processing in the nucleus and cytosol,1.3423494737378046,2.4460512978445075,3.09316401447174,0.6787631847072835,1.9630402955026418
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",1.3355466626349843,1.67183279091958,0.9162765240892798,2.3816315513138795,0.5048737333683029
Nucleotide-like (purinergic) receptors,1.331467511533548,0.8095090847586618,0.3422857276938284,0.9296462493446647,0.46491422988516146
NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,1.3167108315954152,2.6519915757555426,3.408676922218721,4.759941518873672,3.42966558747989
Electric Transmission Across Gap Junctions,1.3133206366055787,3.2949084486383566,0.7972298446341737,2.2149866758101475,0.5926803705738717
Transmission across Electrical Synapses ,1.3133206366055787,3.2949084486383566,0.7972298446341737,2.2149866758101475,0.5926803705738717
Electron transport from NADPH to Ferredoxin,1.3086993722511606,0.6825584883677354,0.9902963235300871,0.47136134161805976,0.6210792484966776
Classical Kir channels,1.3077626148290875,0.7505901465037568,1.0199732849720942,1.4529647860331594,0.3824004396306066
Signal amplification,1.3044053339611734,1.4771329332514622,0.8975028751841918,1.001644730057096,1.7909734162913207
Release of apoptotic factors from the mitochondria,1.2973913315830528,1.458505736137028,5.635678878449123,0.4627173361045607,4.215833293811227
NTF3 activates NTRK3 signaling,1.2800630666772446,10.698852534524402,9.27346478034103,0.6607288509291755,5.456355103423039
Mitochondrial translation,1.278811492208745,0.8377809984904955,0.8273161956851022,1.356516958533737,0.3845839653515818
Glucagon-type ligand receptors,1.2736916487958572,1.424107292594257,2.1467969783929886,0.5219278979854484,2.507381088127921
Resistance of ERBB2 KD mutants to neratinib,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to trastuzumab,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Drug-mediated inhibition of ERBB2 signaling,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to AEE788,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to sapitinib,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to tesevatinib,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to lapatinib,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to afatinib,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Drug resistance in ERBB2 KD mutants,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
Resistance of ERBB2 KD mutants to osimertinib,1.2695260789900094,0.6128073827813979,4.6112630689518745,4.5202928799278,3.137678976671461
InlA-mediated entry of Listeria monocytogenes into host cells,1.2456203693410592,1.8999860279259302,0.34384123983634635,0.5604511240852802,1.2309459967803873
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,1.2419632456738143,1.4846830621298641,3.3894711058377953,0.4682435645130596,2.214028717050807
Transcriptional regulation by small RNAs,1.238878730050233,0.7012657575892249,1.734591385737004,1.3856920949474834,0.3609586542188223
"TICAM1,TRAF6-dependent induction of TAK1 complex",1.225818311256317,1.8052718970144974,0.3075705183136266,0.5238331900087713,1.3135221550381737
NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,1.2251662664896905,2.5241100112942245,3.198594039163781,4.379699676340264,3.233191846908155
Mitochondrial translation termination,1.223872715044017,0.7781682879834699,0.8190486957398068,1.2935315534259202,0.38073551574296294
Activation of Matrix Metalloproteinases,1.2192966585770786,0.3736264641255049,3.2606169646303873,0.4489564939390919,1.8356025248693417
Acrosome Reaction and Sperm:Oocyte Membrane Binding,1.2145719321174977,1.1672222030682418,1.3310002303503028,1.4569842980359535,0.5053904943701537
