full_name	-log10(pvalue)
TFAP2 (AP-2) family regulates transcription of other transcription factors	1.1564333591687541
Activation of the TFAP2 (AP-2) family of transcription factors	3.173773026747182
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.6490402913782207
TFAP2 (AP-2) family regulates transcription of cell cycle factors	0.8445907469830747
rRNA processing in the mitochondrion	0.23899953076413166
rRNA processing in the nucleus and cytosol	20.62419726365919
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	2.0187187755948734
RAB geranylgeranylation	0.8527478993258937
MET activates PTK2 signaling	3.2283869640760052
CREB3 factors activate genes	1.5661111106696575
InlB-mediated entry of Listeria monocytogenes into host cell	0.12359661732040858
MET interacts with TNS proteins	0.4046662263392626
MET activates RAP1 and RAC1	0.09517015648520646
MET receptor recycling	0.11206317719568518
MET activates STAT3	0.06385511203306964
MET promotes cell motility	3.573016568443464
RAB GEFs exchange GTP for GDP on RABs	1.0767270007597187
Listeria monocytogenes entry into host cells	0.6998852230858599
InlA-mediated entry of Listeria monocytogenes into host cells	1.2339757666835116
Protein methylation	0.12615382883405568
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.12393892500170428
Transcriptional regulation by RUNX3	19.733936273384778
Transcriptional regulation by RUNX2	17.997992975732096
Transcriptional regulation by RUNX1	18.31396284843704
GABA synthesis, release, reuptake and degradation	0.15278068463599787
Regulation of RUNX1 Expression and Activity	3.2293458270998543
Receptor Mediated Mitophagy	1.5117339739327358
Digestion	7.195221009846773e-06
RUNX1 regulates expression of components of tight junctions	0.7845377546497754
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	1.8806033145520324
Aryl hydrocarbon receptor signalling	0.5026498157019281
ESR-mediated signaling	8.503645230415378
RUNX1 regulates transcription of genes involved in differentiation of HSCs	13.847033926484599
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	0.930537528990112
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	1.5971480324871634
RUNX1 regulates transcription of genes involved in BCR signaling	0.706393792915651
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	0.3180203819375816
RUNX1 regulates transcription of genes involved in interleukin signaling	1.0337746513651573
RUNX1 regulates transcription of genes involved in WNT signaling	8.223723322234506e-06
Regulation of RUNX2 expression and activity	14.669452399612402
RUNX2 regulates osteoblast differentiation	0.6743147191853238
Invadopodia formation	0.2928991044604249
RUNX2 regulates bone development	0.6101621742415198
RUNX2 regulates genes involved in cell migration	0.5653516926749147
RUNX2 regulates genes involved in differentiation of myeloid cells	0.044128889399764344
RUNX3 regulates CDKN1A transcription	1.2764779940785036
RUNX3 regulates NOTCH signaling	2.426912289928702
Regulation of RUNX3 expression and activity	14.670369843754756
Intestinal infectious diseases	8.022851229035783e-06
Regulation of PTEN mRNA translation	1.9768145053898696
Regulation of PTEN gene transcription	1.2060317278400554
Collagen chain trimerization	0.9312323663681041
Competing endogenous RNAs (ceRNAs) regulate PTEN translation	1.7357919325419722
Regulation of PTEN localization	0.5258511187522622
Regulation of PTEN stability and activity	14.097514368926102
Mitochondrial calcium ion transport	4.047936912910419
RUNX3 Regulates Immune Response and Cell Migration	0.08585202940586174
Cristae formation	4.286135118118493
Processing of SMDT1	1.952338326034459
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	6.909455301340147
RUNX3 regulates WNT signaling	1.4494149252244268
Neddylation	14.17485914008071
RUNX3 regulates YAP1-mediated transcription	1.6129032322211838
RUNX3 regulates RUNX1-mediated transcription	0.46195974050652033
RUNX3 regulates p14-ARF	1.43006438799461
RUNX3 regulates BCL2L11 (BIM) transcription	0.60035861799084
Transcriptional Regulation by E2F6	0.03740342894535865
Metabolism of RNA	42.38015112516075
Cellular responses to external stimuli	43.90397913972842
Carboxyterminal post-translational modifications of tubulin	0.9486630980672387
Nucleobase catabolism	1.1675368084863267
Nucleobase biosynthesis	3.858016418894743
Nucleotide salvage	2.700570926421504
Post-translational protein phosphorylation	1.1084271992070025
Metabolism of steroids	5.688101734013353
Intestinal absorption	8.268207437085439e-06
Tyrosine catabolism	0.3025161883531365
Phenylalanine and tyrosine metabolism	0.055168200056966404
Aspartate and asparagine metabolism	0.4121897609189569
Chylomicron assembly	0.3859308962209698
HDL assembly	0.008631281449424755
Plasma lipoprotein assembly	0.19791581024715196
Plasma lipoprotein remodeling	0.23650716347355463
Chylomicron remodeling	9.498166086335655e-06
HDL clearance	0.07800155264875289
Chylomicron clearance	9.333778635147835e-06
LDL clearance	1.2743349246196471
Plasma lipoprotein clearance	0.8082569721718138
VLDL clearance	0.03336553967205089
HDL remodeling	0.027041851308601254
Phenylalanine metabolism	7.548756444213177e-06
G beta:gamma signalling through BTK	0.8295079565965555
Glutamate and glutamine metabolism	0.5222917720401419
Lipid particle organization	0.105151857552909
G beta:gamma signalling through CDC42	1.223057285692725
Fatty acid metabolism	0.7777595097833061
Metabolism of cofactors	0.7106473156104431
Triglyceride metabolism	0.19447507209670983
Intestinal hexose absorption	9.2290808114783e-06
Intracellular oxygen transport	0.6883592095532879
Glycogen metabolism	1.1876020841195514
Interleukin-15 signaling	1.1385528060130037
OAS antiviral response	1.726101212881887
Interleukin-35 Signalling	0.1326359690750966
SLIT2:ROBO1 increases RHOA activity	0.5558084642676155
Interleukin-9 signaling	1.45049149180716
Transcriptional Regulation by MECP2	1.862198643926837
Loss of function of MECP2 in Rett syndrome	0.5751052363411863
Pervasive developmental disorders	0.5979386600247467
Signaling by NTRK2 (TRKB)	0.8641359457356779
Signaling by Erythropoietin	0.7202966871623081
Intracellular signaling by second messengers	17.283095806928216
Signaling by Non-Receptor Tyrosine Kinases	5.141382612489642
Signaling by Nuclear Receptors	11.659328686097622
Signaling by Receptor Tyrosine Kinases	12.399428635324892
Signaling by TGF-beta family members	5.910009443182191
Rab regulation of trafficking	0.9081243247553599
Interleukin-37 signaling	1.3391064376589024
Extra-nuclear estrogen signaling	2.625216937972065
ER Quality Control Compartment (ERQC)	0.561200458711657
Calnexin/calreticulin cycle	0.3135594484753662
Regulation of expression of SLITs and ROBOs	27.249807520480832
ROBO receptors bind AKAP5	9.96918131899409e-06
Interleukin-18 signaling	0.049940062620878585
Signaling by NOTCH3	3.6012992439767713
NOTCH3 Activation and Transmission of Signal to the Nucleus	1.2487848208455667
NOTCH3 Intracellular Domain Regulates Transcription	3.5209544806924247
Signaling by NOTCH4	16.583395325104185
NOTCH4 Intracellular Domain Regulates Transcription	1.7264568822579125
NOTCH4 Activation and Transmission of Signal to the Nucleus	0.18063869738403712
TLR3-mediated TICAM1-dependent programmed cell death	0.952152315900131
TICAM1-dependent activation of IRF3/IRF7	0.12107683954849068
TICAM1,TRAF6-dependent induction of TAK1 complex	0.2114713109048456
Interleukin-36 pathway	0.051752347880211484
Interleukin-33 signaling	0.26549517431126085
Noncanonical activation of NOTCH3	0.4837757258283798
Estrogen-dependent gene expression	5.844933833796827
Biosynthesis of DHA-derived SPMs	0.011038304802575501
Biosynthesis of specialized proresolving mediators (SPMs)	0.2433185586137764
Biosynthesis of EPA-derived SPMs	8.604362003836542e-06
Biosynthesis of protectins	9.074985866896564e-06
Biosynthesis of aspirin-triggered D-series resolvins	7.4947869289530305e-06
Interleukin-2 signaling	1.3389679185250638
Interleukin-12 signaling	5.967195744838733
Interleukin-1 signaling	16.57135005753157
Interleukin-23 signaling	0.0017970318945805378
Interleukin-27 signaling	0.09096189334272137
Interleukin-21 signaling	1.1355681492534297
Loss of phosphorylation of MECP2 at T308	0.45903579300095143
Loss of MECP2 binding ability to the NCoR/SMRT complex	0.6799907016333226
Loss of MECP2 binding ability to 5mC-DNA	1.1688029872511427
Regulation of MECP2 expression and activity	1.9422449163593425
MECP2 regulates neuronal receptors and channels	0.9121977773148293
MECP2 regulates transcription of neuronal ligands	1.1716133172973584
MECP2 regulates transcription factors	1.1302326099730822
MECP2 regulates transcription of genes involved in GABA signaling	0.6604857964421262
Biosynthesis of E-series 18(R)-resolvins	9.935049191053704e-06
NR1H2 and NR1H3-mediated signaling	3.9019829767197223
BDNF activates NTRK2 (TRKB) signaling	0.7078300478404657
NTF3 activates NTRK2 (TRKB) signaling	0.504130272777937
Biosynthesis of DPAn-6 SPMs	6.994090838015036e-06
NTF4 activates NTRK2 (TRKB) signaling	0.6984453204677863
Biosynthesis of DHA-derived sulfido conjugates	0.6139370865136481
Activated NTRK2 signals through RAS	0.7524394499117613
Activated NTRK2 signals through PLCG1	0.2963141835462991
Biosynthesis of maresin conjugates in tissue regeneration (MCTR)	0.6234481180876335
Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	0.3033497885718784
Erythropoietin activates Phospholipase C gamma (PLCG)	0.34840426632771654
Erythropoietin activates STAT5	0.9335241883741803
Erythropoietin activates RAS	0.4033352759864842
Biosynthesis of maresin-like SPMs	9.60759407143044e-06
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives	7.047990178246643e-06
Activated NTRK2 signals through PI3K	0.7357159223628533
Activated NTRK2 signals through FRS2 and FRS3	1.0805262199305288
NR1H2 & NR1H3 regulate gene expression linked to lipogenesis	2.0160568567355486
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	2.5598681187232732
NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake 	0.8097512782631342
NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose	0.009735542733796513
Activated NTRK2 signals through FYN	0.7649047529490012
NTRK2 activates RAC1	1.14549074067506
Activated NTRK2 signals through CDK5	0.18256511488888308
Peroxisomal protein import	0.22519233272011024
TYSND1 cleaves peroxisomal proteins	0.0025229891728872807
Blood group systems biosynthesis	0.4311901174887737
NTF3 activates NTRK3 signaling	9.304229216372104e-06
Signaling by NTRK3 (TRKC)	0.7098782117702032
Activated NTRK3 signals through PLCG1	8.272668530166569e-06
Activated NTRK3 signals through RAS	0.2843132153080044
Rhesus blood group biosynthesis	6.966095527287215e-06
Lewis blood group biosynthesis	0.31407703850593893
Interferon alpha/beta signaling	5.807819164751672
Meiotic recombination	0.8681871001252865
Interleukin receptor SHC signaling	0.12021331609049986
Regulation of signaling by CBL	0.6244078059870317
Regulation of IFNA signaling	0.9706003148044234
Interferon Signaling	6.837493235514863
O-linked glycosylation of mucins	0.041944890453335146
Endosomal Sorting Complex Required For Transport (ESCRT)	2.0711717082343504
Iron uptake and transport	0.39387932022800315
Transferrin endocytosis and recycling	0.09692591955488632
TRAF3-dependent IRF activation pathway	0.48423257059272984
Nonsense-Mediated Decay (NMD)	14.536281191186285
TRAF6 mediated IRF7 activation	0.2914073030023309
TRAF6 mediated NF-kB activation	0.40495573897650894
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	0.21332411836144966
Negative regulators of DDX58/IFIH1 signaling	1.691840050839014
Ion transport by P-type ATPases	0.27783403573263404
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	0.13844658287492445
IRAK1 recruits IKK complex	0.07679666104796143
IKK complex recruitment mediated by RIP1	0.29595715656050897
IRAK2 mediated activation of TAK1 complex	0.11212730280059859
TRIF(TICAM1)-mediated TLR4 signaling	1.571582783664242
TRAF6-mediated induction of TAK1 complex within TLR4 complex	0.026420019005379804
Molybdenum cofactor biosynthesis	7.450093832123706e-06
Transport to the Golgi and subsequent modification	4.3319386398153945
Activated NTRK3 signals through PI3K	0.1403341262244508
NTRK3 as a dependence receptor	0.553933829163225
Class I peroxisomal membrane protein import	9.841876751331096e-06
Negative regulation of NOTCH4 signaling	14.887496089059903
Diseases of Base Excision Repair	8.370034888331158e-06
FLT3 Signaling	11.945436299638557
Protein localization	7.336261348276866
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	1.5967036296976918
HCMV Infection	2.6787964082671416
HCMV Early Events	1.1108923244837288
Assembly and cell surface presentation of NMDA receptors	0.0068143704611773204
HCMV Late Events	1.1275479781351372
Autophagy	5.2100127355057815
Lipophagy	0.0433834705639564
Chaperone Mediated Autophagy	0.22108440924334014
FOXO-mediated transcription	7.593518002154256
Regulation of localization of FOXO transcription factors	3.124538145844242
FOXO-mediated transcription of cell death genes	3.6908721046395847
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	1.35443732511889
Late endosomal microautophagy	1.1848628692001553
Transcriptional regulation of granulopoiesis	3.80210208850476
Negative regulation of NMDA receptor-mediated neuronal transmission	0.45260136848371113
Regulation of FOXO transcriptional activity by acetylation	2.8349805433729682
FOXO-mediated transcription of cell cycle genes	2.461642927087235
Activation of RAC1 downstream of NMDARs	0.194760662970644
Activation of AMPK downstream of NMDARs	0.7899789870534207
Long-term potentiation	0.20419539174304366
NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis	0.43334014674441035
Regulation of the apoptosome activity	0.7276002601414444
Diseases of Cellular Senescence	0.45449655980505865
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects	0.45440607769502744
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4	0.6794520620377376
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.4471016865899707
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects	0.44538620340356594
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4	0.6706436454042785
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.4556283236457802
NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis 	0.04605984718319453
Response of EIF2AK4 (GCN2) to amino acid deficiency	14.971835335486755
Constitutive Signaling by Overexpressed ERBB2	1.2342442251799988
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	1.0473675516056418
Estrogen-stimulated signaling through PRKCZ	0.6828700335658874
Estrogen-dependent nuclear events downstream of ESR-membrane signaling	1.4237244718442663
Suppression of apoptosis	0.13396160973432608
Infection with Mycobacterium tuberculosis	1.5560817782734413
Prevention of phagosomal-lysosomal fusion	0.972726466252759
Manipulation of host energy metabolism	8.107096496648194e-06
Modulation by Mtb of host immune system	0.04833490940537207
Suppression of phagosomal maturation	0.599469486994399
Response of Mtb to phagocytosis	1.402550202231182
Amino acids regulate mTORC1	1.5337197581093165
Wax biosynthesis	9.685810515221443e-06
STAT5 Activation	0.9152079456517551
Alpha-protein kinase 1 signaling pathway	0.2081955264225925
Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	0.6798669025681406
Diseases of Programmed Cell Death	0.6778565658893556
Aggrephagy	2.6440120868243087
N-glycan trimming and elongation in the cis-Golgi	0.002188369254011744
EML4 and NUDC in mitotic spindle formation	7.723641538685252
Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2	6.948666976682528e-06
Response of EIF2AK1 (HRI) to heme deficiency	0.9092971886241923
Vitamins B6 activation to pyridoxal phosphate	9.316750710273618e-06
RAS GTPase cycle mutants	0.44385533803528343
Signaling downstream of RAS mutants	0.9695864502423774
Selective autophagy	5.223700751228506
Signaling by ERBB2 KD Mutants	1.2913822695301298
Resistance of ERBB2 KD mutants to sapitinib	0.004524076410447453
Resistance of ERBB2 KD mutants to AEE788	0.01408951037695988
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	0.49624975991740705
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	1.795804364443072
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	0.09827652600905047
MyD88 dependent cascade initiated on endosome	1.718221642422569
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	0.025105137895313046
N-Glycan antennae elongation	0.0141917564793612
Retinoid metabolism and transport	0.5434168276399051
MyD88 cascade initiated on plasma membrane	1.6972806173699237
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	14.217386292048229
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	14.548158055050479
Termination of O-glycan biosynthesis	0.2076659535744037
Amyloid fiber formation	0.41246586214841435
Serine biosynthesis	1.6416523881073406
GABA receptor activation	0.3422959658471582
GABA B receptor activation	0.02256859735814229
Regulation of Complement cascade	0.26244914758697047
Growth hormone receptor signaling	2.196805020887665
Antigen processing: Ubiquitination & Proteasome degradation	8.432225163565883
Class I MHC mediated antigen processing & presentation	8.291376071861565
Antigen Presentation: Folding, assembly and peptide loading of class I MHC	1.6960306372387792
Kinesins	0.5996362810865972
Factors involved in megakaryocyte development and platelet production	1.6909689431974781
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	0.6086566862504956
Signaling by the B Cell Receptor (BCR)	13.06841052165296
Ion channel transport	0.7685580757725532
Activation of GABAB receptors	0.031927777841808606
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	0.06645679501779209
